Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cardiovascular,2011,NHLBI,5R42HL080888-04,,ADULT HUMAN PROGENITOR CELLS FOR CARDIAC REGENERATION,"SCHWARZ, RICHARD","KARDIA THERAPEUTICS, INC.",TX,"$659,436"
Cardiovascular,2011,NHLBI,5K08HL094699-02,,Molecular Dissection of Cardiac Conduction System Development,"MUNSHI, NIKHIL",UNIVERSITY OF TEXAS SW MED CTR/DALLAS,TX,"$130,040"
Cardiovascular,2011,FIC,1K01TW008407-01,,Risk Factors for Atherosclerosis among Patients with Heart Failure in Kenya,"BLOOMFIELD, GERALD",DUKE UNIVERSITY,NC,"$62,500"
Cardiovascular,2011,NHLBI,1K01TW008407-01,,Risk Factors for Atherosclerosis among Patients with Heart Failure in Kenya,"BLOOMFIELD, GERALD",DUKE UNIVERSITY,NC,"$64,454"
Cardiovascular,2011,NHLBI,5R01HL085385-04,,Detection of Lipid Infiltration in the Heart with MRI,"ALTBACH, MARIA",UNIVERSITY OF ARIZONA,AZ,"$374,797"
Cardiovascular,2011,NHLBI,5R01HL059367-10,,Epidemiology of Venous Thrombosis & Pulmonary Embolism,"FOLSOM, AARON",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$671,067"
Cardiovascular,2011,NINDS,3R01NS034773-11S1,,ISCHEMIC PRECONDITIONING: MECHANISMS OF NEUROPROTECTION,"PEREZ-PINZON, MIGUEL",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$229,500"
Cardiovascular,2011,NCRR,1S10RR028962-01,,BD FACSAria II Flow Cytometer,"CAVROIS, MARIELLE",J. DAVID GLADSTONE INSTITUTES,CA,"$544,471"
Cardiovascular,2011,NCRR,1S10RR029119-01,,A Clinical MR Scanner for Imaging Hyperpolarized Carbon-13,"MALLOY, CRAIG",UNIVERSITY OF TEXAS SW MED CTR/DALLAS,TX,"$2,237,277"
Cardiovascular,2011,FIC,1R01NS064905-01A1,,CHADSS: Chagas Disease Scan Study,"OLIVEIRA-FILHO, JAMARY",FEDERAL UNIVERSITY OF BAHIA,BRAZIL,"$5,000"
Cardiovascular,2011,NINDS,1R01NS064905-01A1,,CHADSS: Chagas Disease Scan Study,"OLIVEIRA-FILHO, JAMARY",FEDERAL UNIVERSITY OF BAHIA,BRAZIL,"$324,041"
