Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Prostate Cancer,2016,NCI,5R01CA175491-04,,Improving prostate cancer screening by integration of SNPs with blood biomarkers,"KLEIN, ROBERT",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,$1
Prostate Cancer,2016,NCI,5R01CA154980-05,,Role of Transcriptional Corepressor CtBP1 in Prostate Cancer Progression,"VARAMBALLY, SOORYANARAYANA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$305,025"
Prostate Cancer,2016,NIA,4K24AG041180-05,,Midcareer Mentoring Award for Patient-Oriented Research in Aging,"WALTER, LOUISE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$181,775"
Prostate Cancer,2016,NCI,5K24CA160653-05,,Midcareer Investigator Award,"FREEDLAND, STEPHEN",CEDARS-SINAI MEDICAL CENTER,CA,"$175,476"
Prostate Cancer,2016,NCI,1R35CA197465-01,,Rewired Signaling at the Nexus of Melanoma Metastasis and Resistance,"RONAI, ZE'EV",SANFORD BURNHAM PREBYS MEDICAL DISCOVERY INSTITUTE,CA,"$1,162,978"
Prostate Cancer,2016,NCI,1R35CA197684-01,,"IKK/NF-kappaB Signaling in Cancer:  Therapy, Resistance, and Tumor Initiating Cells","BALDWIN, ALBERT",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$848,325"
Prostate Cancer,2016,NCI,1R35CA197566-01,,Mechanisms governing metastatic dormancy and reactivation,"GIANCOTTI, FILIPPO",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$959,998"
Prostate Cancer,2016,NCI,4R01CA079954-16,,Synthetic Regulators of Tyrosine Protein Kinases,"LAWRENCE, DAVID",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$288,131"
Prostate Cancer,2016,NCI,4P30CA006516-51,6052,Prostate Cancer,"KANTOFF, PHILIP",DANA-FARBER CANCER INST,MA,"$93,226"
Prostate Cancer,2016,NCI,4P30CA006516-51,6064,Cancer Epidemiology,"HANKINSON, SUSAN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$82,450"
