Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Prostate Cancer,2014,NCI,5P01CA082834-15,8767,Runx2 Organizes Transcriptional Complexes in Nuclear Microenvironments to Support,"LIAN, JANE",UNIV OF VERMONT STATE AGR COLL,,"$199,046"
Prostate Cancer,2014,NIA,5R01AG038453-03,,Chemoprevention of Prostate Cancer,"MCKINLAY, JOHN","NEW ENGLAND RESEARCH INSTITUTES, INC.",MA,"$193,323"
Prostate Cancer,2014,NCI,5R01CA157809-03,,Tele-based Psychosocial Intervention for Symptom Management & HRQOL in Men Living,"PENEDO, FRANK",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$492,514"
Prostate Cancer,2014,NCI,5F31CA165834-02,,The Role of Adipocyte-Induced Inflammation in Prostate Tumor Progression,"HARDAWAY, AIMALIE",WAYNE STATE UNIVERSITY,MI,"$37,465"
Prostate Cancer,2014,NIGMS,5F32GM103069-02,,Application of solution NMR to (human) membrane cytochrome P450 17A1,"ESTRADA, DAVID",UNIVERSITY OF KANSAS LAWRENCE,KS,"$53,282"
Prostate Cancer,2014,NCI,5R01CA158027-03,,PRE-VIEW An Interactive Video Doctor to Encourage Cancer Screening,"WALSH, JUDITH","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$446,878"
Prostate Cancer,2014,NCI,5R01CA102139-10,,Genetically Engineered Viruses for Prostate Cancer Therapy,"MARTUZA, ROBERT",MASSACHUSETTS GENERAL HOSPITAL,MA,"$303,755"
Prostate Cancer,2014,NCI,5R01CA107668-10,,Effects of Dietary Omega-3 Fatty Acids on Akt Signaling in Prostate Cancer,"CHEN, YONG",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$278,797"
Prostate Cancer,2014,NIDDK,5R37DK039949-32,,Genomic and Translational Approaches to Neuroendocrine Switching Events,"ROSENFELD, MICHAEL",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$618,436"
Prostate Cancer,2014,NCI,5R01CA102142-10,,Role of POZ-zinc finger proteins in tumorigenesis.,"PANDOLFI, PIER PAOLO",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$321,009"
Prostate Cancer,2014,NCI,5R01CA112250-09,,Novel Energy Restriction-Mimetic Agents for Prostate Cancer Prevention,"CHEN, CHING-SHIH",OHIO STATE UNIVERSITY,OH,"$277,014"
Prostate Cancer,2014,NCI,5R01CA079954-14,,Synthetic Regulators of Tyrosine Protein Kinases,"LAWRENCE, DAVID",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$279,488"
Prostate Cancer,2014,NCI,5R01CA073850-14,,Functional Imaging of the Metastatic Phenotype,"BHUJWALLA, ZAVER",JOHNS HOPKINS UNIVERSITY,MD,"$310,791"
Prostate Cancer,2014,NCI,5R01CA143081-05,,Tetraspanin-mediated regulation of tumor cell migration and metastasis,"ZIJLSTRA, ANDRIES",VANDERBILT UNIVERSITY,TN,"$303,600"
Prostate Cancer,2014,NCI,5R01CA140217-05,,Novel prostate cancer oncogenes identified by transposon mutagenesis,"MARKER, PAUL",UNIVERSITY OF WISCONSIN-MADISON,WI,"$286,436"
Prostate Cancer,2014,NCI,5R01CA148639-04,,Regulation of Cellular Senescence and Oncogenic Transformation by Sin3B.,"DAVID, GREGORY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$340,155"
Prostate Cancer,2014,NCI,5R01CA030002-33,,Molecular Mechanisms of Polyoma Induced Transformation,"ROBERTS, THOMAS",DANA-FARBER CANCER INST,MA,"$368,331"
Prostate Cancer,2014,NCI,5R01CA142824-05,,Radiation Force Imaging of Prostate Cancer and Guidance of Biopsy Procedures,"NIGHTINGALE, KATHRYN",DUKE UNIVERSITY,NC,"$349,523"
Prostate Cancer,2014,NIBIB,5R01EB016034-02,,Non-invasive trapping and imaging of circulating tumor cells in the peripheral va,"O'DONNELL, MATTHEW",UNIVERSITY OF WASHINGTON,WA,"$424,926"
Prostate Cancer,2014,NCI,5R01CA106504-09,,Molecular Mechanisms of Hormone-independence of Prostate Cancer,"QIU, YUN",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$245,225"
Prostate Cancer,2014,NCI,5R01CA138882-05,,Infrared microscopy for a systems approach to prostate pathology,"BHARGAVA, ROHIT",UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,"$302,924"
