Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Prostate Cancer,2015,NCI,1K22CA174841-01A1,,PSMA Targeted Docetaxel Loaded Magnetic Nanoparticles for Prostate Cancer Therapy,"YALLAPU, MURALI",UNIVERSITY OF TENNESSEE HEALTH SCI CTR,TN,"$162,378"
Prostate Cancer,2015,NCI,5U01CA149556-04,,Signaling Pathway Alterations in the Racial Disparity of Prostate Cancer,"LEE, PENG",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$351,088"
Prostate Cancer,2015,NINR,1R01NR014502-01A1,,A selective Androgen Receptor Modulator for Symptom Management in Prostate Cancer,"BHASIN, SHALENDAR",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$739,632"
Prostate Cancer,2015,NCI,5K01CA160602-04,,Cryptoprotective Autophagy in Bone Metastatic Prostate Cancer,"DELK, NIKKI",UNIVERSITY OF TEXAS DALLAS,TX,"$24,341"
Prostate Cancer,2015,NCI,1K22CA188169-01,,Clonal analysis of epithelial stem cells in prostate regeneration and cancer,"TALOS, FLAMINIA",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$219,866"
Prostate Cancer,2015,NCI,5R01CA112250-10,,Novel Energy Restriction-Mimetic Agents for Prostate Cancer Prevention,"CHEN, CHING-SHIH",OHIO STATE UNIVERSITY,OH,"$285,581"
Prostate Cancer,2015,NIDDK,5R37DK039949-33,,Genomic and Translational Approaches to Neuroendocrine Switching Events,"ROSENFELD, MICHAEL",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$603,648"
Prostate Cancer,2015,NCI,5R01CA079954-15,,Synthetic Regulators of Tyrosine Protein Kinases,"LAWRENCE, DAVID",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$288,131"
Prostate Cancer,2015,NIBIB,5R01EB016034-03,,Non-invasive trapping and imaging of circulating tumor cells in the peripheral va,"O'DONNELL, MATTHEW",UNIVERSITY OF WASHINGTON,WA,"$430,670"
Prostate Cancer,2015,NCI,5R01CA181605-02,,Non Invasive Biomarkers for Diagnosing Clinically Significant Prostate Cancer,"NELSON, PETER",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$351,588"
Prostate Cancer,2015,NIBIB,5R01EB016100-03,,Secretory Phospholipases sPLA2 and their Receptors for Delivering Nanoparticles,"ARNOLD, ROBERT",AUBURN UNIVERSITY AT AUBURN,AL,"$326,809"
Prostate Cancer,2015,NCI,5R01CA156776-05,,Chemoprevention of prostate cancer by Allspice derived polyphenol: Ericifolin,"LOKESHWAR, BAL",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$297,033"
Prostate Cancer,2015,NCI,5R01CA106504-10,,Molecular Mechanisms of Hormone-independence of Prostate Cancer,"QIU, YUN",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$252,809"
Prostate Cancer,2015,NCI,5R01CA143428-05,,Rel B mediated-redox regulation of radiation therapy,"ST CLAIR, DARET",UNIVERSITY OF KENTUCKY,KY,"$381,653"
Prostate Cancer,2015,NCI,5R01CA160289-04,,Gene Therapy and Radiation Therapy for Prostate Cancer,"FREYTAG, SVEND",HENRY FORD HEALTH SYSTEM,MI,"$303,988"
Prostate Cancer,2015,NCI,5R21CA181730-02,,PAGE4 as a Novel Target for Prostate Cancer Prevention,"KULKARNI, PRAKASH","UNIV OF MARYLAND, COLLEGE PARK",MD,"$165,300"
Prostate Cancer,2015,NIMHD,5R01MD006232-04,,Health Promotion for Positives: A Randomized Trial with HIV Positive Black Men,"JEMMOTT, JOHN",UNIVERSITY OF PENNSYLVANIA,PA,"$399,530"
Prostate Cancer,2015,NCI,5K07CA166462-03,,Impact of Cancer on Adherence in Diabetes,"LIN, JENNY",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$169,409"
Prostate Cancer,2015,NIGMS,5R01GM101709-03,,Paxillin as a Liaison between Extranuclear and Intranuclear Steroid Signaling,"HAMMES, STEPHEN",UNIVERSITY OF ROCHESTER,NY,"$291,650"
Prostate Cancer,2015,NCI,5R01CA155004-06,,Breast and prostate cancer risk SNPs regulate FoxA1 and nuclear receptor activity,"LUPIEN, MATHIEU",UNIVERSITY HEALTH NETWORK,CANADA,"$224,100"
Prostate Cancer,2015,NCI,5R01CA172220-03,,Estrogen Receptors in Human Prostate Stem-Progenitor Cells,"PRINS, GAIL",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$330,600"
Prostate Cancer,2015,NCI,5R01CA154809-05,,Non-coding RNAs for Epigenetic Transcriptional Silencing in Prostate Cancer,"WALSH, MARTIN",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$479,871"
