Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Prostate Cancer,2009,NCI,5R01CA068814-14,,Mechanisms of Metastasis in Experimental Prostate Cancer,"THOMPSON, TIMOTHY",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$296,750"
Prostate Cancer,2009,NCI,5K01CA114252-05,,ANDROGEN RECEPTOR SIGNALING IN SELENIUM CHEMOPREVENTION,"DONG, YAN",TULANE UNIVERSITY OF LOUISIANA,LA,"$153,662"
Prostate Cancer,2009,NCI,5R01CA122704-03,,Prostate Cancer Recovery Enhancement (PROCARE) for African American Men,"CAMPBELL, LISA",EAST CAROLINA UNIVERSITY,NC,"$387,697"
Prostate Cancer,2009,NCI,5R01CA116242-03,,Tea Polyphenols in Chemoprevention of Prostate Cancer,"HENNING, SUSANNE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$264,195"
Prostate Cancer,2009,NCI,5R01CA112310-05,,Role of Raf Kinase Inhibitory Protein in Prostate Cancer,"ROSNER, MARSHA",UNIVERSITY OF CHICAGO,IL,"$300,080"
Prostate Cancer,2009,NIDDK,5R37DK051193-14,,Role of U19/Eaf2 in androgen-dependent prostate homeostasis,"WANG, ZHOU",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$289,685"
Prostate Cancer,2009,NCI,5R01CA127300-02,,New Mice Models for Studies of Androgen Receptor in Prostate Cancer,"CHANG, CHAWNSHANG",UNIVERSITY OF ROCHESTER,NY,"$319,550"
Prostate Cancer,2009,NCI,5R01CA122247-02,,Targeting DHT Catabolism by AKR1Cs for Prostrate Cancer Prevention and Treatment.,"STOLZ, ANDREW",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$304,403"
Prostate Cancer,2009,NCI,5R01CA122246-02,,Pathogenetics of a Clinically-favorable Prostate Cancer Subtype,"POLLACK, JONATHAN",STANFORD UNIVERSITY,CA,"$206,190"
Prostate Cancer,2009,NCI,5R01CA105125-05,,Ceramide synthase as a therapy target in prostate cancer,"HAIMOVITZ-FRIEDMAN, ADRIANA",SLOAN-KETTERING INSTITUTE FOR CANCER RES,NY,"$319,439"
Prostate Cancer,2009,NCI,5R01CA119334-30,,Technetium and Rhenium in Nuclear Medicine,"JONES, ALUN",HARVARD UNIVERSITY (MEDICAL SCHOOL),MA,"$578,542"
Prostate Cancer,2009,NCI,5R21CA131774-02,,Small RNA targeted gene activation for the treatment of prostate cancer,"LI, LONG-CHENG",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$173,813"
Prostate Cancer,2009,NCI,5R01CA109147-04,,AR and RUNX2 target genes in prostate cancer,"COETZEE, GERHARD",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$252,841"
Prostate Cancer,2009,NCI,5R01CA114060-04,,SELECT Pre-Clinical Trial of Prostate Cancer,"AHMAD, NIHAL",UNIVERSITY OF WISCONSIN MADISON,WI,"$250,774"
Prostate Cancer,2009,NCI,5R01CA075284-10,,Improved Cryosurgical Destruction of Prostate Cancer,"BISCHOF, JOHN",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$325,150"
Prostate Cancer,2009,NIGMS,5R01GM064559-08,,Heterocumulenes in Asymmetric Catalysis,"LECTKA, THOMAS",JOHNS HOPKINS UNIVERSITY,MD,"$260,996"
Prostate Cancer,2009,NCI,5R01CA069158-13,,TGFbeta IN THE BONE MICROENVIRONMENT: ROLE IN TUMOR METASTASIS,"GUISE, THERESA",UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,VA,"$276,088"
Prostate Cancer,2009,NCI,5R01CA111421-05,,Apoptosis by FADD in normal and cancerous cells,"THORBURN, ANDREW",UNIVERSITY OF COLORADO DENVER,CO,"$288,389"
Prostate Cancer,2009,NCI,5R01CA120451-03,,Pomegranate for Chemoprevention and Chemotherapy of Prostate Cancer,"MUKHTAR, HASAN",UNIVERSITY OF WISCONSIN MADISON,WI,"$279,300"
Prostate Cancer,2009,NCI,5R01CA102751-05,,MR Based Molecular Imaging of Prostate Cancer,"KURHANEWICZ, JOHN",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$259,677"
Prostate Cancer,2009,NCI,5R01CA116673-03,,Clinical Trial of Selenium and Prostate Biomarkers,"MARSHALL, JAMES",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$419,695"
Prostate Cancer,2009,NIEHS,5R01ES015584-02,,Epigenetic Basis for Prostate Carcinogenesis following Early Estrogenic Exposures,"PRINS, GAIL",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$535,922"
Prostate Cancer,2009,NCI,5R01CA109460-04,,PI3K Pathway in Prostate Tumorigenesis and Angiogenesis,"JIANG, BING-HUA",WEST VIRGINIA UNIVERSITY,WV,"$227,246"
Prostate Cancer,2009,NCI,5R01CA111891-04,,delta-Catenin and Cell-Cell Adhesion in Prostate Cancer,"LU, QUN",EAST CAROLINA UNIVERSITY,NC,"$184,029"
Prostate Cancer,2009,NCI,5R01CA120921-02,,Regulation of androgen receptor by HER-2 and Ack1 tyrosine kinases,"WHANG, YOUNG",UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,NC,"$272,655"
