Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Hypertension,2012,NHLBI,5R01HL088036-04,,Regulation of the Renal Microcirculation by the Connecting Tubule,"CARRETERO, OSCAR",HENRY FORD HEALTH SYSTEM,MI,"$326,250"
Hypertension,2012,NHLBI,5R01HL066432-09,,Superoxide and nitric oxide interactions in the kidney,"MAJID, DEWAN",TULANE UNIVERSITY OF LOUISIANA,LA,"$371,742"
Hypertension,2012,NHLBI,2R01HL069846-10,,Role of Renal Dipeptidyl Peptidase IV,"JACKSON, EDWIN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$378,750"
Hypertension,2012,NHLBI,4R01HL093238-03,,Essential Hypertension and Human Skin Blood Flow,"HOLOWATZ, LACY",PENNSYLVANIA STATE UNIVERSITY-UNIV PARK,PA,"$342,357"
Hypertension,2012,NHLBI,4R37HL023081-32,,Renal dopamine receptor and regulation,"JOSE, PEDRO",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$421,852"
Hypertension,2012,NINDS,2U01NS038529-14,,SECONDARY PREVENTION OF SMALL SUBCORTICAL STROKES (SPS3),"BENAVENTE, OSCAR",UNIVERSITY OF BRITISH COLUMBIA,CANADA,"$2,600,119"
Hypertension,2012,NHLBI,4R37HL087062-06,,Diabetic Vasculopathy and Mitochondrial eNOS,"GROSS, STEVEN",WEILL MEDICAL COLLEGE OF CORNELL UNIV,NY,"$422,500"
Hypertension,2012,NIMH,5R34MH085880-03,,Adherence to Antidepressant Medication and Hypertension Treatment,"BOGNER, HILLARY",UNIVERSITY OF PENNSYLVANIA,PA,"$237,600"
Hypertension,2012,NHLBI,5R01HL068728-08,,Prenatal Glucocorticoid and Postnatal Blood Pressure,"FIGUEROA, JORGE",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$358,530"
Hypertension,2012,NHLBI,5R01HL062846-08,,Sources and effects of angiotensin peptides in atherosclerosis,"DAUGHERTY, ALAN",UNIVERSITY OF KENTUCKY,KY,"$362,588"
Hypertension,2012,NHLBI,5R01HL095846-03,,MicroRNA to decrease vascular CaV1.2 in hypertension,"PALADE, PHILIP",UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,AR,"$358,875"
Hypertension,2012,NHLBI,5R01HL072354-08,,Role of Serotonin in Smypathetic Function,"SCROGIN, KARIE",LOYOLA UNIVERSITY CHICAGO,IL,"$259,875"
Hypertension,2012,NHLBI,5R01HL075263-07,,Long-Term Outcomes and Costs of Web-Based Hypertension Care (e-BPLT),"GREEN, BEVERLY",GROUP HEALTH COOPERATIVE,WA,"$400,000"
Hypertension,2012,NHLBI,5R01HL102866-02,,Developmental programming: influence of sex steroids and mechanisms,"YALLAMPALLI, CHANDRASEKHAR",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$382,500"
Hypertension,2012,NHLBI,5R37HL036153-22,,Thin Filaments and Muscle Regulation,"LEHMAN, WILLIAM",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$402,188"
Hypertension,2012,NHLBI,5R01HL091314-04,,Central actions of angiotensin II in the control of fluid balance,"YEE, DANIEL",UNIVERSITY OF PENNSYLVANIA,PA,"$389,813"
Hypertension,2012,NHLBI,5R01HL096671-02,,Brain MAP Kinases - Substrate for Sympathetic Excitation in Heart Failure,"FELDER, ROBERT",UNIVERSITY OF IOWA,IA,"$377,500"
Hypertension,2012,NHLBI,5R01HL106089-02,,Transcriptional Regulation by Angiotensin II in Vascular Smooth Muscle Cells,"NATARAJAN, RAMA",CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,CA,"$415,000"
Hypertension,2012,NHLBI,5R01HL002334-55,,Renal Vascular Reactivity in Hypertension,"ARENDSHORST, WILLIAM",UNIVERSITY OF N CAROLINA AT CHAPEL HILL,NC,"$585,750"
Hypertension,2012,NHLBI,5R01HL089564-04,,KCNQ Channels and Vasoconstrictor Signal Transduction,"BYRON, KENNETH",LOYOLA UNIVERSITY CHICAGO,IL,"$379,419"
Hypertension,2012,NICHD,5R01HD067759-02,,Pluripotent human stem cells as models for normal and diseased trophoblast,"ROBERTS, ROBERT",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$339,698"
Hypertension,2012,NHLBI,5R01HL069851-08,,Oxidant Stress Mechanisms in Preeclampsia,"WALSH, SCOTT",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$362,870"
Hypertension,2012,NHLBI,5R01HL106042-02,,Renal Medullary Stem Cell Niche in Salt Sensitive Hypertension,"LI, NINGJUN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$373,750"
Hypertension,2012,NHLBI,5R01HL098135-03,,"The cytokines, MCP-1 and TGF-beta, mediate renal autoregulatory impairment","INSCHO, EDWARD",GEORGIA  HEALTH SCIENCES UNIVERSITY,GA,"$363,825"
Hypertension,2012,NHLBI,5R01HL095086-04,,Effects of Somatic Growth and Sodium Retention on Blood Pressure,"TU, WANZHU",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$381,150"
Hypertension,2012,NHLBI,5R01HL091535-10,,Prorenin Receptors Mediate Hypertension and Kidney Disease in Diabetes,"SIRAGY, HELMY",UNIVERSITY OF VIRGINIA,VA,"$374,963"
Hypertension,2012,NHLBI,5K23HL092060-04,,Variation in Antihypertensive Prescribing Patterns in Children,"YOON, ESTHER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$137,700"
Hypertension,2012,NHLBI,5F30HL099024-03,,Mechanisms of 5-hydroxytryptamine-induced hypotension,"DAVIS, ROBERT",MICHIGAN STATE UNIVERSITY,MI,"$39,561"
Hypertension,2012,NHLBI,5R01HL090975-04,,"Obesity, vascular inflammation, and immune cell activation in prehypertension","HONG, SUZI",UNIVERSITY OF CALIFORNIA AT SAN DIEGO,CA,"$382,388"
Hypertension,2012,NHLBI,5R01HL105440-02,,MODifiable Effectors of Renin System Activation: Treatment Evaluation,"FORMAN, JOHN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$700,477"
Hypertension,2012,NHLBI,5R01HL064806-12,,Vascular Calcium Channel Expression in Hypertension,"RUSCH, NANCY",UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,AR,"$356,190"
Hypertension,2012,NHLBI,5R37HL048058-19,,Role of Enhancers Regulating Renin Gene Expression,"SIGMUND, CURT",UNIVERSITY OF IOWA,IA,"$476,789"
Hypertension,2012,NHLBI,5R01HL057531-12,,ANP Receptor: Molecular approach of signaling mechanisms,"PANDEY, KAILASH",TULANE UNIVERSITY OF LOUISIANA,LA,"$295,020"
Hypertension,2012,NHLBI,5R01HL098283-03,,Physiologic effects of natriuretic peptide genetic variation,"WANG, THOMAS",MASSACHUSETTS GENERAL HOSPITAL,MA,"$754,786"
Hypertension,2012,NHLBI,5R01HL090851-05,,Nox4 and Cardiac Fibrosis,"SORESCU, DAN",EMORY UNIVERSITY,GA,"$383,625"
