Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Hypertension,2015,NHLBI,5R01HL102122-04,,Effect of Vitamin D and Omega-3 Fatty Acids on Blood Pressure and Hypertension,"SESSO, HOWARD",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$626,195"
Hypertension,2015,NHLBI,5R01HL095638-05,,Microcirculation in Renovascular Hypertension,"CHADE, ALEJANDRO",UNIVERSITY OF MISSISSIPPI MED CTR,MS,"$364,462"
Hypertension,2015,NHLBI,5R01HL114559-02,,"Role of Cyp2j-epoxygenases, sEH and PPARs in adenosine-induced vascular response","NAYEEM, MOHAMMED",WEST VIRGINIA UNIVERSITY,WV,"$369,673"
Hypertension,2015,NICHD,5P01HD065647-04,5376,Cardiovascular Adaptations in Pregnancies Conceived by ART,"CONRAD, KIRK",UNIVERSITY OF FLORIDA,FL,"$326,845"
Hypertension,2015,NICHD,5P01HD065647-04,5377,Mechanisms & Consequences of Vascular Adaptations in Pregnancies Conceived by ART,"CONRAD, KIRK",UNIVERSITY OF FLORIDA,FL,"$255,209"
Hypertension,2015,NICHD,5P01HD065647-04,5378,Contribution of the Corpus Luteum to Pregnancy Outcomes After ART,"CONRAD, KIRK",UNIVERSITY OF FLORIDA,FL,"$243,240"
Hypertension,2015,NHLBI,5R01HL070985-12,,Salt-Sensitive Hypertension: Role of Renal Superoxide,"GARVIN, JEFFREY",CASE WESTERN RESERVE UNIVERSITY,OH,"$351,276"
Hypertension,2015,NHLBI,5R01HL105440-05,,MODifiable Effectors of Renin System Activation: Treatment Evaluation,"FORMAN, JOHN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$697,921"
Hypertension,2015,NHLBI,5R01HL107555-04,,"Alpha-2 Na+ Pumps, [Ca2+], Arterial Contraction & Hypertension","BLAUSTEIN, MORDECAI",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$377,994"
Hypertension,2015,NHLBI,5R01HL083297-09,,Regulation of Adrenal Vascular Tone by Steroidogenic Cells,"CAMPBELL, WILLIAM",MEDICAL COLLEGE OF WISCONSIN,WI,"$376,763"
Hypertension,2015,NHLBI,5R01HL112641-04,,Innovative Models for Mechanistic Studies of Novel Hypertension Genes,"JOE, BINA",UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,OH,"$649,386"
Hypertension,2015,NHLBI,5R01HL108629-04,,Homeostatic regulation of autonomic physiology by chromogranin A,"VAINGANKAR, SUCHETA",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$381,687"
Hypertension,2015,NHLBI,5R01HL108880-04,,Mechanisms and relevance of ENaC regulation by EGF and Rac1,"STARUSHCHENKO, ALEXANDER",MEDICAL COLLEGE OF WISCONSIN,WI,"$376,762"
Hypertension,2015,NIEHS,5R01ES023252-03,,"Environmental Toxicants, Race, and Cardiovascular Disease Risk in Children","GUMP, BROOKS",SYRACUSE UNIVERSITY,NY,"$452,299"
Hypertension,2015,NIMHD,5R01MD005849-05,,Adjunct vitamin D therapy as a means to reduce the disparity in subclinical targe,"LEVY, PHILLIP",WAYNE STATE UNIVERSITY,MI,"$380,000"
Hypertension,2015,NIDDK,5R01DK098234-02,,Kidney Tubular Damage and Dysfunction Identify a Novel Axis of Chronic Kidney,"IX, JOACHIM",VETERANS MEDICAL RESEARCH FDN/SAN DIEGO,CA,"$608,653"
Hypertension,2015,NHLBI,5R01HL089717-06,,Two-pore domain potassium channels and aldosterone secretion,"BARRETT, PAULA",UNIVERSITY OF VIRGINIA,VA,"$431,712"
Hypertension,2015,NHLBI,5R01HL116476-02,,Targeted sympathetic ablation for treatment of hypertension,"OSBORN, JOHN",UNIVERSITY OF MINNESOTA,MN,"$462,646"
