Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Brain Cancer,2017,NINDS,5R01NS087990-04,,Intranasal Stem-Cell Based Therapy for Glioblastoma,"LESNIAK, MACIEJ",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$405,762"
Brain Cancer,2017,NCI,5UM1CA137443-08,,Adult Brain Tumor Consortium (ABTC),"GROSSMAN, STUART",JOHNS HOPKINS UNIVERSITY,MD,"$1,998,892"
Brain Cancer,2017,NINDS,5R01NS093903-03,,Metabolic Control of Immune Suppression in Gliomas,"LESNIAK, MACIEJ",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$484,938"
Brain Cancer,2017,NCI,5R01CA185137-04,,(PQB5)Molecular Wiring and Therapeutic Targeting of EGFR and PDGFR Signaling Netw,"CHAREST, ALAIN",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$882,372"
Brain Cancer,2017,NCI,5R42CA153845-03,,Therapeutic Vaccine Targeting CMV Antigens in Glioblastoma,"SAMPSON, JOHN","ANNIAS IMMUNOTHERAPEUTICS, INC.",CA,"$772,615"
Brain Cancer,2017,NIEHS,5U13ES026496-02,,Childhood Leukemia International Consortium Scientific Annual Meetings,"METAYER, CATHERINE",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$15,000"
Brain Cancer,2017,NINDS,7K08NS083626-03,,Elucidating Signaling Pathways for GABA-A Receptor Alpha5 in an Aggressive Subtype of Medulloblastomas,"SENGUPTA, SOMA",EMORY UNIVERSITY,GA,"$182,201"
Brain Cancer,2017,NINDS,5R01NS089575-02,,Mechanisms underlying radiation-and chemotherapy induced cognitive impairment.,"LIMOLI, CHARLES",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$554,836"
Brain Cancer,2017,RMAP,5K01ES026832-02,,Multi-scale data integration frameworks to improve cancer outcomes,"ITAKURA, HARUKA",STANFORD UNIVERSITY,CA,"$188,952"
Brain Cancer,2017,NCI,1K25CA201545-01A1,,Development of microfluidic blood-brain tumor barrier model to screen chemotherapeutic strategies for breast cancer brain metastases,"LEE, WON JAE",STANFORD UNIVERSITY,CA,"$157,167"
Brain Cancer,2017,NCI,5R01CA183153-05,,Characterization of oncogenic FGFR3-TACC3 fusion gene in glioblastoma,"ZHANG, WEI",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$142,550"
Brain Cancer,2017,NCI,5R01CA179044-04,,Identification and modeling of driver genetic modules in glioblastoma,"IAVARONE, ANTONIO",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$485,128"
Brain Cancer,2017,NIGMS,5F32GM112337-02,,Microtubule Motors in Axonal Sorting and Transport During Herpesvirus Infections,"SCHERER, JULIAN",PRINCETON UNIVERSITY,NJ,"$59,166"
Brain Cancer,2017,NCI,5R21CA201453-02,,Hyperpolarized arginine imaging of inflammatory cells and their inhibition in GBM,"RONEN, SABRINA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$172,369"
Brain Cancer,2017,NCI,5R21CA194789-02,,"Novel, orally available ATM inhibitor for glioma conformal radiosensitization","VALERIE, KRISTOFFER",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$165,844"
Brain Cancer,2017,NCI,5P30CA014195-44,7749,PL Mouse,"HUNTER, TONY",SALK INSTITUTE FOR BIOLOGICAL STUDIES,CA,"$24,970"
Brain Cancer,2017,NCI,5R01CA175052-04,,Enhanced GBM Therapy Using a New Class of HSV Oncolytic Vector,"GLORIOSO, JOSEPH",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$316,018"
Brain Cancer,2017,NINDS,5R21NS091599-02,,Stem cell repair after blood brain barrier disruption and high-dose chemotherapy,"PEARL, MONICA",JOHNS HOPKINS UNIVERSITY,MD,"$202,500"
Brain Cancer,2017,NCI,5R01CA190617-03,,Itraconazole Analogues to Treat Medulloblastoma,"HADDEN, MATTHEW",UNIVERSITY OF CONNECTICUT STORRS,CT,"$382,472"
