Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Brain Cancer,2013,NINDS,5F30NS064686-04,,Polymer mediated delivery of siRNA for malignant glioma treatment,"KHORMAEE, SARIAH",HARVARD UNIVERSITY (MEDICAL SCHOOL),MA,"$47,232"
Brain Cancer,2013,OD,1S10OD012304-01,,Orbitrap Elite High-Resolution Mass Spectrometer for Proteomics and Metabolomics,"HAWKE, DAVID",UT MD ANDERSON CANCER CTR,TX,"$877,433"
Brain Cancer,2013,NINDS,5F31NS074597-02,,Regulation of the Vasculature by Invading Glioma Cells,"WATKINS, STACEY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$34,632"
Brain Cancer,2013,NINR,5R01NR011044-05,,Patient and Health Care System Outcomes Following EEA,"SHERWOOD, PAULA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$464,669"
Brain Cancer,2013,NCI,5R01CA139099-04,,Molecular Combinatorial Therapy of Glioblastoma Multiforme,"DEBINSKI, WALDEMAR",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$281,376"
Brain Cancer,2013,NCI,5R01CA127935-05,,Boronated nucleosides for neutron capture therapy of brain tumors,"TJARKS, WERNER",OHIO STATE UNIVERSITY,OH,"$253,674"
Brain Cancer,2013,NINDS,5K08NS062907-05,,Characterization of GEFT AS a Novel Glioblastoma Oncogene,"CHHEDA, MILAN",SLOAN-KETTERING INST CAN RES,NY,"$184,610"
Brain Cancer,2013,NINDS,5K08NS059790-06,,Brain Enriched MicroRNA 128a and 9/9+: Impact on medulloblastoma pathogenesis,"VIBHAKAR, RAJEEV",UNIVERSITY OF COLORADO DENVER,CO,"$187,380"
Brain Cancer,2013,NCI,5R01CA136808-03,,TWIST1 as a target for inhibition of glioma invasion,"ROSTOMILY, ROBERT",UNIVERSITY OF WASHINGTON,WA,"$323,783"
Brain Cancer,2013,NCI,5R01CA025000-34,,CD8+ T Cell-Mediated Immunotherapy of Autochthonous SV40 T Antigen-Induced Tumors,"SCHELL, TODD",PENNSYLVANIA STATE UNIVERSITY,PA,"$351,876"
Brain Cancer,2013,NCI,5R01CA136574-05,,Hedgehog Pathway Blockade by Small-Molecule Gli Antagonists,"CHEN, JAMES",STANFORD UNIVERSITY,CA,"$307,455"
Brain Cancer,2013,NCI,5R01CA072937-11,,Interactions Between Cytotoxic and Antiangiogenic Drugs,"GALLO, JAMES",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$215,281"
Brain Cancer,2013,NCI,5R01CA096856-10,,Novel role of STAT3 in NPM/ALK-induced oncogenesis,"WASIK, MARIUSZ",UNIVERSITY OF PENNSYLVANIA,PA,"$272,958"
Brain Cancer,2013,NCI,5R01CA138734-04,,Validation of microRNA Targets in Glioma,"KRICHEVSKY, ANNA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$330,591"
Brain Cancer,2013,NCI,5P30CA016042-38,5641,Tumor Immunology,"BRAUN, JONATHAN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$141,874"
Brain Cancer,2013,NCI,5U01HG006485-02,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$752,993"
Brain Cancer,2013,NHGRI,5U01HG006485-02,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$920,324"
Brain Cancer,2013,NCI,4U10CA011488-43,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$250,025"
Brain Cancer,2013,NIGMS,5R01GM058008-14,,Spatial Analysis of Molecules in Tissue using MALDI-MS,"CAPRIOLI, RICHARD",VANDERBILT UNIVERSITY MED CTR,TN,"$414,588"
Brain Cancer,2013,NCI,5R01CA164746-02,,A causal role for asymmetric cell division defects in glioma initiation,"PETRITSCH, CLAUDIA",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$301,353"
Brain Cancer,2013,NINDS,5R01NS074388-03,,Rescuing radiation-induced cognitive deficits through cranial transplantation of,"LIMOLI, CHARLES",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$410,445"
Brain Cancer,2013,NIGMS,5R00GM084460-05,,Coordinating Translesion DNA Synthesis Opposite Damaged DNA,"EOFF, ROBERT",UNIV OF ARKANSAS FOR MED SCIS,AR,"$234,636"
Brain Cancer,2013,NINDS,5R01NS040511-14,,Oligodendrocyte Lineage Gene Function in the CNS,"ROWITCH, DAVID",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$416,260"
Brain Cancer,2013,NCI,5R01CA109106-07,,MRI Diffusion in Tumors Using Oscillating Gradients,"GORE, JOHN",VANDERBILT UNIVERSITY MED CTR,TN,"$210,381"
Brain Cancer,2013,NINDS,5R01NS057711-06,,Engineering the Brain Immune System for Tumor Therapy,"CASTRO, MARIA",UNIVERSITY OF MICHIGAN,MI,"$367,641"
Brain Cancer,2013,NCI,5R01CA154348-03,,Measles Virotherapy and radiovirotherapy in the Treatment of recurrent gliomas,"GALANIS, EVANTHIA",MAYO CLINIC ROCHESTER,MN,"$309,001"
Brain Cancer,2013,NCI,5R01CA140614-04,,Molecular and Cellular Characterization of Prognostic Immune Response in Childhoo,"FOREMAN, NICHOLAS",UNIVERSITY OF COLORADO DENVER,CO,"$289,474"
Brain Cancer,2013,NCI,5R01CA149461-03,,Molecular mechanisms of GBM radioresistance and strategies for radiosensitization,"BURMA, SANDEEP",UT SOUTHWESTERN MEDICAL CENTER,TX,"$310,130"
Brain Cancer,2013,NCI,5R01CA156177-03,,Targeted Photoactivable Nanocells: Image-based Drug Delivery and Dosimetry in GBM,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$467,509"
Brain Cancer,2013,NCI,5R01CA154754-03,,Engineering and Evaluation of Human L-Methionase for Cancer Therapy,"GEORGIOU, GEORGE","UNIVERSITY OF TEXAS, AUSTIN",TX,"$403,071"
Brain Cancer,2013,NCI,5R01CA129446-05,,ADAM 17 and glioma-tumor progression and treatment,"JIANG, FENG",HENRY FORD HEALTH SYSTEM,MI,"$274,338"
Brain Cancer,2013,NCI,5R01CA138401-03,,HSP27: A modulator and therapeutic target of SPARC-induced glioma invasion.,"REMPEL, SANDRA",HENRY FORD HEALTH SYSTEM,MI,"$113,311"
Brain Cancer,2013,NCI,5R01CA063366-18,,"HEF1 Coordination of Cell Cycle, Migration, and Invasion in Cancer","GOLEMIS, ERICA",RESEARCH INST OF FOX CHASE CAN CTR,PA,"$306,415"
Brain Cancer,2013,NCI,5R01CA152883-04,,Brain Endothelial TNF-R1 Can Function to Inhibit Angiogenesis,"GLADSON, CANDECE",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$334,173"
Brain Cancer,2013,NCI,5R01CA074145-16,,High-Grade Astrocytoma-specific Molecular Targeting,"DEBINSKI, WALDEMAR",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$230,637"
Brain Cancer,2013,NCI,5R01CA129687-05,,Molecular mechanisms of TRAIL resistance in glioblastoma,"HAO, CHUNHAI",EMORY UNIVERSITY,GA,"$293,258"
Brain Cancer,2013,NCI,5R01CA097124-10,,REST/NRSF-mediated medulloblastoma tumorigenesis,"MAJUMDER, SADHAN",UT MD ANDERSON CANCER CTR,TX,"$251,390"
Brain Cancer,2013,NCI,5R01CA157980-03,,Mechanisms of the Stromal Response to Smoothened Inhibition in Pancreatic Cancer,"OLIVE, KENNETH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$314,031"
Brain Cancer,2013,NCI,5R01CA120813-07,,Modulation of Microglia and T Cell Interactions in Malignant Glioma,"HEIMBERGER, AMY",UT MD ANDERSON CANCER CTR,TX,"$247,317"
Brain Cancer,2013,NCI,5R01CA136803-05,,Investigation of Notch-inhibiting microRNAs in glioma,"PUROW, BENJAMIN",UNIVERSITY OF VIRGINIA,VA,"$286,408"
Brain Cancer,2013,NCI,5R01CA140102-04,,Translation of smart contrast agents for brain tumor characterization by MR,"HYDER, DEWAN SYED",YALE UNIVERSITY,CT,"$328,540"
Brain Cancer,2013,NCI,5R01CA133091-05,,Mycn and Medulloblastoma,"WEISS, WILLIAM",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$292,312"
Brain Cancer,2013,NCI,5R01CA154130-04,,Targeting Brain Tumor Stem Cells Through Novel Therapeutic Combinations,"RICH, JEREMY",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$412,678"
Brain Cancer,2013,NINDS,5R21NS076176-02,,Cortical organization of object knowledge before and after brain surgery,"MAHON, BRADFORD",UNIVERSITY OF ROCHESTER,NY,"$186,366"
Brain Cancer,2013,NIGMS,1SC2GM095410-01A1,,GAP JUNCTION INTERCELLULAR COMMUNICATION AND POLYAMINES,"KUCHERYAVYKH, YURIY",UNIVERSIDAD CENTRAL DEL CARIBE,PR,"$142,258"
Brain Cancer,2013,NINDS,5R01NS062219-04,,Preventing Glioma Cancer Stem Cell Dispersal Using Cdc2 Kinase Inhibitors,"JOHNSON, MARK",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$344,234"
