Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Brain Cancer,2015,NINDS,5R01NS075155-05,,Defining the role of mutant IDH in glioma initiation and maintenance,"HOLMEN, SHERI",UNIVERSITY OF UTAH,UT,"$325,938"
Brain Cancer,2015,NCI,5K22CA178269-02,,Quantify treatment response in IDH1 mutant glioma patients with metabolic MRI,"ANDRONESI, OVIDIU",MASSACHUSETTS GENERAL HOSPITAL,MA,"$200,418"
Brain Cancer,2015,NIGMS,5R01GM058008-16,,Spatial Analysis of Molecules in Tissue using MALDI-MS,"CAPRIOLI, RICHARD",VANDERBILT UNIVERSITY,TN,"$429,623"
Brain Cancer,2015,NCI,5R01CA136808-05,,TWIST1 as a target for inhibition of glioma invasion,"ROSTOMILY, ROBERT",UNIVERSITY OF WASHINGTON,WA,"$344,450"
Brain Cancer,2015,NCI,5R01CA164746-04,,A causal role for asymmetric cell division defects in glioma initiation,"PETRITSCH, CLAUDIA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$320,588"
Brain Cancer,2015,NCI,5R01CA175052-02,,Enhanced GBM Therapy Using a New Class of HSV Oncolytic Vector,"GRANDI, PAOLA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$316,018"
Brain Cancer,2015,NCI,5R01CA072937-13,,Interactions Between Cytotoxic and Antiangiogenic Drugs,"GALLO, JAMES",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$229,022"
Brain Cancer,2015,NCI,5R03CA183006-02,,Feature Selection for Genomic Data Using Known and Novel Biological Information,"LONG, QI",EMORY UNIVERSITY,GA,"$76,950"
Brain Cancer,2015,NINDS,5R01NS052274-07,,Coregistered Fluorescence-Enhanced Resection of Malignant Glioma,"ROBERTS, DAVID",DARTMOUTH COLLEGE,NH,"$521,913"
Brain Cancer,2015,NCI,5R01CA166413-03,,Mechanisms and Function of Autophagy in Cancer,"JIANG, XUEJUN",SLOAN-KETTERING INST CAN RESEARCH,NY,"$366,860"
Brain Cancer,2015,NCI,5R01CA173077-03,,In vivo imaging of encapsulated stem cells in mouse models of tumor resection,"SHAH, KHALID",MASSACHUSETTS GENERAL HOSPITAL,MA,"$358,843"
Brain Cancer,2015,NCI,5U10CA011488-45,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$250,025"
Brain Cancer,2015,NCI,5R03CA175447-02,,Investigations of Cryab activity in gliomagenesis,"COLLIER, LARA",UNIVERSITY OF WISCONSIN-MADISON,WI,"$75,250"
Brain Cancer,2015,NCI,5U01HG006485-04,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$518,679"
Brain Cancer,2015,NHGRI,5U01HG006485-04,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$633,940"
Brain Cancer,2015,NCI,5R01CA183153-02,,Characterization of oncogenic FGFR3-TACC3 fusion gene in glioblastoma,"ZHANG, WEI",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$398,398"
Brain Cancer,2015,NCI,5F30CA174154-03,,Targeting the translational apparatus in MYCN-driven pediatric solid tumors,"MEYEROWITZ, JUSTIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$36,195"
Brain Cancer,2015,NCI,5R01CA179044-02,,Identification and modeling of driver genetic modules in glioblastoma,"IAVARONE, ANTONIO",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$465,208"
Brain Cancer,2015,NCI,5R01CA166077-03,,Screening for modulators of glioma stem cells differentiation,"TANNOUS, BAKHOS",MASSACHUSETTS GENERAL HOSPITAL,MA,"$357,979"
Brain Cancer,2015,NCI,5R21CA175875-02,,Determination of Musashi1/CD44v6 signaling in mesenchymal glioma stem cells,"NAKANO, ICHIRO",OHIO STATE UNIVERSITY,OH,"$165,126"
Brain Cancer,2015,NCI,5R01CA156177-05,,Targeted Photoactivable Nanocells: Image-based Drug Delivery and Dosimetry in GBM,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$498,135"
