Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Brain Cancer,2014,NIGMS,7R01GM094880-04,,Sound excitable drugs,"TUNG, CHING-HSUAN",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$308,644"
Brain Cancer,2014,NINDS,2R01NS052274-06A1,,Coregistered Fluorescence-Enhanced Resection of Malignant Glioma,"ROBERTS, DAVID",DARTMOUTH COLLEGE,NH,"$539,495"
Brain Cancer,2014,NIGMS,4R37GM055816-18,,TGF Beta Receptor Dynamics,"LEOF, EDWARD",MAYO CLINIC ROCHESTER,MN,"$381,600"
Brain Cancer,2014,NCI,5R01CA136808-04,,TWIST1 as a target for inhibition of glioma invasion,"ROSTOMILY, ROBERT",UNIVERSITY OF WASHINGTON,WA,"$334,117"
Brain Cancer,2014,NINDS,5F30NS064686-05,,Polymer mediated delivery of siRNA for malignant glioma treatment,"KHORMAEE, SARIAH",HARVARD MEDICAL SCHOOL,MA,"$13,338"
Brain Cancer,2014,NCI,5R01CA025000-35,,CD8+ T Cell-Mediated Immunotherapy of Autochthonous SV40 T Antigen-Induced Tumors,"SCHELL, TODD",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$363,051"
Brain Cancer,2014,NINDS,5P30NS045758-09,5278,Ohio State Neuroscience Center Core,"BEATTIE, CHRISTINE",OHIO STATE UNIVERSITY,OH,"$39,429"
Brain Cancer,2014,NINDS,5P30NS045758-09,5284,Ohio State Neuroscience Center Core,"KAUR, BALVEEN",OHIO STATE UNIVERSITY,OH,"$61,869"
Brain Cancer,2014,NCI,5R01CA138734-05,,Validation of microRNA Targets in Glioma,"KRICHEVSKY, ANNA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$341,141"
Brain Cancer,2014,NCI,5U01HG006485-03,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$754,032"
Brain Cancer,2014,NHGRI,5U01HG006485-03,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$921,596"
Brain Cancer,2014,NCI,5R01CA164746-03,,A causal role for asymmetric cell division defects in glioma initiation,"PETRITSCH, CLAUDIA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$310,970"
Brain Cancer,2014,NINDS,5F31NS074713-03,,Cholesterol Homeostasis in Malignant Glioma,"KOLAR, ELIZABETH",HUGO W. MOSER RES INST KENNEDY KRIEGER,MD,"$42,676"
Brain Cancer,2014,NCI,5R01CA139099-05,,Molecular Combinatorial Therapy of Glioblastoma Multiforme,"DEBINSKI, WALDEMAR",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$290,398"
Brain Cancer,2014,NCI,5R01CA072937-12,,Interactions Between Cytotoxic and Antiangiogenic Drugs,"GALLO, JAMES",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$222,152"
Brain Cancer,2014,NIGMS,5R01GM058008-15,,Spatial Analysis of Molecules in Tissue using MALDI-MS,"CAPRIOLI, RICHARD",VANDERBILT UNIVERSITY,TN,"$429,623"
Brain Cancer,2014,NCI,5F32CA159709-03,,PTPMT1 Regulates Cancer Cell Bioenergetics by Suppressing Oxidative Metabolism,"LANNING, NATHAN",VAN ANDEL RESEARCH INSTITUTE,MI,"$43,283"
Brain Cancer,2014,NCI,5R01CA157980-04,,Mechanisms of the Stromal Response to Smoothened Inhibition in Pancreatic Cancer,"OLIVE, KENNETH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$385,747"
Brain Cancer,2014,NCI,5R01CA154348-04,,Measles Virotherapy and radiovirotherapy in the Treatment of recurrent gliomas,"GALANIS, EVANTHIA",MAYO CLINIC ROCHESTER,MN,"$318,329"
Brain Cancer,2014,NCI,5R01CA152883-05,,Brain Endothelial TNF-R1 Can Function to Inhibit Angiogenesis,"GLADSON, CANDECE",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$344,838"
Brain Cancer,2014,NINDS,5R01NS074388-04,,Rescuing radiation-induced cognitive deficits through cranial transplantation of,"LIMOLI, CHARLES",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$461,822"
Brain Cancer,2014,NCI,5R01CA140102-05,,Translation of smart contrast agents for brain tumor characterization by MR,"HYDER, DEWAN SYED",YALE UNIVERSITY,CT,"$338,291"
Brain Cancer,2014,NCI,5R01CA138401-05,,HSP27: A modulator and therapeutic target of SPARC-induced glioma invasion.,"REMPEL, SANDRA",SPECTRUM HEALTH HOSPITALS,MI,"$290,565"
Brain Cancer,2014,NCI,5R01CA156177-04,,Targeted Photoactivable Nanocells: Image-based Drug Delivery and Dosimetry in GBM,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$482,872"
Brain Cancer,2014,NINDS,5R01NS040511-15,,Oligodendrocyte Lineage Gene Function in the CNS,"ROWITCH, DAVID","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$425,990"
Brain Cancer,2014,NCI,5R01CA173077-02,,In vivo imaging of encapsulated stem cells in mouse models of tumor resection,"SHAH, KHALID",MASSACHUSETTS GENERAL HOSPITAL,MA,"$348,272"
Brain Cancer,2014,NINDS,5K08NS062907-06,,Characterization of GEFT AS a Novel Glioblastoma Oncogene,"CHHEDA, MILAN",SLOAN-KETTERING INST CAN RESEARCH,NY,"$185,690"
Brain Cancer,2014,NCI,5R01CA166413-02,,Mechanisms and Function of Autophagy in Cancer,"JIANG, XUEJUN",SLOAN-KETTERING INST CAN RESEARCH,NY,"$355,854"
Brain Cancer,2014,NINDS,5R01NS040750-15,,Stem Cells in Peripheral Nervous System Development,"MORRISON, SEAN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$337,447"
Brain Cancer,2014,NINDS,5R01NS077388-03,,Magnetic-vortex microdiscs for glioma therapy,"LESNIAK, MACIEJ",UNIVERSITY OF CHICAGO,IL,"$503,933"
Brain Cancer,2014,NCI,5U10CA011488-44,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$155,961"
Brain Cancer,2014,NCI,5P30CA006516-49,6056,Neuro-Oncology,"MARTUZA, ROBERT",MASSACHUSETTS GENERAL HOSPITAL,MA,"$88,410"
Brain Cancer,2014,NCI,5P30CA014236-40,6408,Neuro-Oncology,"BIGNER, DARELL",DUKE UNIVERSITY,NC,"$41,819"
Brain Cancer,2014,NCI,5P30CA014236-40,6440,Information Systems,"ANNECHIARICO, ROBERT",DUKE UNIVERSITY,NC,"$360,944"
Brain Cancer,2014,NCI,1U10CA180866-01,,Network Lead Academic Participating Site Grant from the Roswell Cancer Inst.,"LEVINE, ELLIS",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$616,000"
Brain Cancer,2014,NCI,5F30CA174154-02,,Targeting the translational apparatus in MYCN-driven pediatric solid tumors,"MEYEROWITZ, JUSTIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$35,307"
Brain Cancer,2014,NCI,5R01CA149461-04,,Molecular mechanisms of GBM radioresistance and strategies for radiosensitization,"BURMA, SANDEEP",UT SOUTHWESTERN MEDICAL CENTER,TX,"$320,027"
Brain Cancer,2014,NCI,5R01CA166077-02,,Screening for modulators of glioma stem cells differentiation,"TANNOUS, BAKHOS",MASSACHUSETTS GENERAL HOSPITAL,MA,"$347,240"
Brain Cancer,2014,NINDS,5R01NS055140-07,,Novel Immunotherapy of Glioma using miR-17-92 Transfected T Cells,"OKADA, HIDEHO",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$321,597"
Brain Cancer,2014,NINDS,5R01NS062219-05,,Preventing Glioma Cancer Stem Cell Dispersal Using Cdc2 Kinase Inhibitors,"JOHNSON, MARK",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$352,708"
Brain Cancer,2014,NINDS,5R01NS066278-05,,Role of MELK in glioblastomas,"TERSKIKH, ALEXEY",SANFORD-BURNHAM MEDICAL RESEARCH INSTIT,CA,"$403,410"
Brain Cancer,2014,NINDS,7R01NS070289-05,,Cytomegalovirus Gene Expression and Strain Variability in Glioma Pathogenesis,"COBBS, CHARLES","SWEDISH MEDICAL CENTER, FIRST HILL",WA,"$368,264"
Brain Cancer,2014,NCI,1U10CA180868-01,,NRG ONCOLOGY NETWORK GROUP OPERATIONS CENTER,"WOLMARK, NORMAN","NRG ONCOLOGY FOUNDATION, INC.",PA,"$18,813,807"
Brain Cancer,2014,NCI,5R01CA074145-17,,High-Grade Astrocytoma-specific Molecular Targeting,"DEBINSKI, WALDEMAR",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$237,999"
Brain Cancer,2014,NINDS,5R01NS037704-15,,Molecular Markers as Predictors of Outcome in Gliomas,"POLLACK, IAN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$329,895"
Brain Cancer,2014,NINDS,5R01NS066955-05,,The Role of White Matter Progenitors in Glioma Formation and Progression,"CANOLL, PETER",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$341,692"
Brain Cancer,2014,NCI,5R01CA154130-05,,Targeting Brain Tumor Stem Cells Through Novel Therapeutic Combinations,"RICH, JEREMY",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$398,549"
Brain Cancer,2014,NCI,5K99CA172700-02,,Targeting glioma stem cells by perturbation of telomere maintenance mechanisms,"HU, JIAN",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$119,491"
Brain Cancer,2014,NINDS,5R01NS079701-02,,Targeting the cholesterol metabolism to treat glioblastoma,"GUO, DELIANG",OHIO STATE UNIVERSITY,OH,"$333,505"
Brain Cancer,2014,NINDS,5R01NS082311-02,,Mechanisms of glioma growth and invasion novel therapeutic strategies,"LOWENSTEIN, PEDRO",UNIVERSITY OF MICHIGAN,MI,"$336,755"
Brain Cancer,2014,NCI,5R01CA116708-10,,Cath B and uPAR si RNA constructs regressed glioma growth,"O'BRYAN, JOHN",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$320,546"
Brain Cancer,2014,NCI,5R01CA142823-05,,"IR signaling through PP6, a potential molecular target for radiosensitization","LARNER, JAMES",UNIVERSITY OF VIRGINIA,VA,"$338,249"
Brain Cancer,2014,NCI,5R01CA154754-04,,Engineering and Evaluation of Human L-Methionase for Cancer Therapy,"GEORGIOU, GEORGE","UNIVERSITY OF TEXAS, AUSTIN",TX,"$414,813"
Brain Cancer,2014,NCI,5R01CA171610-02,,Understanding the role of altered metabolism in gliomagenesis,"PIEPER, RUSSELL","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$317,175"
