Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
HPV and/or Cervical Cancer Vaccines,2016,NCI,NIH-16-012,,CDC,,,,"$677,839"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,4R01AI072204-09,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$780,197"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,4R01AI104709-04,,Epidemiologic Impact of HPV Vaccination,"KAHN, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$675,052"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,5R01AI115983-02,,Immune mediators associated with HPV clearance as predictors of HIV acquisition,"LIEBENBERG, LENINE",CENTRE/AIDS PROGRAMME/RES/SOUTH AFRICA,SO AFR,"$186,501"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,5K01AI106961-03,,A Practice-Provider-Parent-Adolescent intervention to increase HPV vaccination,"BEDNARCZYK, ROBERT",EMORY UNIVERSITY,GA,"$123,440"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5R01CA118790-08,,Mechanisms of Papillomavirus Neutralization,"RODEN, RICHARD",JOHNS HOPKINS UNIVERSITY,MD,"$291,600"
HPV and/or Cervical Cancer Vaccines,2016,NICHD,4K23HD068394-05,,Social Network Influences on Values Related to Parental HPV Vaccine Refusal,"FU, LINDA",CHILDREN'S RESEARCH INSTITUTE,DC,"$124,970"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,1R21AI121822-01,,Role of estrous cycle and contraceptives in anogenital papillomavirus infection,"CHRISTENSEN, NEIL",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$232,050"
HPV and/or Cervical Cancer Vaccines,2016,NCI,1R21CA202011-01,,"Maximizing HPV vaccination: Real-time Reminders, Guidance, and Recommendations","STARAS, STEPHANIE",UNIVERSITY OF FLORIDA,FL,"$203,525"
HPV and/or Cervical Cancer Vaccines,2016,NCI,1R03CA202566-01,,Community-level Geographic Factors and HPV Vaccination in the U.S.,"KEPKA, DEANNA",UNIVERSITY OF UTAH,UT,"$86,146"
HPV and/or Cervical Cancer Vaccines,2016,NCI,4R01CA169093-04,,Using comparative effectiveness analyses to optimize cervical cancer screening,"SAWAYA, GEORGE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$527,836"
HPV and/or Cervical Cancer Vaccines,2016,NCI,1R01CA193396-01A1,,Implementing Cancer Prevention Using Patient - Provider Clinical Decision Support,"ELLIOTT, THOMAS",HEALTHPARTNERS INSTITUTE,MN,"$647,157"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5R01CA166559-05,,Quadrivalent Human Papillomavirus (HPV) Vaccine in Cancer Survivors,"LANDIER, WENDY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$674,412"
HPV and/or Cervical Cancer Vaccines,2016,FIC,4D43TW009606-04,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$23,024"
HPV and/or Cervical Cancer Vaccines,2016,NCI,4D43TW009606-04,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$250,000"
HPV and/or Cervical Cancer Vaccines,2016,NCI,2R01CA143130-06A1,,Understanding and Enhancing T-Cell Responses to High Risk Human Papillomaviruses,"NAKAGAWA, MAYUMI",UNIV OF ARKANSAS FOR MED SCIS,AR,"$545,019"
HPV and/or Cervical Cancer Vaccines,2016,NCI,4R01CA154549-05,,Increasing HPV Vaccine Uptake in a Low Income Ethnic Minority Population,"BASTANI, ROSHAN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$148,023"
HPV and/or Cervical Cancer Vaccines,2016,NIMHD,4P60MD000502-14,5565,HPV Vaccination among Daughters of Latina Immigrants,"SCARINCI, ISABEL",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$321,417"
HPV and/or Cervical Cancer Vaccines,2016,NCI,4R01CA178414-04,,Developing a self-persuasion intervention promoting adolescent HPV vaccination,"TIRO, JASMIN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$532,702"
HPV and/or Cervical Cancer Vaccines,2016,NCI,4R01CA114425-10,,Enhancing HPV-16 E6/E7 Specific Antitumor Immunity,"WU, TZYY-CHOOU",JOHNS HOPKINS UNIVERSITY,MD,"$303,371"
HPV and/or Cervical Cancer Vaccines,2016,NCI,1R21CA204767-01,,Correctional and Public Health Links to Bolster HPV Vaccine and Cancer Prevention,"RAMASWAMY, MEGHA",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$171,654"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5R01CA181452-03,,Community-based HIT Tools for Cancer Screening and Health Insurance Promotion,"DEVOE, JENNIFER",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$609,325"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5R21CA194831-02,,Increasing HPV Vaccine Coverage among Young Adult Gay and Bisexual Men,"REITER, PAUL",OHIO STATE UNIVERSITY,OH,"$167,845"
HPV and/or Cervical Cancer Vaccines,2016,NICHD,4R01HD073972-05,,Human Papillomavirus Infection in Perinatally HIV-infected Adolescents in Asia,"SOHN, ANNETTE",FOUNDATION FOR AIDS RESEARCH,NY,"$519,152"
HPV and/or Cervical Cancer Vaccines,2016,NIGMS,4R01GM105033-04,,Narratives in the Informational Patient Society and their Association with Health,"ROYCHOWDHURY, VWANI",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$322,244"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,5U19AI113187-03,6778,Discovery and Refinement of Preventive STI Vaccines Targeting Critical Epitopes o,"CHACKERIAN, BRYCE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$306,131"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,5U19AI113187-03,6780,Population-Based Impact of HPV Vaccination and Cervical Screening on Sexually Tra,"WHEELER, COSETTE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$463,983"
HPV and/or Cervical Cancer Vaccines,2016,NIAID,5R01AI113305-03,,Normalizing preteen HPV vaccination with practice-based communication strategies,"CATES, JOAN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$582,516"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5P30CA013330-44,6911,Cancer Epidemiology,"GOLDMAN, ISRAEL",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"$355,369"
HPV and/or Cervical Cancer Vaccines,2016,NCI,1R01CA200845-01A1,,"Evidence-based Approaches, Financing and Tools for Cost-Effective Scale-up Cervical Cancer Prevention in Sub-Saharan Africa","SUBRAMANIAN, SUJHA",RESEARCH TRIANGLE INSTITUTE,NC,"$433,460"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5U01CA078527-19,,Persistent HPV Infection in Women at Risk for Cervix Cancer,"BURK, ROBERT","ALBERT EINSTEIN COLLEGE OF MEDICINE, INC",NY,"$581,591"
HPV and/or Cervical Cancer Vaccines,2016,NCI,5R01CA178875-03,,Influencing cervical cancer prevention and detection online through social media,"SARKAR, URMIMALA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$386,725"
