Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
HPV and/or Cervical Cancer Vaccines,2014,NIAID,5R01AI072204-07,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$1,028,088"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R01CA098803-10,,Natural History of HPV Infection in Men: The HIM Study,"GIULIANO, ANNA",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$1,899,816"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R21CA163160-02,,Disparities in HPV vaccine completion: Identifying and quantifying the barriers,"NICCOLAI, LINDA",YALE UNIVERSITY,CT,"$216,282"
HPV and/or Cervical Cancer Vaccines,2014,NIAID,5R01AI104709-02,,Epidemiologic Impact of HPV Vaccination,"KAHN, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$598,256"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R01CA155326-04,,Barriers to Cervical Cancer Prevention in Hispanic Women: A Multilevel Approach,"MURPHY, SHEILA",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$528,465"
HPV and/or Cervical Cancer Vaccines,2014,NICHD,5K23HD068394-03,,Social Network Influences on Values Related to Parental HPV Vaccine Refusal,"FU, LINDA",CHILDREN'S RESEARCH INSTITUTE,DC,"$124,906"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R01CA142691-05,,Mechanisms of mucosal immune evasion in high grade cervical dysplasia,"TRIMBLE, CORNELIA",JOHNS HOPKINS UNIVERSITY,MD,"$245,164"
HPV and/or Cervical Cancer Vaccines,2014,NIAID,5R01AI038382-21,,HPV Capsid Antibodies,"GALLOWAY, DENISE",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$395,851"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R01CA047622-21,,Papillomavirus Host Interation,"CHRISTENSEN, NEIL",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$303,243"
HPV and/or Cervical Cancer Vaccines,2014,NCI,5R01CA160744-03,,Comparative and Cost-Effectiveness of Preventing HPV-Related Diseases,"KIM, JANE",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$298,877"
