Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
HPV and/or Cervical Cancer Vaccines,2011,NIAID,5R01AI073713-04,,Behavioral and Virologic Impact of HPV Immunization,"KAHN, JESSICA",CHILDREN'S HOSPITAL MEDICAL CENTER CINCI,OH,"$518,311"
HPV and/or Cervical Cancer Vaccines,2011,NCI,5R01CA098803-07,,Natural History of HPV Infection in Men: The HIM Study,"GIULIANO, ANNA",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$1,944,747"
HPV and/or Cervical Cancer Vaccines,2011,NIAID,5R01AI038382-18,,HPV Capsid Antibodies,"GALLOWAY, DENISE",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$380,590"
HPV and/or Cervical Cancer Vaccines,2011,NCI,5R01CA136847-03,,Diindolylmethane enhances the efficacy of preventive vaccines in an HPV transgeni,"SEPKOVIC, DANIEL",HACKENSACK UNIVERSITY MEDICAL CENTER,NJ,"$350,823"
HPV and/or Cervical Cancer Vaccines,2011,NCI,5R01CA123467-05,,HPV Infection Among Perimenopausal Women in the 1945-64 Birth Cohor,"GRAVITT, PATTI",JOHNS HOPKINS UNIVERSITY,MD,"$556,810"
HPV and/or Cervical Cancer Vaccines,2011,NCI,2R01CA047622-18A1,,Papillomavirus Host Interation,"CHRISTENSEN, NEIL",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$312,621"
HPV and/or Cervical Cancer Vaccines,2011,NIGMS,5SC2AI090922-02,,Anogenital HPV Infection in a Population-Based Sample of Puerto Rican Women,"ORTIZ, ANA",UNIVERSITY OF PUERTO RICO MED SCIENCES,PR,"$148,500"
HPV and/or Cervical Cancer Vaccines,2011,NCI,1R21CA152803-01A1,,Team Activation To Increase HPV Vaccination Rates,"KATZ, MIRA",OHIO STATE UNIVERSITY,OH,"$199,013"
HPV and/or Cervical Cancer Vaccines,2011,NIAID,5R01AI072204-05,,"Cervical, Anal, and Oral HPV Persistence and Risk Factors Among Adolescent Girls","DIAZ, ANGELA",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$810,562"
HPV and/or Cervical Cancer Vaccines,2011,NCI,5U01CA078527-14,,Persistent HPV in Women at Risk for Cervix Cancer,"BURK, ROBERT",ALBERT EINSTEIN COL OF MED YESHIVA UNIV,NY,"$566,238"
