Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
HPV and/or Cervical Cancer Vaccines,2017,NCI,NIH-17-031,,HPV Vaccination,,,,"$232,956"
HPV and/or Cervical Cancer Vaccines,2017,NCI,NIH-17-024,,HPV Vaccination,,,,"$677,839"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,5R01AI072204-10,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$762,612"
HPV and/or Cervical Cancer Vaccines,2017,NCI,5R01CA143130-07,,Understanding and Enhancing T-Cell Responses to High Risk Human Papillomaviruses,"NAKAGAWA, MAYUMI",UNIV OF ARKANSAS FOR MED SCIS,AR,"$721,274"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,5R01AI104709-05,,Epidemiologic Impact of HPV Vaccination,"KAHN, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$646,404"
HPV and/or Cervical Cancer Vaccines,2017,NCI,5R03CA202566-02,,Community-level Geographic Factors and HPV Vaccination in the U.S.,"KEPKA, DEANNA",UNIVERSITY OF UTAH,UT,"$77,058"
HPV and/or Cervical Cancer Vaccines,2017,NCI,5R01CA118790-09,,Mechanisms of Papillomavirus Neutralization,"RODEN, RICHARD",JOHNS HOPKINS UNIVERSITY,MD,"$291,600"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,5K01AI106961-04,,A Practice-Provider-Parent-Adolescent intervention to increase HPV vaccination,"BEDNARCZYK, ROBERT",EMORY UNIVERSITY,GA,"$114,370"
HPV and/or Cervical Cancer Vaccines,2017,NCI,1R01CA213130-01,,Therapeutic use of HPV L1 Vaccine in Anogenital Neoplasia: VIVA Trial,"MADELEINE, MARGARET",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$767,849"
HPV and/or Cervical Cancer Vaccines,2017,NCI,5R21CA202011-02,,"Maximizing HPV vaccination: Real-time Reminders, Guidance, and Recommendations","STARAS, STEPHANIE",UNIVERSITY OF FLORIDA,FL,"$168,022"
HPV and/or Cervical Cancer Vaccines,2017,FIC,5D43TW009606-05,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$23,654"
HPV and/or Cervical Cancer Vaccines,2017,NCI,5D43TW009606-05,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$250,000"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,5R21AI121822-02,,Role of estrous cycle and contraceptives in anogenital papillomavirus infection,"CHRISTENSEN, NEIL",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$193,375"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,1R15AI128714-01,,Longitudinal Study of Vaginal Microbiota and Persistent Human Papillomavirus Detection,"MADHIVANAN, PURNIMA",FLORIDA INTERNATIONAL UNIVERSITY,FL,"$439,500"
HPV and/or Cervical Cancer Vaccines,2017,NIAID,1R01AI123204-01A1,,Effectiveness of HPV Vaccine by Age at Immunization as Used in Clinical Practice,"NICCOLAI, LINDA",YALE UNIVERSITY,CT,"$436,173"
HPV and/or Cervical Cancer Vaccines,2017,NCI,1R01CA202261-01A1,,Improving HPV Vaccination Delivery in Pediatric Primary Care: The STOP-HPV Trial,"SZILAGYI, PETER",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$676,337"
