Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5R01AI072204-08,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$1,253,871"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5R01AI104709-03,,Epidemiologic Impact of HPV Vaccination,"KAHN, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$672,714"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5K01AI106961-02,,A Practice-Provider-Parent-Adolescent intervention to increase HPV vaccination,"BEDNARCZYK, ROBERT",EMORY UNIVERSITY,GA,"$117,855"
HPV and/or Cervical Cancer Vaccines,2015,NICHD,5K23HD068394-04,,Social Network Influences on Values Related to Parental HPV Vaccine Refusal,"FU, LINDA",CHILDREN'S RESEARCH INSTITUTE,DC,"$125,010"
HPV and/or Cervical Cancer Vaccines,2015,FIC,5D43TW009606-03,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$23,204"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5D43TW009606-03,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$250,000"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA169093-03,,Using comparative effectiveness analyses to optimize cervical cancer screening,"SAWAYA, GEORGE","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$546,158"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA047622-22,,Papillomavirus Host Interation,"CHRISTENSEN, NEIL",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$312,621"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA118790-07,,Mechanisms of Papillomavirus Neutralization,"RODEN, RICHARD",JOHNS HOPKINS UNIVERSITY,MD,"$291,600"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R21CA178592-03,,HPV Vaccination among Low-Income Hispanic Adolescents,"GEREND, MARY",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$118,909"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA154549-04,,Increasing HPV Vaccine Uptake in a Low Income Ethnic Minority Population,"BASTANI, ROSHAN",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$556,313"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA160744-04,,Comparative and Cost-Effectiveness of Preventing HPV-Related Diseases,"KIM, JANE",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$308,121"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,1R01AI115983-01,,Immune mediators associated with HPV clearance as predictors of HIV acquisition,"LIEBENBERG, LENINE",CENTRE/AIDS PROGRAMME/RES/SOUTH AFRICA,SO AFR,"$147,073"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA178414-03,,Developing a self-persuasion intervention promoting adolescent HPV vaccination,"TIRO, JASMIN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$380,799"
HPV and/or Cervical Cancer Vaccines,2015,NIMHD,5P60MD000502-13,5565,HPV Vaccination among Daughters of Latina Immigrants,"SCARINCI, ISABEL",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$290,098"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5R43AI112421-02,,Therapeutic/preventive vaccination against MusPV,"CHANG, YUNG","PAPIVAX, LLC",MD,"$295,392"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA172742-02,,"HPV E6 and NFX1-123 in differentiation, cell regulation, and cancer","KATZENELLENBOGEN, RACHEL",SEATTLE CHILDREN'S HOSPITAL,WA,"$402,550"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA114425-09,,Enhancing HPV-16 E6/E7 Specific Antitumor Immunity,"WU, TZYY-CHOOU",JOHNS HOPKINS UNIVERSITY,MD,"$303,371"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1R21CA194831-01,,Increasing HPV Vaccine Coverage among Young Adult Gay and Bisexual Men,"REITER, PAUL",OHIO STATE UNIVERSITY,OH,"$215,075"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5U19AI113187-02,6778,Discovery and Refinement of Preventive STI Vaccines Targeting Critical Epitopes o,"CHACKERIAN, BRYCE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$322,749"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5U19AI113187-02,6780,Population-Based Impact of HPV Vaccination and Cervical Screening on Sexually Tra,"WHEELER, COSETTE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$528,562"
HPV and/or Cervical Cancer Vaccines,2015,NICHD,1R15HD081364-01A1,,Efficacy Trial of a Brief Parent-Based Adolescent Sexual Health Intervention,"SANTA MARIA, DIANE",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$462,000"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1R01CA187707-01A1,,State Immunization Information Systems to Improve HPV Vaccination Rates,"SZILAGYI, PETER",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$644,782"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5U54CA164336-05,5331,"Comparative Effectiveness of the Cervical Cancer Screening Process: Past, Present","WHEELER, COSETTE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$316,789"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5U54CA164336-05,6137,LEADERSHIP/ADMIN CORE,"WHEELER, COSETTE",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$38,090"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA157469-05,,"Cytology vs at home HPV screening for detection of CIN 2,3,CIS","KIVIAT, NANCY",UNIVERSITY OF WASHINGTON,WA,"$580,766"
HPV and/or Cervical Cancer Vaccines,2015,NICHD,5R01HD073972-04,,Human Papillomavirus Infection in Perinatally HIV-infected Adolescents in Asia,"SOHN, ANNETTE",FOUNDATION FOR AIDS RESEARCH,NY,"$630,624"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1R43CA192437-01A1,,Feasibility of a Smartphone Kiosk intervention to increase HPV vaccination,"HOPFER, SUELLEN","REAL PREVENTION, LLC",NJ,"$222,982"
HPV and/or Cervical Cancer Vaccines,2015,NICHD,1R41HD082901-01A1,,Smartphone Technology for Parents and Teens: Improving Vaccination Uptake,"WOODALL, W","KLEIN BUENDEL, INC.",CO,"$224,998"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5R01AI113305-02,,Normalizing preteen HPV vaccination with practice-based communication strategies,"CATES, JOAN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$583,393"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5K01CA181437-03,,A Text Message Intervention to Increase HPV Vaccine Completion in Young Latinas,"RONCANCIO, ANGELICA",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$135,621"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5U54CA163066-05,8675,PILOT PROJECT #2,"HULL, PAMELA",TENNESSEE STATE UNIVERSITY,TN,"$26,308"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5K01CA155417-05,,An HPV Health Communication Randomized Controlled Trial Intervention,"WALLINGTON, SHERRIE",GEORGETOWN UNIVERSITY,DC,"$131,741"
HPV and/or Cervical Cancer Vaccines,2015,NIGMS,5R01GM105033-03,,Narratives in the Informational Patient Society and their Association with Health,"ROYCHOWDHURY, VWANI",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$379,921"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5U54CA163069-05,8613,Increasing HPV Vaccine Utilization Among African-Amerian Girls Through Social Marketing,"SANDERSON, MAUREEN",MEHARRY MEDICAL COLLEGE,TN,"$27,378"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,5F32AI114132-02,,The essential role of gamma-secretase in human papillomavirus infection,"ZHANG, WEI",YALE UNIVERSITY,CT,"$54,194"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5K22CA186979-02,,Improving Healthcare Providers' Communication about HPV Vaccine,"GILKEY, MELISSA","HARVARD PILGRIM HEALTH CARE, INC.",MA,"$187,212"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5K01CA181530-02,,Determinants of HPV vaccination for Hispanic parents from the Texas-Mexico border,"MORALES-CAMPOS, DAISY",UNIVERSITY OF TEXAS HLTH SCIENCE CENTER,TX,"$96,020"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5R01CA178875-02,,Influencing cervical cancer prevention and detection online through social media,"SARKAR, URMIMALA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$428,238"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5P50CA098252-12,5957,L1 Capsomeres as a Next Generation Preventive HPV Vaccine,"GARCEA, ROBERT",UNIVERSITY OF COLORADO,CO,"$244,159"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5P50CA098252-12,5958,Local TA-CIN/GPI-0100 Vaccination and Imiquimod for Persistent HPV16+/Normal Cytology Patients,"RODEN, RICHARD",JOHNS HOPKINS UNIVERSITY,MD,"$243,724"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5P50CA098252-12,5959,Treatment of HIV- and HIV+ Patients with HPV16+ CIN2/3 Using pNGLV4a-hCRTE6E7L2  DNA vaccine administered intramuscularly via electroporation,"HUNG, CHIEN-FU",JOHNS HOPKINS UNIVERSITY,MD,"$243,724"
HPV and/or Cervical Cancer Vaccines,2015,NCI,5P50CA098252-12,5961,A Phase I Safety and Immunogenicity Study of a HPV16-Specific Therapeutic Protei,"WU, TZYY-CHOOU",JOHNS HOPKINS UNIVERSITY,MD,"$240,679"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1R03CA198115-01,,HPV Infection among Sexual Minority Women in the United States,"REITER, PAUL",OHIO STATE UNIVERSITY,OH,"$77,000"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1U01CA199334-01,,Comparative Modeling to Inform Cervical Cancer Control Policies,"KIM, JANE",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$1,212,678"
HPV and/or Cervical Cancer Vaccines,2015,NCI,7R01CA166559-04,,Quadrivalent Human Papillomavirus (HPV) Vaccine in Cancer Survivors,"LANDIER, WENDY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$551,166"
HPV and/or Cervical Cancer Vaccines,2015,NCI,3R01CA178414-03S1,,Developing a self-persuasion intervention promoting adolescent HPV vaccination,"TIRO, JASMIN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$54,055"
HPV and/or Cervical Cancer Vaccines,2015,NCI,2U54CA143728-06A1,6846,Outreach Core,"SOMERA, LILNABETH",UNIVERSITY OF GUAM,GU,"$72,468"
HPV and/or Cervical Cancer Vaccines,2015,NCI,2U54CA143727-06A1,7018,Outreach Core,"PALAFOX, NEAL",UNIVERSITY OF HAWAII AT MANOA,HI,"$108,944"
HPV and/or Cervical Cancer Vaccines,2015,FIC,3D43TW009606-03S1,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$54,000"
HPV and/or Cervical Cancer Vaccines,2015,NCI,3U54CA153708-05S1,,Meharry Medical College-CHC Community Networks Program Center,"HARGREAVES, MARGARET",MEHARRY MEDICAL COLLEGE,TN,"$373,140"
HPV and/or Cervical Cancer Vaccines,2015,NCI,6U01CA078527-18,,Persistent HPV Infection in Women at Risk for Cervix Cancer,"BURK, ROBERT",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,"$581,591"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,1R56AI122000-01,,Application of a syndemic framework to HPV and HSV infection in emergent adult men,"OMPAD, DANIELLE",NEW YORK UNIVERSITY,NY,"$583,635"
HPV and/or Cervical Cancer Vaccines,2015,NCI,6R01CA148966-06,,Expanded Phase II Trial of Carraguard for Prevention of HPV Infection,"EINSTEIN, MARK",ALBERT EINSTEIN COLLEGE OF MEDICINE,NY,$1
HPV and/or Cervical Cancer Vaccines,2015,NICHD,1ZIAHD008900-06,,Safety and Immunogenicity of Gardasil post stem cell transplantation,"STRATTON, PAMELA",NIH,,"$223,235"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,272201200005I-0-27200009-1,,Task X9:  Agilvax Phage Display for Multiple Vaccine Candidates,"RICHARDSON, JAMES","ADVANCED BIOSCIENCE LABORATORIES, INC.",MD,"$1,505,999"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,272201200005I-0-27200013-2,,Task X13: Product Characterization and Process Development,"RICHARDSON, JAMES","ADVANCED BIOSCIENCE LABORATORIES, INC.",MD,"$203,071"
HPV and/or Cervical Cancer Vaccines,2015,NIAID,272201200005I-0-27200010-1,,Task X10: Cell Bank Work for Agilvax,"RICHARDSON, JAMES","ADVANCED BIOSCIENCE LABORATORIES, INC.",MD,"$391,378"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIABC009052-26,,Papillomavirus Virion Proteins and Vaccines,"SCHILLER, JOHN",NIH,,"$2,058,212"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIABC010579-12,,Papillomavirus Virion Proteins and Vaccines,"LOWY, DOUGLAS",NIH,,"$754,666"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIACP010124-20,,Human papillomavirus (HPV) infection and cervical and anal cancers,"WENTZENSEN, NICOLAS",NIH,,"$747,917"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIACP010209-06,,HPV and cancer at multiple anatomic sites,"KREIMER, AIMEE",NIH,,"$617,212"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIACP010210-06,,"HPV, cervical neoplasia, and vaccination","HILDESHEIM, ALLAN",NIH,,"$130,164"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIACP010216-06,,Immune responses to HPV infection and HPV vaccination,"SAFAEIAN, MAHBOOBEH",NIH,,"$1,132,580"
HPV and/or Cervical Cancer Vaccines,2015,NCI,1ZIACP010217-05,,HPV Vaccine Trial,"HILDESHEIM, ALLAN",NIH,,"$3,033,861"
HPV and/or Cervical Cancer Vaccines,2015,NCI,261201500026I-0-26100002-1,,IGF::OT::IGF SUPPORT FOR HPV16L1/RG1 CHIMERIC VIRUS-LIKE PARTICLE VACCINE CLINICAL DEVELOPMENT TASKS 1&2 PP: 9/25/2015 TO 9/24/2018,"LYUBIMOV, ALEXANDER",UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,"$1,325,083"
