Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pediatric Cancer,2016,NINDS,4R01NS073870-06,,Defining the role of BRAF in glioma initiation and maintenance,"HOLMEN, SHERI",UNIVERSITY OF UTAH,UT,"$325,938"
Pediatric Cancer,2016,NINDS,4U01NS082328-03,,Neural Stem Cell Mediated CE-CPT11 Therapy for Neuroblastoma,"ABOODY, KAREN",BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,CA,"$1,238,896"
Pediatric Cancer,2016,NCI,1K22CA197074-01,,Exosomic microRNAs and drug resistance in AML tumor microenvironment,"CHALLAGUNDLA, KISHORE",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$154,958"
Pediatric Cancer,2016,NCI,4R01CA072669-19,,Cytotoxic-T-Lymphocyte (CTL) Therapy of AML,"BLAZAR, BRUCE",UNIVERSITY OF MINNESOTA,MN,"$294,076"
Pediatric Cancer,2016,NCI,5R01CA132640-15,,Role of heat shock factors (Hsfs) in tumorigenesis,"MIVECHI, NAHID",GEORGIA REGENTS UNIVERSITY,GA,"$270,000"
Pediatric Cancer,2016,NCI,4U24CA055727-22,,Childhood Cancer Survivor Study,"ARMSTRONG, GREGORY",ST. JUDE CHILDREN'S RESEARCH HOSPITAL,TN,"$4,172,004"
Pediatric Cancer,2016,NCI,5R01CA190964-02,,Role of IKAROS in the Biology and Therapy of High-Risk Precursor B-Cell Leukemia,"VAN ETTEN, RICHARD",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$544,106"
Pediatric Cancer,2016,NHLBI,5K08HL118367-03,,ELUCIDATING THE ROLE OF KRUPPEL LIKE FACTOR 7 IN T CELL DEVELOPMENT,"SCHUETTPELZ, LAURA",WASHINGTON UNIVERSITY,MO,"$26,438"
Pediatric Cancer,2016,NCI,4P30CA006516-51,6056,Neuro-Oncology,"MARTUZA, ROBERT",MASSACHUSETTS GENERAL HOSPITAL,MA,"$93,279"
Pediatric Cancer,2016,NCI,5R01CA090668-13,,FLT3 Tyrosine Kinase Inhibitors as Therapy for Leukemia,"SMALL, DONALD",JOHNS HOPKINS UNIVERSITY,MD,"$291,600"
Pediatric Cancer,2016,NHLBI,5F32HL124948-02,,Characterization of Calmodulin and CHK2 inhibitors for the treatment of Diamond B,"MACARI, ELIZABETH",CHILDREN'S HOSPITAL CORPORATION,MA,"$58,002"
Pediatric Cancer,2016,NCI,5R03CA182063-03,,Persistent SIX2 expression as a first hit mechanism in Wilms tumorigenesis,"LOVVORN, HAROLD",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$79,000"
Pediatric Cancer,2016,NCI,5R21CA191544-02,,CendR peptide-mediated enhancement of systemic oncolytic herpes virotherapy,"CRIPE, TIMOTHY",RESEARCH INST NATIONWIDE CHILDREN'S HOSP,OH,"$195,098"
Pediatric Cancer,2016,NHLBI,4R01HL111103-05,,Identification and characterization of genes in del(5q) myelodysplastic syndrome,"STARCZYNOWSKI, DANIEL",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$382,500"
Pediatric Cancer,2016,NCI,7R21CA192003-02,,Deciphering the pathogenesis of pediatric high-grade gliomas,"LI, GUO-MIN",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$194,290"
Pediatric Cancer,2016,NCI,4R01CA158006-05,,Ikaros-based epigenetic regulation of T cell leukemogenesis,"GEORGOPOULOS, KATIA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$342,218"
Pediatric Cancer,2016,NCI,4R01CA157838-05,,Longitudinal Cardiotoxicity in Adult Survivors Childhood Cancer,"ARMSTRONG, GREGORY",ST. JUDE CHILDREN'S RESEARCH HOSPITAL,TN,"$536,801"
Pediatric Cancer,2016,NCI,5R01CA182528-04,,Potential therapeutic implications of targeting miR-150 in acute myeloid leukemia,"CHEN, JIANJUN",UNIVERSITY OF CINCINNATI,OH,"$336,114"
Pediatric Cancer,2016,NICHD,4R01HD062484-06,,Pharmacogenetic Determinants of Vincristine Toxicity and Response,"RENBARGER, JAMIE",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$614,577"
Pediatric Cancer,2016,NCI,4R01CA118332-09,,Parent-Child Communication About Cancer,"COMPAS, BRUCE",VANDERBILT UNIVERSITY,TN,"$393,884"
Pediatric Cancer,2016,NCI,4R01CA167708-04,,Targeting AML with PI3K/AKT inhibitors and BH3-mimetics,"GRANT, STEVEN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$284,794"
Pediatric Cancer,2016,NCI,5R01CA190617-02,,Itraconazole Analogues to Treat Medulloblastoma,"HADDEN, MATTHEW",UNIVERSITY OF CONNECTICUT STORRS,CT,"$367,973"
Pediatric Cancer,2016,NCI,5P30CA008748-50,7572,Research Pharmacy,"MULLER, RAYMOND",SLOAN-KETTERING INST CAN RESEARCH,NY,"$206,350"
Pediatric Cancer,2016,NCI,5R01CA191077-02,,Assay Development for NSD1 Methyltransferase Inhibitor Discovery,"NAPPER, ANDREW",ALFRED I. DU PONT HOSP FOR CHILDREN,DE,"$312,244"
Pediatric Cancer,2016,NCI,5R01CA185301-02,,Enhancing NK Cell Activity by Dietary Diphyllin Lignans for Cancer Prevention,"CALIGIURI, MICHAEL",OHIO STATE UNIVERSITY,OH,"$352,275"
Pediatric Cancer,2016,NCI,5R01CA178380-03,,Leukotriene-Induced Nestin Expression Promotes Medulloblastoma Tumorigenesis,"YANG, ZENG-JIE",RESEARCH INST OF FOX CHASE CAN CTR,PA,"$370,388"
