Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pediatric Cancer,2015,NCI,5R01CA149655-05,,Mechanisms of T cell leukemia induction and maintenance,"AIFANTIS, IANNIS",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$340,155"
Pediatric Cancer,2015,NCI,5R01CA140729-05,,Drug Resistant Pathways in Relapsed Acute Lymphoblastic Leukemia(ALL),"CARROLL, WILLIAM",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$432,951"
Pediatric Cancer,2015,NHLBI,5R01HL111103-04,,Identification and characterization of genes in del(5q) myelodysplastic syndrome,"STARCZYNOWSKI, DANIEL",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$376,762"
Pediatric Cancer,2015,NCI,5R01CA072669-18,,Cytotoxic-T-Lymphocyte (CTL) Therapy of AML,"BLAZAR, BRUCE",UNIVERSITY OF MINNESOTA,MN,"$294,076"
Pediatric Cancer,2015,NCI,5R01CA132640-14,,Role of heat shock factors (Hsfs) in tumorigenesis,"MIVECHI, NAHID",GEORGIA REGENTS UNIVERSITY,GA,"$270,000"
Pediatric Cancer,2015,NCI,5R01CA112093-10,,Structural Biology of XPB and XPD Helicases,"TAINER, JOHN",UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,CA,"$328,231"
Pediatric Cancer,2015,NCI,5R01CA090668-12,,FLT3 Tyrosine Kinase Inhibitors as Therapy for Leukemia,"SMALL, DONALD",JOHNS HOPKINS UNIVERSITY,MD,"$291,600"
Pediatric Cancer,2015,NCI,5R01CA116548-10,,Localization and Function of NKT Cells in Neuroblastoma,"METELITSA, LEONID",BAYLOR COLLEGE OF MEDICINE,TX,"$234,457"
Pediatric Cancer,2015,NCI,5R01CA157838-04,,Longitudinal Cardiotoxicity in Adult Survivors Childhood Cancer,"ARMSTRONG, GREGORY",ST. JUDE CHILDREN'S RESEARCH HOSPITAL,TN,"$600,509"
Pediatric Cancer,2015,NICHD,5R01HD062484-05,,Pharmacogenetic Determinants of Vincristine Toxicity and Response,"RENBARGER, JAMIE",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$493,265"
Pediatric Cancer,2015,NCI,5R21CA182197-02,,Determination of the role of CHD5 tumor suppressor in the zebrafish model,"OGAS, JOSEPH",PURDUE UNIVERSITY,IN,"$159,446"
Pediatric Cancer,2015,NCI,5R01CA149976-05,,Regulation of hematopoietic stem cell and progenitor cell proliferation by Runx1,"SPECK, NANCY",UNIVERSITY OF PENNSYLVANIA,PA,"$332,000"
Pediatric Cancer,2015,NICHD,5R01HD074553-03,,Harnessing p27 for Prognostication of Pediatric Osteosarcoma,"MAN, TSZ-KWONG",BAYLOR COLLEGE OF MEDICINE,TX,"$254,590"
Pediatric Cancer,2015,NCI,5U01HG006485-04,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$518,679"
Pediatric Cancer,2015,NHGRI,5U01HG006485-04,,Incorporation of Genomic Sequencing into Pediatric Cancer Care,"PLON, SHARON",BAYLOR COLLEGE OF MEDICINE,TX,"$633,940"
Pediatric Cancer,2015,NCI,5F30CA174154-03,,Targeting the translational apparatus in MYCN-driven pediatric solid tumors,"MEYEROWITZ, JUSTIN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$36,195"
Pediatric Cancer,2015,NCI,5R21CA181970-02,,Sensitize leukemia cells to differentiation by inhibiting necroptosis signal,"ZHANG, JIWANG",LOYOLA UNIVERSITY CHICAGO,IL,"$164,213"
Pediatric Cancer,2015,NCI,5R01CA167708-03,,Targeting AML with PI3K/AKT inhibitors and BH3-mimetics,"GRANT, STEVEN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$461,477"
Pediatric Cancer,2015,NCI,5R01CA148688-05,,The ALK receptor tyrosine kinase as a therapeutic target in neuroblastoma,"GEORGE, RANI",DANA-FARBER CANCER INST,MA,"$363,125"
Pediatric Cancer,2015,NCI,5F30CA174099-03,,The Role of FBXL4 in T-cell Acute Lymphoblastic Leukemia,"HAYDU, JULIE-ERIKA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$48,120"
Pediatric Cancer,2015,NHLBI,5R01HL117976-02,,Epithelial mechanisms of inducible resistance to AML-associated pneumonia,"EVANS, SCOTT",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$394,000"
Pediatric Cancer,2015,NCI,5R01CA118332-08,,Parent-Child Communication About Cancer,"COMPAS, BRUCE",VANDERBILT UNIVERSITY,TN,"$437,649"
Pediatric Cancer,2015,NCI,5R01CA155056-05,,Targeting hypoxic microenvironment in Acute Lymphocytic Leukemia,"KONOPLEVA, MARINA",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$326,854"
Pediatric Cancer,2015,NCI,5R21CA159203-02,,Genetic Modifiers for Cancer Stem Cells in Secondary MDS/AML,"COREY, SETH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$196,406"
Pediatric Cancer,2015,NHLBI,5K08HL118367-02,,ELUCIDATING THE ROLE OF KRUPPEL LIKE FACTOR 7 IN T CELL DEVELOPMENT,"SCHUETTPELZ, LAURA",WASHINGTON UNIVERSITY,MO,"$121,948"
