Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL106190-03,,Angiomyogenesis with HIF-1a responsive microRNAs,"HABEEBAHMED, RAFEEQ",UNIVERSITY OF CINCINNATI,OH,"$543,280"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5U01HL105561-03,,The ISCHEMIA Trial - IICC,"SHAW, LESLEE",EMORY UNIVERSITY,GA,"$1,061,285"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5U01HL105462-03,,The ISCHEMIA Trial - SDCC,"O'BRIEN, SEAN",DUKE UNIVERSITY,NC,"$2,085,736"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5U01HL105907-03,,The Ischemia Trial - CCC,"HOCHMAN, JUDITH",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$13,546,604"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL106043-03,,Multiethnic Study of Breast Arterial Calcium Gradation and CVD,"IRIBARREN, CARLOS",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$1,365,927"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL075360-11,,The Role of Macrophage-Derived MMP-9 in LV Remodeling,"LINDSEY, MERRY",UNIVERSITY OF MISSISSIPPI MED CTR,MS,"$378,749"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL074257-09,,PDGF Receptor Signaling in Mammalian Development,"TALLQUIST, MICHELLE",UNIVERSITY OF HAWAII AT MANOA,HI,"$421,965"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5K08HL114642-03,,Rare coding variation and risk for myocardial infarction,"STITZIEL, NATHAN",WASHINGTON UNIVERSITY,MO,"$137,160"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL104284-04,,Global Cardiovascular Disease Policy Model for Screening Prevention and Treatment,"GAZIANO, THOMAS",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$625,778"
Heart Disease - Coronary Heart Disease,2014,NHLBI,5R01HL103877-03,,Physiology and Biophysics of Cardiac Slo2.1 Channels,"SANGUINETTI, MICHAEL",UNIVERSITY OF UTAH,UT,"$501,737"
