Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease - Coronary Heart Disease,2009,NHLBI,1K08HL085143-01,,Periostin in Myocardial Injury and Regeneration,"KUHN, BERNHARD",CHILDREN'S HOSPITAL BOSTON,MA,"$129,060"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL079173-03,,Financial Incentives to Translate ALLHAT into Practice,"PETERSEN, LAURA",BAYLOR COLLEGE OF MEDICINE,TX,"$703,820"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL088255-03,,The Mechanistic Basis of Cyclin A2-Mediated Cardiac Repair,"CHAUDHRY, HINA",MOUNT SINAI SCHOOL OF MEDICINE OF NYU,NY,"$492,253"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5F32HL090260-02,,Targeting gap junctions and cardiac fibrosis in ventricular arrhythmias,"NGUYEN, DUY",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$57,194"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL090997-02,,Genetic Markers of GIK Effect in Acute Coronary Syndrome in the IMMEDIATE Trial,"PETER, INGA",TUFTS MEDICAL CENTER,MA,"$375,186"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL078926-05,,Sulfonylurea KATP channels in vascular spasm,"MCNALLY, ELIZABETH",UNIVERSITY OF CHICAGO,IL,"$356,715"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL078951-05,,Gender Influence in Mice with Myocardial Infarction,"YANG, XIAO-PING",HENRY FORD HEALTH SYSTEM,MI,"$273,076"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL066115-07,,C. pneumoniae and atherosclerotic plaque destabilization,"ROSENFELD, MICHAEL",UNIVERSITY OF WASHINGTON,WA,"$373,500"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL063373-08,,3D & 4D Coronary Hemodynamics and Local Atherosclerosis,"SONKA, MILAN",UNIVERSITY OF IOWA,IA,"$322,251"
Heart Disease - Coronary Heart Disease,2009,NHLBI,5R01HL047569-17,,Autocrine Role of Cytokines in Vascular Smooth Muscle,"BEASLEY, DEBBIE",TUFTS MEDICAL CENTER,MA,"$402,500"
