Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease - Coronary Heart Disease,2016,NHLBI,4U01HL101422-04,,Cardiovascular Inflammation Reduction Trial (CIRT),"RIDKER, PAUL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$11,048,538"
Heart Disease - Coronary Heart Disease,2016,NIGMS,1P20GM109036-01A1,5989,Metabolomic Analyses for the Prognosis of Acute Coronary Syndrome,"ZHAO, QI",TULANE UNIVERSITY OF LOUISIANA,LA,"$225,634"
Heart Disease - Coronary Heart Disease,2016,NHLBI,4R01HL109413-04,,Mental Stress and Myocardial Ischemia after MI: Sex Differences and Mechanisms,"VACCARINO, VIOLA",EMORY UNIVERSITY,GA,"$728,097"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL124187-03,,Therapeutic Mechanisms of Human CD34 Exosomes,"SAHOO, SUSMITA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$423,750"
Heart Disease - Coronary Heart Disease,2016,NHLBI,1R01HL128300-01,,"HDL Structure, Function and Dysfunction","HAZEN, STANLEY",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$793,855"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5P01HL029582-32,7866,Genetic Modifiers of atherosclerosis and foam cell lipid droplet metabolism-Proje,"SMITH, JONATHAN",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$430,779"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL072166-12,,Ubiquitin receptors and cardiac proteotoxicity,"WANG, XUEJUN",UNIVERSITY OF SOUTH DAKOTA,SD,"$362,500"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL118861-03,,Developmental Programming of Ischemic-Sensitive Phenotype in the Heart,"ZHANG, LUBO",LOMA LINDA UNIVERSITY,CA,"$451,892"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122323-02,,Targeted membrane integrity in cardiac ischemia and reperfusion,"METZGER, JOSEPH",UNIVERSITY OF MINNESOTA,MN,"$654,538"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122388-02,,NIRF-OFDI of Inflammation in Atheroma Progression and Stent Complications,"JAFFER, FAROUC",MASSACHUSETTS GENERAL HOSPITAL,MA,"$450,032"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL125703-02,,PET/MRI to study nanotherapy in atherosclerosis,"MULDER, WILLEM",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$590,721"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL125838-02,,THE ROLE OF MACROPHAGE LYSOSOMAL BIOGENESIS IN ATHEROSCLEROSIS,"RAZANI, BABAK",WASHINGTON UNIVERSITY,MO,"$381,250"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122658-02,,Determinants of Midlife & Longitudinal Change in Cognitive Function: CARDIA Study,"SIDNEY, STEPHEN",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$757,169"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R21HL121130-02,,Drug Delivery to Thrombotic Cardiovascular Disease,"STEINMETZ, NICOLE",CASE WESTERN RESERVE UNIVERSITY,OH,"$227,805"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL123064-02,,Mechanisms Linking Joint Inflammation and Atherosclerosis in Rheumatoid Arthritis,"CHARLES-SCHOEMAN, CHRISTINA",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$575,563"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5K99HL125912-02,,Epistatic Regulatory Mechanisms of Coronary Heart Disease Risk,"MILLER, CLINT",STANFORD UNIVERSITY,CA,"$154,107"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R00HL114734-04,,AIBP-Mediated Cholesterol Efflux and Angiogenesis,"FANG, LONGHOU",METHODIST HOSPITAL RESEARCH INSTITUTE,TX,"$245,959"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122328-02,,Childhood Origins of CHD Disparities: Neural & Immune Pathways,"MILLER, GREGORY",NORTHWESTERN UNIVERSITY,IL,"$778,326"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL062329-15,,Vascular Calcification Mechanism,"GIACHELLI, CECILIA",UNIVERSITY OF WASHINGTON,WA,"$386,250"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL061610-11,,Mechanisms of cKit+ Cardiac Stem Cell-Mediated Repair in Ischemic Cardiomyopathy,"CANTY, JOHN",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$514,354"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL093056-07,,Neurotrophins and post-infarct plasticity in cardiac sympathetic neurons,"HABECKER, BETH",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$402,261"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL126186-02,,Pluripotent cell-derived exosomes as mediators of myocardial regeneration,"KISHORE, RAJ",TEMPLE UNIV OF THE COMMONWEALTH,PA,"$390,000"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL071670-12,,Arrhythmia Mechanisms in Sarcomeric Cardiomyopathies,"KNOLLMANN, BJORN",VANDERBILT UNIVERSITY,TN,"$78,019"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL111932-04,,Effects of Anti-miR-33 on Atherosclerosis Regression and RCT in Nonhuman Primates,"TEMEL, RYAN",UNIVERSITY OF KENTUCKY,KY,"$713,949"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122492-02,,Sudden Cardiac Death in Middle Age,"CHUGH, SUMEET",CEDARS-SINAI MEDICAL CENTER,CA,"$549,309"
Heart Disease - Coronary Heart Disease,2016,NHLBI,4R01HL112330-06,,REGULATION OF MYOCARDIAL GROWTH AND DEATH BY THE HIPPO PATHWAY,"SADOSHIMA, JUNICHI",RBHS-NEW JERSEY MEDICAL SCHOOL,NJ,"$474,035"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL125224-02,,The paradoxical role of CDKN2B in blood vessel sprouting and maturation,"LEEPER, NICHOLAS",STANFORD UNIVERSITY,CA,"$464,883"
Heart Disease - Coronary Heart Disease,2016,NHLBI,4R01HL057244-19,,Regulation of Lysosomes in Autophagy in Coronary Arterial Myocytes,"LI, PINLAN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$373,750"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122457-02,,Twitter and Cardiovascular Health,"MERCHANT, RAINA",UNIVERSITY OF PENNSYLVANIA,PA,"$739,634"
Heart Disease - Coronary Heart Disease,2016,NHLBI,4R01HL112597-05,,MESENCHYMAL STEM CELLS IN THE PREVENTION OF THROMBOSIS AND NEOINTIMAL HYPERPLASIA,"AGRAWAL, DEVENDRA",CREIGHTON UNIVERSITY,NE,"$767,348"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122822-02,,Hepatic Wnt/LRP6 Regulation of Plasma Lipids,"MANI, ARYA",YALE UNIVERSITY,CT,"$521,751"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL063030-11,,Creatine Kinase Metabolism in Failing Murine Hearts,"WEISS, ROBERT",JOHNS HOPKINS UNIVERSITY,MD,"$405,000"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL121008-03,,Role of IL1b in Regulating SMC and Macrophage Differentiation in Atherosclerosis,"OWENS, GARY",UNIVERSITY OF VIRGINIA,VA,"$546,052"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL121230-02,,Childhood CV Risk and Adult CVD Outcomes: an International Long-term Follow-up,"WOO, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$2,559,627"
Heart Disease - Coronary Heart Disease,2016,NHLBI,4R01HL111398-05,,Discovery and Validation of Novel Loci Associated with HDL Function,"RADER, DANIEL",UNIVERSITY OF PENNSYLVANIA,PA,"$665,837"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL120919-03,,Regulation of epicardial cell differentiation during development and disease,"SMALL, ERIC",UNIVERSITY OF ROCHESTER,NY,"$383,750"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL126041-02,,Testing a Community Intervention to Increase Aspirin Use for Primary Prevention of Cardiovascular Disease,"LUEPKER, RUSSELL",UNIVERSITY OF MINNESOTA,MN,"$693,561"
Heart Disease - Coronary Heart Disease,2016,NHLBI,5R01HL122109-02,,Mechanisms of sulfonylurea receptor mediated cardiomyopathy,"MCNALLY, ELIZABETH",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$616,178"
