Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL102042-03,,Regulation of vascular maturation/regression in diabetes,"CHEN, JIAN-XIONG",UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,MS,"$351,086"
Heart Disease - Coronary Heart Disease,2013,NCI,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$633,989"
Heart Disease - Coronary Heart Disease,2013,NIA,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$7,908,651"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL090985-03,,Histone deacetylase-mediated reduction of ischemia-reperfusion injury,"GRUBER, PETER",UNIVERSITY OF UTAH,UT,"$283,775"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL075092-10,,Integrins in the Endothelial Response to Fluid Shear Stress,"SCHWARTZ, MARTIN",YALE UNIVERSITY,CT,"$392,111"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL097979-03,,Antiarrhythmic Mechanisms in the Hearts of Hibernating Mammals,"XIE, LAI-HUA",UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,NJ,"$73,798"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R42HL084844-04,,Acute-infarct selective cardiac MRI contrast agent,"VARGA-SZEMES, AKOS","ELGAVISH PARAMAGNETICS, INC.",AL,"$440,498"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL093374-04,,Stress Management and Biomarkers of Risk in Cardiac Rehabilitation,"BLUMENTHAL, JAMES",DUKE UNIVERSITY,NC,"$703,055"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL027339-25,,Mechanisms of Coronary Flow Regulation by Adenosine,"MUSTAFA, S.",WEST VIRGINIA UNIVERSITY,WV,"$465,713"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5R01HL105502-02,,Impact of Amino Acid Variants and Interactions on Lipid Profiles and Incident CHD,"MAXWELL, TAYLOR",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$253,229"
Heart Disease - Coronary Heart Disease,2013,NHLBI,1R01HL114541-01,,Atheroprotective Gene Therapy,"DICHEK, DAVID",UNIVERSITY OF WASHINGTON,WA,"$486,995"
Heart Disease - Coronary Heart Disease,2013,NHLBI,4R37HL091102-06,,Stem Cell Signaling in the Pathologically Challenged Myocardium,"SUSSMAN, MARK",SAN DIEGO STATE UNIVERSITY,CA,"$355,810"
Heart Disease - Coronary Heart Disease,2013,NHLBI,5P01HL060901-12,6623,RAGE and Mechanisms of cardiac dysfunction,"RAMASAMY, RAVICHANDRAN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$145,411"
