Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pancreatic Cancer,2014,NCI,5R01CA112537-10,,Embryonic signaling pathways in pancreatic cancer,"HEBROK, MATTHIAS","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$261,664"
Pancreatic Cancer,2014,NCI,5R01CA157738-03,,Novel Single Domain Antibodies with Multivalency and Multispecificity,"LIU, RIHE",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$296,583"
Pancreatic Cancer,2014,NCI,5R03CA173223-02,,Flt3L Treatment of Pancreatic Cancer,"SOLHEIM, JOYCE",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$72,023"
Pancreatic Cancer,2014,NCI,5R01CA157980-04,,Mechanisms of the Stromal Response to Smoothened Inhibition in Pancreatic Cancer,"OLIVE, KENNETH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$385,747"
Pancreatic Cancer,2014,NCI,2R01CA135650-05A1,,Predictive Cancer Diagnostics and Therapy Response,"MOORE, ANNA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$589,368"
Pancreatic Cancer,2014,NIAAA,1R41AA024029-01,,A New MicroRNA-1291 Replacement Therapy for Pancreatic Cancer Disease,"BADER, ANDREAS","MIRNA THERAPEUTICS, INC.",TX,"$224,996"
Pancreatic Cancer,2014,NCI,5P30CA016520-38,5517,Cancer Therapeutics Program,"LERMAN, CARYN",UNIVERSITY OF PENNSYLVANIA,PA,"$135,765"
Pancreatic Cancer,2014,NCI,5R01CA140290-04,,Role of PKC iota in metaplasia and initiation of pancreatic cancer,"MURRAY, NICOLE",MAYO CLINIC  JACKSONVILLE,FL,"$311,976"
Pancreatic Cancer,2014,NCI,5F31CA168350-02,,SPARC as a regulator of collagen signaling in Pancreatic Cancer,"AGUILERA, KRISTINA",UT SOUTHWESTERN MEDICAL CENTER,TX,"$30,041"
Pancreatic Cancer,2014,NIAAA,2P50AA011999-16,8464,Animal Core,"TSUKAMOTO, HIDEKAZU",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$466,180"
Pancreatic Cancer,2014,NCI,5R03CA166910-02,,MUC1 regulation of TGF-beta function in pancreatic cancer cells,"MUKHERJEE, PINKU",UNIVERSITY OF NORTH CAROLINA CHARLOTTE,NC,"$72,023"
Pancreatic Cancer,2014,NCI,5R01CA140182-05,,Protein Kinase D in oncogenic oxidative stress signaling,"STORZ, PETER",MAYO CLINIC  JACKSONVILLE,FL,"$298,713"
Pancreatic Cancer,2014,NCI,5R01CA168448-02,,Next Generation Oncolytic Adenovirus for Advanced Pancreatic Cancer Treatment,"YAMAMOTO, MASATO",UNIVERSITY OF MINNESOTA,MN,"$305,938"
Pancreatic Cancer,2014,NCI,5R01CA172560-02,,Mechanisms of action of the Smyd3 methyltransferase in cancer cells,"GOZANI, OR",STANFORD UNIVERSITY,CA,"$443,781"
Pancreatic Cancer,2014,NCI,5R21CA164245-02,,Non-Oncogene Addiction as a Targeted Therapy for Pancreatic Cancer,"FALLER, DOUGLAS",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$197,693"
