Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pancreatic Cancer,2017,NCI,5F31CA203563-02,,Investigating the Role of Novel Drug Target TBK1 in Pancreatic Cancer Pathogenesis,"BRANNON, ARTHUR",UNIVERSITY OF MICHIGAN,MI,"$28,044"
Pancreatic Cancer,2017,NCI,5R01CA163489-05,,Characterization of lcmt in Animal Models of Cancer,"PHILIPS, MARK",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$351,713"
Pancreatic Cancer,2017,NIAID,5R01AI058072-12,,Structural Basis for Chemokine Function,"VOLKMAN, BRIAN",MEDICAL COLLEGE OF WISCONSIN,WI,"$344,250"
Pancreatic Cancer,2017,NCI,5R21CA202487-02,,KRAS Muations in Plasma cfDNA as Predictor to Erolinib Response in Advanced Pancreatic Cancer,"LI, DONGHUI",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$174,000"
Pancreatic Cancer,2017,NCI,5R01CA051210-25,,Biochemical and molecular studies on NQO1.  Design of less toxic Hsp90 inhibitors,"ROSS, DAVID",UNIVERSITY OF COLORADO DENVER,CO,"$312,983"
Pancreatic Cancer,2017,NCI,5R01CA201318-02,,The Paradoxical Role of mTORC1 in the Growth of Nutrient-deprived Pancreatic Cancer Cells Harboring Ras Mutations,"THOMPSON, CRAIG",SLOAN-KETTERING INST CAN RESEARCH,NY,"$339,879"
Pancreatic Cancer,2017,NCI,1R35CA210088-01,,The Role of Stem Cells and the Microenvironment in Gastrointestinal Cancers,"WANG, TIMOTHY",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$942,000"
Pancreatic Cancer,2017,NCI,5F31CA180738-04,,Genetic and pharmacological manipulation of system xc in pancreatic cancer,"BADGLEY, MICHAEL",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$44,044"
Pancreatic Cancer,2017,NCI,5R01CA200572-02,,PKD1 signaling in the initiation of pancreatic cancer,"STORZ, PETER",MAYO CLINIC  JACKSONVILLE,FL,"$357,994"
Pancreatic Cancer,2017,NCI,5R01CA193895-02,,Glutaminase Inhibitor Drug Discovery and Nanoparticle-Based Delivery for Pancreatic Cancer Therapy,"SLUSHER, BARBARA",JOHNS HOPKINS UNIVERSITY,MD,"$425,618"
Pancreatic Cancer,2017,NCI,5R01CA193365-02,,Molecular Imaging of Cachexia in Pancreatic Cancer,"BHUJWALLA, ZAVER",JOHNS HOPKINS UNIVERSITY,MD,"$370,575"
Pancreatic Cancer,2017,NCI,5R21CA194836-02,,Mouse model to study dependence of pancreatic cancer on Pik3ca for progression,"LIN, RICHARD",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$169,711"
