Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pancreatic Cancer,2013,NCI,2R01CA097022-11,,Survival Mechanisms of Invasive Carcinoma Cells,"KLEMKE, RICHARD",UNIVERSITY OF CALIFORNIA,CA,"$289,599"
Pancreatic Cancer,2013,NCI,5F32CA165785-02,,Non-Cell Autonomous Functions of N-cadherin in KRas-driven Preneoplastic Lesions,"BEKES, ERIN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$52,190"
Pancreatic Cancer,2013,NCI,5R01CA127494-05,,Proteasome Inhibition and ER Stress,"MCCONKEY, DAVID",UT MD ANDERSON CANCER CTR,TX,"$233,093"
Pancreatic Cancer,2013,NCI,5R01CA112537-09,,Embryonic signaling pathways in pancreatic cancer,"HEBROK, MATTHIAS",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$253,572"
Pancreatic Cancer,2013,NCI,5F32CA144579-03,,The Role of glypican-1 in Pancreatic Cancer Development and Progression,"WHIPPLE, CHERY",DARTMOUTH COLLEGE,NH,"$63,830"
Pancreatic Cancer,2013,NCI,5R01CA078814-15,,New Triterpenoids for Chemoprevention and Therapy of Cancer,"SPORN, MICHAEL",DARTMOUTH COLLEGE,NH,"$320,375"
Pancreatic Cancer,2013,NCI,4U10CA011488-43,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$250,025"
Pancreatic Cancer,2013,NCI,5R01CA157738-02,,Novel Single Domain Antibodies with Multivalency and Multispecificity,"LIU, RIHE",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$287,437"
Pancreatic Cancer,2013,NIEHS,5K08ES019615-03,,Biomarkers of exposure and response to environmental tobacco smoke in the pancrea,"YU, KENNETH",SLOAN-KETTERING INST CAN RES,NY,"$179,734"
Pancreatic Cancer,2013,NCI,5R01CA140182-04,,Protein Kinase D in oncogenic oxidative stress signaling,"STORZ, PETER",MAYO CLINIC  JACKSONVILLE,FL,"$289,474"
Pancreatic Cancer,2013,NCI,5R01CA140290-03,,Role of PKC iota in metaplasia and initiation of pancreatic cancer,"MURRAY, NICOLE",MAYO CLINIC  JACKSONVILLE,FL,"$302,328"
Pancreatic Cancer,2013,NCI,5R01CA157980-03,,Mechanisms of the Stromal Response to Smoothened Inhibition in Pancreatic Cancer,"OLIVE, KENNETH",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$314,031"
Pancreatic Cancer,2013,NCI,5P01CA084203-10,7850,Clinical Photodynamic Therapy for Pancreatic and Biliary Tract Cancer,"PEREIRA, STEPHEN",UNIVERSITY OF LONDON,UK,"$201,264"
Pancreatic Cancer,2013,NCI,5P01CA084203-10,7851,Mechanism-Based Design of Combination Therapies for Pancreatic Cancer,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$185,820"
Pancreatic Cancer,2013,NCI,5P01CA084203-10,7852,Image-Guided and Model-Based Optical Dosimetry Tools,"POGUE, BRIAN",MASSACHUSETTS GENERAL HOSPITAL,MA,"$214,179"
Pancreatic Cancer,2013,NCI,5P01CA084203-10,7855,"Biological Models, Molecular Pathology and Biostatistics","TEARNEY, GUILLERMO",MASSACHUSETTS GENERAL HOSPITAL,MA,"$138,299"
Pancreatic Cancer,2013,NCI,5R01CA154455-03,,Serum glycoprotein markers of cancer using an ion mobility/mass spec approach,"LUBMAN, DAVID",UNIVERSITY OF MICHIGAN,MI,"$294,190"
Pancreatic Cancer,2013,NCI,5R01CA136526-05,,Hedgehog and EGF interaction: a novel therapeutic approach for pancreatic cancer,"FERNANDEZ-ZAPICO, MARTIN",MAYO CLINIC ROCHESTER,MN,"$257,291"
Pancreatic Cancer,2013,NCI,5R01CA132794-05,,FoxM1: A molecular target in pancreatic cancer,"SARKAR, FAZLUL",WAYNE STATE UNIVERSITY,MI,"$287,582"
Pancreatic Cancer,2013,RMAP,5R03MH094165-02,,Screening for antagonists of nuclear receptor LRH-1 in pancreatic cancer cells,"FLETTERICK, ROBERT",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$37,466"
Pancreatic Cancer,2013,NCI,5R01CA132971-05,,Color-Coded Imaging of Pancreatic Cancer Microenvironment for Drug Discovery,"BOUVET, MICHAEL",UNIVERSITY OF CALIFORNIA,CA,"$278,595"
Pancreatic Cancer,2013,NIAID,5R21AI099128-02,,A New Anti-CD27 Monoclonal Antibody Adjuvant for Pancreatic Cancer Vaccines,"TRUMPFHELLER, CHRISTINE",ROCKEFELLER UNIVERSITY,NY,"$254,250"
Pancreatic Cancer,2013,NCI,1R01CA172380-01,,Determining the Roles of ATRX and DAXX Abnormalities in Cancer Telomere Biology,"MEEKER, ALAN",JOHNS HOPKINS UNIVERSITY,MD,"$346,662"
Pancreatic Cancer,2013,NCI,1R01CA172560-01,,Mechanisms of action of the Smyd3 methyltransferase in cancer cells,"GOZANI, OR",STANFORD UNIVERSITY,CA,"$477,053"
Pancreatic Cancer,2013,NCI,5R21CA164592-02,,Identifying Familial Pancreatic Cancer Predisposition Genes,"ESHLEMAN, JAMES",JOHNS HOPKINS UNIVERSITY,MD,"$165,605"
Pancreatic Cancer,2013,NCI,1R21CA164245-01A1,,Non-Oncogene Addiction as a Targeted Therapy for Pancreatic Cancer,"FALLER, DOUGLAS",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$178,024"
Pancreatic Cancer,2013,NCI,1R03CA173223-01,,Flt3L Treatment of Pancreatic Cancer,"SOLHEIM, JOYCE",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$74,250"
Pancreatic Cancer,2013,NCI,1R03CA173273-01,,Improving Pancreas RT Plans using Respiration-driven Anatomic Deformation,"YANG, WENSHA",CEDARS-SINAI MEDICAL CENTER,CA,"$80,063"
Pancreatic Cancer,2013,NIDDK,5R01DK070888-07,,Acinar Biology and Pancreatic Disease,"GROBLEWSKI, GUY",UNIVERSITY OF WISCONSIN-MADISON,WI,"$309,098"
Pancreatic Cancer,2013,NCI,1R21CA173487-01,,Axl as a target for the therapy of pancreatic cancer,"BREKKEN, ROLF",UT SOUTHWESTERN MEDICAL CENTER,TX,"$207,495"
Pancreatic Cancer,2013,NCI,1R21CA173473-01,,Optimizing selective in vivo inhibition of pancreatic tumor JAK2/STAT3 signaling,"PHELPS, MITCH",OHIO STATE UNIVERSITY,OH,"$205,269"
Pancreatic Cancer,2013,NIDDK,5R01DK055489-14,,Pancreas Transcription Factors and Disease Model Systems,"KONIECZNY, STEPHEN",PURDUE UNIVERSITY WEST LAFAYETTE,IN,"$297,463"
Pancreatic Cancer,2013,NCI,5R01CA138461-05,,Pharmacogenomics and Mechanisms of Cytidine Analogues,"WANG, LIEWEI",MAYO CLINIC ROCHESTER,MN,"$285,880"
Pancreatic Cancer,2013,NCI,5R01CA150190-04,,Targeting Pancreatic Cancer Using Peptide Chemistry: From Bench to Bedside,"MUKHOPADHYAY, DEBABRATA",MAYO CLINIC ROCHESTER,MN,"$510,342"
Pancreatic Cancer,2013,NCI,5R01CA140424-04,,Targeting Ras-Ral GEF-Ral Effector Signaling for Pancreatic Cancer Treatment,"YEH, JEN JEN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$280,014"
Pancreatic Cancer,2013,NCI,5R01CA095137-10,,NK Cell Biology,"LANIER, LEWIS",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$271,415"
Pancreatic Cancer,2013,NCI,5R01CA138723-04,,Mechanism-Based Use of Chk1 Inhibitors in Pancreas Cancer,"MAYBAUM, JONATHAN",UNIVERSITY OF MICHIGAN,MI,"$412,452"
Pancreatic Cancer,2013,NCI,5R01CA129357-05,,Genetic progression of pancreatic mucinous cystic neoplasms to invasive carcinoma,"HINGORANI, SUNIL",FRED HUTCHINSON CAN RES CTR,WA,"$331,820"
Pancreatic Cancer,2013,NCI,5R01CA139599-05,,Multiplexed Measurement of Kinase Activity in Single Cancer Cells,"ALLBRITTON, NANCY",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$505,646"
Pancreatic Cancer,2013,NCI,1R15CA173668-01,,MUC1 enhances Neuropilin-1 signaling in pancreatic ductal adenocarcinoma,"MUKHERJEE, PINKU",UNIVERSITY OF NORTH CAROLINA CHARLOTTE,NC,"$434,003"
Pancreatic Cancer,2013,NCI,5R03CA164484-02,,Mechanisms of Pancreatic Tumor Nerve Invasion,"SROKA, ISIS",UNIVERSITY OF ARIZONA,AZ,"$75,750"
Pancreatic Cancer,2013,NCI,5R21CA155736-02,,Role of cell cycle withdrawal in restricting pancreatic cancer progression.,"DAVID, GREGORY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$207,312"
Pancreatic Cancer,2013,NCI,5R01CA140940-04,,Enhancing the Biomedical Computing Platform for Pancreatic Cancer Research,"SHERMAN, SIMON",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$281,231"
Pancreatic Cancer,2013,NCI,5R21CA164880-02,,Non-invasive sampling of DNA markers for pancreatic cancer screening,"LIU, YU-TSUENG",UNIVERSITY OF CALIFORNIA,CA,"$182,488"
Pancreatic Cancer,2013,NCI,5R21CA164795-02,,A novel murine model for metastatic islet cell pancreas cancer,"GROSS, KENNETH",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$188,490"
Pancreatic Cancer,2013,NCI,5R21CA159240-02,,Peripheral blood biopsy for molecular diagnosis of pancreatic cancer,"HINGORANI, SUNIL",FRED HUTCHINSON CAN RES CTR,WA,"$185,906"
Pancreatic Cancer,2013,NCI,2P01CA094237-11,6342,Engineering T Cells for Pancreatic Cancer,"LEEN, ANN",BAYLOR COLLEGE OF MEDICINE,TX,"$255,140"
Pancreatic Cancer,2013,NCI,1R01CA167535-01A1,,Novel Nanoparticle Therapy for Pancreatic Cancer,"KESTER, MARK",PENNSYLVANIA STATE UNIVERSITY,PA,"$313,269"
Pancreatic Cancer,2013,NIAAA,7K01AA019996-03,,Mediators of pancreatic cancer induction by alcoholic pancreatitis and smoking,"EDDERKAOUI, MOUAD",CEDARS-SINAI MEDICAL CENTER,CA,"$120,627"
Pancreatic Cancer,2013,NIBIB,5R01EB010023-04,,Development of Molecularly Targeted Imaging Agents for KRAS activity in vivo,"KELLY, KIMBERLY",UNIVERSITY OF VIRGINIA,VA,"$325,984"
Pancreatic Cancer,2013,NCI,2R01CA097061-10A1,,Chemical genetic profiling of engineered tumor cells,"STOCKWELL, BRENT",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,"$350,176"
Pancreatic Cancer,2013,NCI,2R01CA051210-21,,Biochemical and molecular studies on NQO1.  Design of less toxic Hsp90 inhibitors,"ROSS, DAVID",UNIVERSITY OF COLORADO DENVER,CO,"$323,289"
Pancreatic Cancer,2013,NCI,5R01CA161976-02,,Stat3 Signaling in Pancreas Cancer,"MERCHANT, NIPUN",VANDERBILT UNIVERSITY MED CTR,TN,"$304,278"
Pancreatic Cancer,2013,NCI,5R21CA158640-02,,Simultaneous attack of epithelial and stromal compartments in pancreatic cancer,"BEACHY, PHILIP",STANFORD UNIVERSITY,CA,"$160,286"
Pancreatic Cancer,2013,NCI,5R01CA138701-04,,Role of Dietary Zinc Transporter ZIP4 in Pancreatic Cancer,"LI, MIN",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,$1
Pancreatic Cancer,2013,NCI,5R01CA113669-09,,Developmental Signaling Pathways in Pancreatic Cancer,"MAITRA, ANIRBAN",JOHNS HOPKINS UNIVERSITY,MD,"$288,428"
Pancreatic Cancer,2013,NCI,5R01CA135011-05,,Development of a gold nanoparticles based targeted delivery system,"MUKHERJEE, PRIYABRATA",MAYO CLINIC ROCHESTER,MN,"$45,693"
Pancreatic Cancer,2013,NCI,5R01CA042978-27,,Biological Activity of Ras Oncogenes,"DER, CHANNING",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$335,477"
Pancreatic Cancer,2013,NCI,1R21CA167329-01A1,,NMDA receptors in the diagnosis and treatment of pancreatic cancer,"NORTH, WILLIAM",DARTMOUTH COLLEGE,NH,"$176,175"
Pancreatic Cancer,2013,NCI,5R01CA140410-04,,Function and Regulation Mechanisms of Polo-like Kinase 3 in Pancreatic Cancer,"CHIAO, PAUL",UT MD ANDERSON CANCER CTR,TX,"$298,934"
Pancreatic Cancer,2013,NCI,1R03CA166910-01A1,,MUC1 regulation of TGF-beta function in pancreatic cancer cells,"MUKHERJEE, PINKU",UNIVERSITY OF NORTH CAROLINA CHARLOTTE,NC,"$74,250"
Pancreatic Cancer,2013,NCI,1R21CA164756-01A1,,Grp94 targeted therapy for pancreatic ductal adenocarcinoma,"FERRONE, SOLDANO",MASSACHUSETTS GENERAL HOSPITAL,MA,"$188,953"
Pancreatic Cancer,2013,NCI,5R03CA167120-02,,Effect of high fat diet on pancreatic cancer in IKKa deficient mice,"LI, NING",UNIVERSITY OF CALIFORNIA,CA,"$72,850"
Pancreatic Cancer,2013,NIDDK,5R01DK061220-10,,Transcriptional Regulators of Exocrine Pancreatic Development,"MACDONALD, RAYMOND",UT SOUTHWESTERN MEDICAL CENTER,TX,"$322,966"
Pancreatic Cancer,2013,NCI,5F31CA165603-02,,Molecular Mechanism of Orlistat Hydrolysis by FASN for Targeted Drug Discovery,"FAKO, VALERIE",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$26,412"
Pancreatic Cancer,2013,OD,1S10OD016316-01,,Leica LMD 7000 Laser Capture Microdissection Microscope,"JANZ, SIEGFRIED",UNIVERSITY OF IOWA,IA,"$216,933"
