Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Pancreatic Cancer,2015,NCI,5R01CA163489-03,,Characterization of lcmt in Animal Models of Cancer,"PHILIPS, MARK",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$351,713"
Pancreatic Cancer,2015,NCI,1K22CA178309-01A1,,Parental Exposure to High Fats Diets and Risk of Pancreatic Cancer in the Offspri,"DE ASSIS, SONIA",GEORGETOWN UNIVERSITY,DC,"$153,035"
Pancreatic Cancer,2015,NCI,5F31CA180738-02,,Genetic and pharmacological manipulation of system xc in pancreatic cancer,"BADGLEY, MICHAEL",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$43,120"
Pancreatic Cancer,2015,NCI,5F31CA180693-02,,Targeting K-Ras effector signaling for pancreatic cancer treatment,"HAYES, TIKVAH",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$27,120"
Pancreatic Cancer,2015,NCI,5R21CA176097-02,,N-cadherin and Metastatic Dissemination,"RADICE, GLENN",THOMAS JEFFERSON UNIVERSITY,PA,"$202,275"
Pancreatic Cancer,2015,NCI,5R01CA051210-23,,Biochemical and molecular studies on NQO1.  Design of less toxic Hsp90 inhibitors,"ROSS, DAVID",UNIVERSITY OF COLORADO DENVER,CO,"$312,470"
Pancreatic Cancer,2015,NCI,5R21CA182820-02,,Phosphorylated Form of Activated IKKbeta and Pancreatic Cancer,"NATARAJAN, AMARNATH",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$196,403"
Pancreatic Cancer,2015,NCI,5R21CA176364-02,,Directional Motility and ERM Scaffolding in Pathfinder Pancreatic Carcinoma Cells,"MULDER, KATHLEEN",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$166,388"
Pancreatic Cancer,2015,NIDDK,5F32DK101289-02,,Investigation of Sox9 target genes in the pancreas,"BEER, REBECCA",JOHNS HOPKINS UNIVERSITY,MD,"$56,906"
Pancreatic Cancer,2015,NCI,5U10CA011488-45,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$250,025"
Pancreatic Cancer,2015,NCI,5R01CA097061-12,,Chemical genetic profiling of engineered tumor cells,"STOCKWELL, BRENT",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,"$350,176"
Pancreatic Cancer,2015,NCI,5R01CA140290-05,,Role of PKC iota in metaplasia and initiation of pancreatic cancer,"MURRAY, NICOLE",MAYO CLINIC  JACKSONVILLE,FL,"$321,625"
Pancreatic Cancer,2015,NCI,5R01CA172380-03,,Determining the Roles of ATRX and DAXX Abnormalities in Cancer Telomere Biology,"MEEKER, ALAN",JOHNS HOPKINS UNIVERSITY,MD,"$335,820"
Pancreatic Cancer,2015,NCI,5R01CA181450-02,,Pancreatic Ductal Adenocarcinoma is a disease of constitutive autophagy,"ZEH, HERBERT",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$319,550"
Pancreatic Cancer,2015,NCI,5R21CA179541-02,,EVALUATION OF POSITRON EMISSION TOMOGRAPHY-MAGNETIC RESONANCE IMAGING (PET-MRI),"FIELDS, RYAN",WASHINGTON UNIVERSITY,MO,"$315,400"
Pancreatic Cancer,2015,NCI,5R01CA168448-03,,Next Generation Oncolytic Adenovirus for Advanced Pancreatic Cancer Treatment,"YAMAMOTO, MASATO",UNIVERSITY OF MINNESOTA,MN,"$315,400"
Pancreatic Cancer,2015,NCI,5R01CA167291-03,,Novel Role of Ref-1 in Pancreatic Cancer Etiology and Progression,"KELLEY, MARK",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$493,963"
