Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease,2010,NHLBI,5K08HL085143-02,,Periostin in Myocardial Injury and Regeneration,"KUHN, BERNHARD",CHILDREN'S HOSPITAL BOSTON,MA,"$129,060"
Heart Disease,2010,NHLBI,1U24HL094373-01,,Preclinical Consortium to Facilitate Translation of Cardioprotective Therapies,"BOLLI, ROBERTO",UNIVERSITY OF LOUISVILLE,KY,"$771,600"
Heart Disease,2010,NHLBI,5U01HL071556-06,,CORAL: Clinical Coordinating Center,"COOPER, CHRISTOPHER",UNIVERSITY OF TOLEDO HEALTH SCI CAMPUS,OH,"$2,753,284"
Heart Disease,2010,NHLBI,5U01HL072735-06,,CORAL Angiographic Core Laboratory,"MATSUMOTO, ALAN",UNIVERSITY OF VIRGINIA CHARLOTTESVILLE,VA,"$121,668"
Heart Disease,2010,NHLBI,5U01HL072734-06,,Coral: Central GFR and Biochemistry Laboratory,"STEFFES, MICHAEL",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$244,198"
Heart Disease,2010,NHLBI,5U01HL065521-09,,Cardiovascular Evaluation for the SHS Phase V,"DEVEREUX, RICHARD",WEILL MEDICAL COLLEGE OF CORNELL UNIV,NY,"$164,978"
Heart Disease,2010,NHLBI,5U01HL072736-06,,CORAL: Economics and QOL Core Laboratory,"COHEN, DAVID",SAINT LUKE'S HOSPITAL,MO,"$440,741"
Heart Disease,2010,NHLBI,5U01HL072737-06,,CORAL: Data Coordinating Center,"CUTLIP, DONALD",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$854,059"
Heart Disease,2010,NHLBI,5R44HL072547-03,,Anti-fibrotic Coatings for Rapidly Exchangeable Bioprosthetic Heart Valve,"VESELY, IVAN","VALVEXCHANGE, INC.",CO,"$332,704"
Heart Disease,2010,NHLBI,5U01HL041642-21,,Cardiovascular Disease in Pima Indians,"HOWARD, BARBARA",MEDSTAR RESEARCH INSTITUTE,MD,"$619,677"
Heart Disease,2010,NHLBI,5U01HL041652-21,,Cardiovascular Disease in Sioux Indians,"BEST, LYLE","MISSOURI BREAKS RESEARCH, INC.",SD,"$313,229"
Heart Disease,2010,NHLBI,5U01HL041654-21,,"The Strong Heart Study, Phase V","LEE, ELISA",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$1,922,549"
Heart Disease,2010,NHLBI,5U01HL088942-04,,Network for Cardiothoracic Surgical Investigations in Cardiovascular Medicine(U01,"GELIJNS, ANNETINE",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$4,890,039"
Heart Disease,2010,NINDS,5U01HL088942-04,,Network for Cardiothoracic Surgical Investigations in Cardiovascular Medicine(U01,"GELIJNS, ANNETINE",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$384,160"
Heart Disease,2010,NHLBI,5R01HL089658-04,,Compliant and strong small arteries engineered in vitro,"WANG, YADONG",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$366,446"
Heart Disease,2010,NHLBI,5R01HL081153-03,,Young Women With Acute Myocardial Infarction,"KRUMHOLZ, HARLAN",YALE UNIVERSITY,CT,"$2,345,221"
Heart Disease,2010,NHLBI,5R01HL090615-02,,Cerebral Blood Flow in Single Ventricle and Normal Children Utilizing MRI,"FOGEL, MARK",CHILDRENS HOSPITAL OF PHILADELPHIA,PA,"$606,455"
Heart Disease,2010,NHLBI,5R01HL085704-04,,Responses of Myocardial Ischemia to Sertraline Treatment,"JIANG, WEI",DUKE UNIVERSITY,NC,"$587,118"
Heart Disease,2010,NHLBI,1K01HL096418-01,,Enhancing Delivery of Cardiovascular Disease Preventive Care in Ethnic Minority W,"PEARTE, CAMILLE",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$137,460"
Heart Disease,2010,NHLBI,5R01HL068673-07,,TGF-beta in intimal hyperplasia after vascular bypass,"KENT, K",UNIVERSITY OF WISCONSIN MADISON,WI,"$371,250"
Heart Disease,2010,NHLBI,5R42HL079672-03,,Device for Noninvasive Detection of Coronary Artery Disease - Revised,"SEMMLOW, JOHN","SONOMEDICA, LLC",VA,"$376,437"
Heart Disease,2010,NHLBI,5R44HL082022-03,,Pediatric Cardiac Monitor for Extracorporeal Life Support,"KRIVITSKI, NIKOLAI","TRANSONIC SYSTEMS, INC.",NY,"$375,035"
Heart Disease,2010,NHLBI,2R01HL064035-11,,Troponin Modulation in Heart Failure,"SOLARO, R",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$392,500"
Heart Disease,2010,NHLBI,4R44HL092755-02,,Mobile Fetal Magentocardiography,"ZADRA, CRAIG","SHARED MEDICAL TECHNOLOGY, INC.",WI,"$2,570,433"
Heart Disease,2010,NHLBI,2R24HL060808-10,,PDAY Cardiovascular Specimen and Data Library,"ZIESKE, ARTHUR",LOUISIANA STATE UNIV HSC NEW ORLEANS,LA,"$213,000"
Heart Disease,2010,NHLBI,1U01HL096899-01,,ARIC Neurocognitive Study (ARIC-NCS),"CATELLIER, DIANE",UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,NC,"$698,844"
Heart Disease,2010,NINDS,1U01HL096899-01,,ARIC Neurocognitive Study (ARIC-NCS),"CATELLIER, DIANE",UNIVERSITY OF NORTH CAROLINA CHAPEL HILL,NC,"$344,207"
Heart Disease,2010,NHLBI,1U01HL096902-01,,ARIC Neurocognitive Study (ARIC-NCS),"ALONSO, ALVARO",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$696,076"
Heart Disease,2010,NINDS,1U01HL096902-01,,ARIC Neurocognitive Study (ARIC-NCS),"ALONSO, ALVARO",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$342,843"
Heart Disease,2010,NEI,1U01HL096812-01,,1 of 5 ARIC Neurocognitive Study (ARIC-NCS),"CORESH, JOSEF",JOHNS HOPKINS UNIVERSITY,MD,"$100,000"
