Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease,2013,NHLBI,5U01HL086755-04,,BRIDGE TRIAL,"HASSELBLAD, VICTOR",DUKE UNIVERSITY,NC,"$541,851"
Heart Disease,2013,NHLBI,5U01HL087229-04,,BRIDGE TRIAL,"ORTEL, THOMAS",DUKE UNIVERSITY,NC,"$4,537,014"
Heart Disease,2013,NHLBI,5R01HL102042-03,,Regulation of vascular maturation/regression in diabetes,"CHEN, JIAN-XIONG",UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,MS,"$351,086"
Heart Disease,2013,NCI,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$633,989"
Heart Disease,2013,NIA,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$7,908,651"
Heart Disease,2013,NHLBI,5R01HL094802-04,,Oxidative Response Networks in Chagasic Cardiomyopathy,"GARG, NISHA",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$358,177"
Heart Disease,2013,NINR,5R01NR010904-03,,Promoting Physical Activity in Older Adults with Comorbidity,"SCHLENK, ELIZABETH",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$494,740"
Heart Disease,2013,NHLBI,5R01HL093281-04,,Creating Engineered Models of Valvular Disease to Study Anti-Calcific Therapies,"MASTERS, KRISTYN",UNIVERSITY OF WISCONSIN-MADISON,WI,"$341,964"
Heart Disease,2013,NIA,5R01AG034962-03,,Cardiac function as a mechanism for maladaptive brain aging,"JEFFERSON, ANGELA",VANDERBILT UNIVERSITY MED CTR,TN,"$791,247"
Heart Disease,2013,NHLBI,5R01HL093028-04,,AT2 Receptors in the RVLM: Regulation of Sympathetic Outflow in Heart Failure,"GAO, LIE",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$349,896"
Heart Disease,2013,NHLBI,5R01HL090985-03,,Histone deacetylase-mediated reduction of ischemia-reperfusion injury,"GRUBER, PETER",UNIVERSITY OF UTAH,UT,"$283,775"
Heart Disease,2013,NHLBI,5R01HL075092-10,,Integrins in the Endothelial Response to Fluid Shear Stress,"SCHWARTZ, MARTIN",YALE UNIVERSITY,CT,"$392,111"
Heart Disease,2013,NHLBI,5R01HL107899-02,,Androgen-Estrogen Balance in CVD Risk,"LEE, JENNIFER",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$506,310"
Heart Disease,2013,NHLBI,5R01HL092049-04,,Novel Methods for Cardiac Micro-Impedance Measurement,"POLLARD, ANDREW",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$280,131"
Heart Disease,2013,NHLBI,5R01HL097979-03,,Antiarrhythmic Mechanisms in the Hearts of Hibernating Mammals,"XIE, LAI-HUA",UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,NJ,"$73,798"
Heart Disease,2013,NHLBI,4R37HL036153-23,,Thin Filaments and Muscle Regulation,"LEHMAN, WILLIAM",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$409,250"
Heart Disease,2013,NHLBI,5R01HL093429-06,,Smad2 and Smooth Muscle Differentiation from Neural Crest Stem Cells,"CHEN, SHIYOU",UNIVERSITY OF GEORGIA,GA,"$347,540"
Heart Disease,2013,NHLBI,5R01HL071478-09,,Pulmonary Limitations in Chronic Heart Failure,"JOHNSON, BRUCE",MAYO CLINIC ROCHESTER,MN,"$343,541"
Heart Disease,2013,NICHD,5R01HD039676-10,,"Muscle Plasticity, Fitness, and Health after Spinal Cord Injury","MCCULLY, KEVIN",UNIVERSITY OF GEORGIA,GA,"$326,256"
Heart Disease,2013,NHLBI,5R01HL073315-08,,Phenotypic characterization of nitric oxide regulation of cardiac function by MRI,"YU, XIN",CASE WESTERN RESERVE UNIVERSITY,OH,"$383,342"
