Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Heart Disease,2015,NHLBI,5P01HL060901-13,6623,RAGE and Mechanisms of cardiac dysfunction,"RAMASAMY, RAVICHANDRAN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$265,550"
Heart Disease,2015,NHLBI,5P01HL060901-13,6625,"Biochemisty, Pathology, and Imaging Core","RAMASAMY, RAVICHANDRAN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$235,548"
Heart Disease,2015,NHLBI,5P01HL060901-13,6627,Mouse Breeding and Procedure Core,"YAN, SHI-FANG",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$329,203"
Heart Disease,2015,NHLBI,5R01HL106632-04,,Role of Desmosomes in Cardiac Electrical Function,"DELMAR, MARIO",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$598,148"
Heart Disease,2015,NHLBI,5R01HL097979-05,,Antiarrhythmic Mechanisms in the Hearts of Hibernating Mammals,"XIE, LAI-HUA",RBHS-NEW JERSEY MEDICAL SCHOOL,NJ,"$387,621"
Heart Disease,2015,NHLBI,5R01HL107953-05,,Role of microRNAs in lipid metabolism and cardiovascular disease,"FERNANDEZ HERNANDO, CARLOS",YALE UNIVERSITY,CT,"$410,006"
Heart Disease,2015,NHLBI,1K22HL117917-01A1,,Regulation of Vascular Calcification by Adenosine Signaling,"ST HILAIRE, CYNTHIA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$249,000"
Heart Disease,2015,NIDDK,5R01DK095684-03,,Diabetes-mediated effects on myeloid precursors and vascular complications,"FISHER, EDWARD",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$617,182"
Heart Disease,2015,NHLBI,5R01HL105983-04,,Purkinje Cells and Arrhythmia  Mechanisms,"FISHMAN, GLENN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$430,720"
Heart Disease,2015,NHLBI,4R44HL117488-02,,"CM-65, a Targeted Contrast Agent for Cardiac Magnetic Resonance Perfusion Imaging","HUMBLET, VALERIE","COLLAGEN MEDICAL, LLC",MA,"$427,371"
Heart Disease,2015,NHLBI,5K08HL107451-05,,A systems approach to metabolic dysregulation in the heart,"JAIN, MOHIT",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$136,920"
Heart Disease,2015,NHLBI,5P50HL112349-03,,Using Genetics For Early Phenotyping & Prevention of Hypertrophic Cardiomyopathy,"HO, CAROLYN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$2,237,613"
Heart Disease,2015,NINR,5R01NR013422-04,,Improving Symptoms and Quality of Life in Advanced Chronic Heart Failure,"BEKELMAN, DAVID",DENVER RESEARCH INSTITUTE,CO,"$335,750"
Heart Disease,2015,NHLBI,5R01HL076751-10,,Intercellular Communication and Cardiac Arrhythmias,"MORLEY, GREGORY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$442,513"
Heart Disease,2015,NHLBI,5R01HL083374-08,,Neonatal Long QT Syndrome and Sudden Infant Death,"GEORGE, ALFRED",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$350,551"
Heart Disease,2015,NINR,1R01NR014973-01,,"Healing Hearts, Mending Minds in Older Persons with HIV","WALDROP-VALVERDE, DRENNA",EMORY UNIVERSITY,GA,"$618,006"
Heart Disease,2015,NHLBI,4R44HL117572-02,,Phase II Trial Evaluating the Safety and Efficacy of an Allogeneic Stem Cell for,"TING, ANTHONY","ATHERSYS, INC.",OH,"$865,500"
Heart Disease,2015,NHLBI,5R01HL102202-04,,Role of mitochondria in cardiac ischemia,"LI, PEIFENG",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$380,952"
Heart Disease,2015,NIA,5R01AG022374-10,,Biomarkers in Early Alzheimer's Disease (AD).,"DE LEON, MONY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$620,385"
Heart Disease,2015,NHLBI,5R01HL104080-05,,Probabilistic Modeling of Stenotic Aortic Valve Intervention,"SUN, WEI",GEORGIA INSTITUTE OF TECHNOLOGY,GA,"$357,816"
Heart Disease,2015,NHLBI,5U01HL118738-03,,Coronary Blood Flow: Integrated Theory and Experiments,"BEARD, DANIEL",UNIVERSITY OF MICHIGAN,MI,"$664,218"
Heart Disease,2015,NHLBI,5F31HL120611-02,,"The Role of SNAP29, a Novel Desmoplakin Interactor, in Cardiac Pathophysiology","PELLMAN, JASON",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$37,049"
Heart Disease,2015,NHLBI,1R21HL121627-01A1,,Novel Analyses of Abdominal Computed Tomography Data in CARDIA,"ODEGAARD, ANDREW",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$109,185"
Heart Disease,2015,NHLBI,1R24HL123879-01,,Genome-Wide Resources for Transcriptional Enhancers Active in the Human Heart,"VISEL, AXEL",UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,CA,"$779,011"
Heart Disease,2015,NCI,2R01CA138962-07,,The VITamin D and OmegA-3 TriaL (VITAL),"MANSON, JOANN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$3,124,816"
Heart Disease,2015,NHLBI,2R01CA138962-07,,The VITamin D and OmegA-3 TriaL (VITAL),"MANSON, JOANN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$1,210,345"
