Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Lung Cancer,2013,NHLBI,5R42HL083331-04,,MicroFlex Technology for Early Detection of Lung Disease,"LAWRENCE, DALE",QUEST PRODUCT DEVELOPMENT CORPORATION,CO,"$561,069"
Lung Cancer,2013,NCI,1R01CA169338-01,,Rational Combined Inhibition of NF-kB and EGFR to Optimize Lung Cancer Treatment,"BIVONA, TREVER",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$250,754"
Lung Cancer,2013,NCI,1U43CA165462-01A1,,Targeted nanoparticle gene therapy for lung cancer,"JOUHIKAINEN, TANELI","SAVARA, INC.",TX,"$190,353"
Lung Cancer,2013,NCI,5R01CA139612-04,,Role of Id1 in NSCLC Progression and Metastasis,"CHELLAPPAN, SRIKUMAR",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$322,898"
Lung Cancer,2013,NIDCR,5R01DE013173-12,,Tumor Suppressor Qualities and Mechanisms of LZAP Activity,"YARBROUGH, WENDELL",YALE UNIVERSITY,CT,"$398,899"
Lung Cancer,2013,NCI,7R01CA077429-14,,Basis for Lymphomagenesis in Akt2 Transgenic Mice,"TESTA, JOSEPH",RESEARCH INST OF FOX CHASE CAN CTR,PA,"$374,544"
Lung Cancer,2013,NCI,5R01CA108610-08,,Peroxisome Proliferator-Activated Receptor (gamma) in Lung Cancer,"NEMENOFF, RAPHAEL",UNIVERSITY OF COLORADO DENVER,CO,"$279,554"
Lung Cancer,2013,NCI,5R01CA140409-04,,Development of Small Molecule Radiation Sensitizers,"FREEMAN, MICHAEL",VANDERBILT UNIVERSITY MED CTR,TN,"$323,169"
Lung Cancer,2013,NCI,5R01CA154699-03,,Mechanistic Elaboration of Fragility in the Cancer Cell Mitotic Spindle,"WHITEHURST, ANGELIQUE",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$38,258"
Lung Cancer,2013,NCI,4R01CA093626-10,,4D IMRT: Stereotactic body radiotherapy for lung cancer,"KEALL, PAUL",UNIVERSITY OF SYDNEY,AUSTRA,"$245,742"
Lung Cancer,2013,NCI,5R01CA078814-15,,New Triterpenoids for Chemoprevention and Therapy of Cancer,"SPORN, MICHAEL",DARTMOUTH COLLEGE,NH,"$320,375"
Lung Cancer,2013,NIEHS,5R01ES010807-13,,Molecular Mechanisms of Complex Mixture Toxicity,"PUGA, ALVARO",UNIVERSITY OF CINCINNATI,OH,"$442,974"
Lung Cancer,2013,NIEHS,5K08ES019615-03,,Biomarkers of exposure and response to environmental tobacco smoke in the pancrea,"YU, KENNETH",SLOAN-KETTERING INST CAN RES,NY,"$179,734"
Lung Cancer,2013,NCI,5P50CA058184-18,8042,P1:  Epigenetic Staging and Therapy for Lung Cancers,"HERMAN, JAMES",JOHNS HOPKINS UNIVERSITY,MD,"$309,110"
Lung Cancer,2013,NCI,5P50CA058184-18,8044,P2:  Gene Promoter Hypermethylation as a Biomarker for Lung Cancer Detection,"BELINSKY, STEVEN",LOVELACE BIOMEDICAL & ENVIRONMENTAL RES,NM,"$544,989"
Lung Cancer,2013,NCI,5P50CA058184-18,8045,P3:  Deregulated NRF2-KEAP1 Pathway as a Critical Regulator of Chemoresistance,"BISWAL, SHYAM",JOHNS HOPKINS UNIVERSITY,MD,"$267,162"
Lung Cancer,2013,NCI,5P50CA058184-18,8046,P4:  Inhibition of Fatty Acid Synthase for Lung Cancer Treatment,"GABRIELSON, EDWARD",JOHNS HOPKINS UNIVERSITY,MD,"$163,587"
