Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Lung Cancer,2015,NCI,1R01CA184089-01,,The Oncogenic and Tumor Suppressor Functions of the Kras isoform 4A in vivo,"BALMAIN, ALLAN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$458,550"
Lung Cancer,2015,NHLBI,5R01HL108979-04,,"""Neutrophil Elastase Links Idiopathic Pulmonary Fibrosis and Lung Cancer""","HOUGHTON, A. MCGARRY",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$422,171"
Lung Cancer,2015,NCI,5R01CA139107-06,,The Role of ATF3 in the DNA Damage Response,"YAN, CHUNHONG",GEORGIA REGENTS UNIVERSITY,GA,"$222,176"
Lung Cancer,2015,NCI,5U01CA086137-15,,NYU Lung Cancer Biomarker Center,"ROM, WILLIAM",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$630,061"
Lung Cancer,2015,NCI,5K23CA149076-04,,MicroRNA profiling to predict recurrence after resection of early lung cancer,"YENDAMURI, SAIKRISHNA",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$186,729"
Lung Cancer,2015,NCI,1K22CA187931-01,,Identification of Novel Mechanisms of Autophagy Regulation for Cancer,"STROHECKER, ANNE",OHIO STATE UNIVERSITY,OH,"$193,428"
Lung Cancer,2015,NIEHS,5R01ES020870-04,,Cell survival and arsenic carcinogenesis,"SHI, XIANGLIN",UNIVERSITY OF KENTUCKY,KY,"$334,125"
Lung Cancer,2015,NIEHS,5R01ES021110-04,,Inflammasomes in pathogenesis of mesothelioma,"SHUKLA, ARTI",UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,VT,"$343,125"
Lung Cancer,2015,NCI,5R01CA154562-04,,Image-guided treatment planning for pleural Photodynamic Therapy,"ZHU, TIMOTHY",UNIVERSITY OF PENNSYLVANIA,PA,"$327,648"
Lung Cancer,2015,NCI,5R21CA181291-02,,Discovery of Homologous Recombination DNA Repair Deficiency in Lung Tumor,"DUAN, WENRUI",OHIO STATE UNIVERSITY,OH,"$200,970"
Lung Cancer,2015,NCI,5R01CA154699-06,,Mechanistic Elaboration of Fragility in the Cancer Cell Mitotic Spindle,"WHITEHURST, ANGELIQUE",UT SOUTHWESTERN MEDICAL CENTER,TX,"$321,646"
Lung Cancer,2015,NCI,5R21CA175839-02,,Defining the Cellular Target of Radiation Therapy,"KIRSCH, DAVID",DUKE UNIVERSITY,NC,"$170,738"
Lung Cancer,2015,NCI,5R01CA097061-12,,Chemical genetic profiling of engineered tumor cells,"STOCKWELL, BRENT",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,"$350,176"
Lung Cancer,2015,NIEHS,5R01ES020868-02,,Molecular Mechanism of Arsenic Carcinogenesis,"JIANG, BINGHUA",THOMAS JEFFERSON UNIVERSITY,PA,"$333,819"
Lung Cancer,2015,NCI,5R01CA167516-03,,HuR Targeted Nanotherapy for Lung Cancer,"RAMESH, RAJAGOPAL",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$380,217"
Lung Cancer,2015,NIMHD,5R01MD005892-04,,Improving Resection Rates among African Americans with NSCLC,"FORD, MARVELLA",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$368,750"
Lung Cancer,2015,NCI,5R01CA172229-03,,AMPK and AMPK-related kinases in lung cancer development and treatment,"SHAW, REUBEN",SALK INSTITUTE FOR BIOLOGICAL STUDIES,CA,"$402,550"
Lung Cancer,2015,NCI,5R03CA177775-02,,DONT KNOW RESPONSES TO PERCEIVED RISK ITEMS:  IMPLICATION FOR HEALTH BEHAVIOR,"WATERS, ERIKA",WASHINGTON UNIVERSITY,MO,"$83,928"
Lung Cancer,2015,NCI,5P30CA016086-39,8692,Clinical Research,"GOLDBERG, RICHARD",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$178,535"
Lung Cancer,2015,NCI,5R01CA162226-03,,Eicosanoids in Lung Cancer: Progression and Metastasis,"NEMENOFF, RAPHAEL",UNIVERSITY OF COLORADO DENVER,CO,"$321,625"
Lung Cancer,2015,NHLBI,5R01HL121267-02,,Mutant Surfactant - Induced TGF-beta Secretion in Lung Fibrosis,"GARCIA, CHRISTINE",UT SOUTHWESTERN MEDICAL CENTER,TX,"$518,426"
