Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Lung Cancer,2016,NCI,NIH-16-015,,NCTOH,,,,"$68,807"
Lung Cancer,2016,NCI,1R35CA197452-01,,Identification of non-coding RNAs to therapeutically target undruggable pathways in metastatic lung adenocarcinoma and squamous cell carcinoma,"FLORES, ELSA",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$100,026"
Lung Cancer,2016,NCI,1R35CA197605-01,,Mucins and immune cell interactions in ovarian cancer pathogenesis & progression,"CRAMER, DANIEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$1,052,893"
Lung Cancer,2016,NIEHS,4R01ES021110-05,,Inflammasomes in pathogenesis of mesothelioma,"SHUKLA, ARTI",UNIVERSITY OF VERMONT & ST AGRIC COLLEGE,VT,"$343,125"
Lung Cancer,2016,NIEHS,4R01ES020870-05,,Cell survival and arsenic carcinogenesis,"SHI, XIANGLIN",UNIVERSITY OF KENTUCKY,KY,"$334,125"
Lung Cancer,2016,NIEHS,5R01ES020868-03,,Molecular Mechanism of Arsenic Carcinogenesis,"JIANG, BINGHUA",THOMAS JEFFERSON UNIVERSITY,PA,"$329,418"
Lung Cancer,2016,NIEHS,5R01ES005775-22,,"Hypoxia, DNA repair, and gene silencing","GLAZER, PETER",YALE UNIVERSITY,CT,"$374,625"
Lung Cancer,2016,NIDCR,4R01DE013173-15,,Tumor Suppressor Qualities and Mechanisms of LZAP Activity,"YARBROUGH, WENDELL",YALE UNIVERSITY,CT,"$416,250"
Lung Cancer,2016,NCI,4R01CA154562-05,,Image-guided treatment planning for pleural Photodynamic Therapy,"ZHU, TIMOTHY",UNIVERSITY OF PENNSYLVANIA,PA,"$327,648"
Lung Cancer,2016,NCI,4P30CA006516-51,6055,Lung Cancer,"CHRISTIANI, DAVID",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$92,567"
Lung Cancer,2016,NCI,5R00CA178091-04,,Identification and Therapeutic Application of miRNA-Drivers in Lung Cancer,"KASINSKI, ANDREA",PURDUE UNIVERSITY,IN,"$244,646"
Lung Cancer,2016,NINR,4F32NR014753-03,,"Genetic, Clinical, and Biological Correlates of EGFR Inhibitor-related Rash","WICKERSHAM, KAREN",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$8,550"
Lung Cancer,2016,NCI,5R21CA191647-02,,Micro-scale analysis of mesenchymal to epithelial transition in lung cancer,"DONNENBERG, ALBERT",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$201,020"
Lung Cancer,2016,NCI,5R21CA185818-02,,SON and the MALAT1 locus in chromatin interaction and metastasis gene regulation,"AHN, ERIN",UNIVERSITY OF SOUTH ALABAMA,AL,"$164,756"
Lung Cancer,2016,NCI,4R01CA164273-05,,Identification of Resistance Mechanisms to Anaplastic Lymphoma Kinase Inhibitors,"SHAW, ALICE",MASSACHUSETTS GENERAL HOSPITAL,MA,"$351,837"
Lung Cancer,2016,NCI,4F30CA180353-03,,The role of NF2 in Acquired Resistance to Targeted EGFR Inhibition in Lung Cancer,"NEBHAN, CAROLINE",VANDERBILT UNIVERSITY,TN,"$33,478"
Lung Cancer,2016,NCI,5R21CA184337-02,,Pediatric Emergency Department Decision Support System to Reduce Secondhand Smoke,"MAHABEE-GITTENS, E. MELINDA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$198,424"
Lung Cancer,2016,NCI,4R01CA172560-04,,Mechanisms of action of the Smyd3 methyltransferase in cancer cells,"GOZANI, OR",STANFORD UNIVERSITY,CA,"$457,506"
Lung Cancer,2016,NCI,5R21CA192168-03,,Exhaled microRNAs leveraged for lung cancer risk assessment,"SPIVACK, SIMON","ALBERT EINSTEIN COLLEGE OF MEDICINE, INC",NY,"$181,613"
Lung Cancer,2016,NIEHS,4R01ES020357-05,,Mitigation of asbestos induced alveolar epithelial cell injury,"KAMP, DAVID",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$328,441"
Lung Cancer,2016,NCI,4R01CA167516-04,,HuR Targeted Nanotherapy for Lung Cancer,"RAMESH, RAJAGOPAL",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$380,217"
Lung Cancer,2016,NCI,4R01CA172229-04,,AMPK and AMPK-related kinases in lung cancer development and treatment,"SHAW, REUBEN",SALK INSTITUTE FOR BIOLOGICAL STUDIES,CA,"$402,550"
Lung Cancer,2016,NCI,5R21CA178301-02,,Emergence of drug resistant mutations in lung cancer,"KOBAYASHI, SUSUMU",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$233,611"
Lung Cancer,2016,NCI,5R01CA191489-02,,A novel lineage pathway controls metabolic adaptation by metastatic lung cancers,"NGUYEN, DON",YALE UNIVERSITY,CT,"$380,278"
Lung Cancer,2016,NCI,4R01CA162226-04,,Eicosanoids in Lung Cancer: Progression and Metastasis,"NEMENOFF, RAPHAEL",UNIVERSITY OF COLORADO DENVER,CO,"$322,663"
Lung Cancer,2016,NCI,4R01CA097061-13,,Chemical genetic profiling of engineered tumor cells,"STOCKWELL, BRENT",COLUMBIA UNIV NEW YORK MORNINGSIDE,NY,"$350,176"
Lung Cancer,2016,NCI,5R01CA124495-09,,Identification and targeting of the signaling pathways underlying lung cancer.,"KISSIL, JOSEPH",SCRIPPS FLORIDA,FL,"$432,000"
Lung Cancer,2016,NCI,5R01CA184173-02,,A Limited-angle Intra-fractional Verification (LIVE) System for SBRT Treatments,"REN, LEI",DUKE UNIVERSITY,NC,"$363,342"
Lung Cancer,2016,NCI,5P30CA008748-50,7574,Biostatistic,"THOMPSON, CRAIG",SLOAN-KETTERING INST CAN RESEARCH,NY,"$944,198"
Lung Cancer,2016,NCI,5R01CA175691-03,,Pathogenesis of Malignant Mesothelioma by the Human Polycomb Complex BAP1-ASXL,"TESTA, JOSEPH",RESEARCH INST OF FOX CHASE CAN CTR,PA,"$543,681"
Lung Cancer,2016,NCI,5R01CA091021-13,,"Tobacco Companies, Public Policy and Global Health","LEE, KELLEY",SIMON FRASER UNIVERSITY,CANADA,"$489,933"
Lung Cancer,2016,NCI,5R01CA184510-02,,Genetic analysis of ras mutation specificity in skin and lung cancer,"BALMAIN, ALLAN","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$362,569"
Lung Cancer,2016,NCI,5R21CA182941-02,,PDE Inhibition by Sulindac Sulfide Amide Derivatives for Lung Cancer Chemoprevention,"PIAZZA, GARY",UNIVERSITY OF SOUTH ALABAMA,AL,"$164,756"
Lung Cancer,2016,NIMHD,4R01MD005892-05,,Improving Resection Rates among African Americans with NSCLC,"FORD, MARVELLA",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$368,750"
Lung Cancer,2016,NHLBI,5R01HL121267-03,,Mutant Surfactant - Induced TGF-beta Secretion in Lung Fibrosis,"GARCIA, CHRISTINE",UT SOUTHWESTERN MEDICAL CENTER,TX,"$459,473"
Lung Cancer,2016,NIBIB,5R01EB020366-02,,Next generation 4D-CBCT for lung cancer radiation therapy,"WANG, JING",UT SOUTHWESTERN MEDICAL CENTER,TX,"$363,750"
Lung Cancer,2016,NCI,5U01CA190234-02,,Genotype and Imaging Phenotype Biomarkers in Lung Cancer,"AERTS, HUGO",DANA-FARBER CANCER INST,MA,"$667,641"
Lung Cancer,2016,NCI,5K07CA180782-03,,The Cost-Effectiveness of Lung Cancer Screening in HIV Infection,"SIGEL, KEITH",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$136,080"
Lung Cancer,2016,NCI,2U24CA115091-11,,"University of Maryland, Baltimore Biomarker Reference Laboratory","STASS, SANFORD",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$461,999"
Lung Cancer,2016,NCI,5R01CA181449-02,,Interrogation of MLL2 as a tumor suppressor gene in lung cancer,"MACPHERSON, DAVID",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$402,600"
Lung Cancer,2016,NCI,1U01CA200495-01,,"Integration of Biomarker Signatures from Peripheral Blood for Diagnosis, Prognosis, Remission and Recurrence of Lung Cancer","SHOWE, LOUISE",WISTAR INSTITUTE,PA,"$682,890"
Lung Cancer,2016,NCI,2U01CA152662-06,,Validation of Biomarkers of Risk for the Early Detection of Lung Cancer,"MASSION, PIERRE",VANDERBILT UNIVERSITY MEDICAL CENTER,TN,"$715,735"
Lung Cancer,2016,NCI,4R01CA166084-04,,Using SWOG-Medicare database to evaluate long-term toxicities of cancer survivors,"HERSHMAN, DAWN",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$318,652"
Lung Cancer,2016,NCI,4R01CA166119-04,,Consistent anatomy registration for lung cancer adaptive radiation therapy,"HUGO, GEOFFREY",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$306,493"
Lung Cancer,2016,NCI,4R01CA172660-04,,The Role of p53-inducible Sesn1 and Sesn2 genes in lung carcinogenesis,"GROSSMAN, STEVEN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$316,438"
Lung Cancer,2016,NCI,4R01CA166054-04,,Effect of anti-S phase agents on human chromosomes,"DUTTA, ANINDYA",UNIVERSITY OF VIRGINIA,VA,"$327,850"
Lung Cancer,2016,NCI,5R33CA191110-02,,Validation and Advanced Development of Glycan Node Analysis in Lung Cancer Research,"BORGES, CHAD",ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,AZ,"$240,355"
Lung Cancer,2016,NIEHS,5R01ES022935-03,,SATB2 and Nickel Carcingenesis,"COSTA, MAX",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$457,152"
Lung Cancer,2016,NCI,2P30CA016520-40,7996,Biostatistics Core,"TROXEL, ANDREA",UNIVERSITY OF PENNSYLVANIA,PA,"$617,469"
Lung Cancer,2016,NCI,2P30CA016520-40,4008,Tobacco and Environmental Carcinogenesis Research Program,"SCHNOLL, ROBERT",UNIVERSITY OF PENNSYLVANIA,PA,"$72,889"
Lung Cancer,2016,NCI,2P30CA014089-41,8292,Cancer Control Research Program (Project-005),"PENTZ, MARY ANN",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$35,512"
Lung Cancer,2016,NCI,2P30CA016086-40,8635,Cancer Prevention and Control Research Program (Program 8),"RIBISL, KURT",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$38,921"
Lung Cancer,2016,NCI,2P30CA062203-19,4041,"Cancer Prevention, Outcomes and Survivorship Program (CPOS)","WENZEL, LARI",UNIVERSITY OF CALIFORNIA-IRVINE,CA,"$25,412"
Lung Cancer,2016,NIEHS,5R01ES016893-09,,Particulate Cr(VI) Toxicology in Human Lung Epithelial Cells and Fibroblasts,"WISE, JOHN",UNIVERSITY OF LOUISVILLE,KY,"$343,801"
Lung Cancer,2016,NCI,2P30CA016058-40,5097,Cancer Control Research Program (CC),"PASKETT, ELECTRA",OHIO STATE UNIVERSITY,OH,"$35,888"
Lung Cancer,2016,NCI,5R01CA174786-03,,Signaling and Targeting of 6-Phosphogluconate Dehydrogenase in Human Cancers,"CHEN, JING",EMORY UNIVERSITY,GA,"$325,412"
Lung Cancer,2016,NCI,5R01CA183594-03,,Mitochondrial acetyl-CoA acetyltransferase 1 promotes the Warburg effect,"CHEN, JING",EMORY UNIVERSITY,GA,"$325,093"
