Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cervical Cancer,2012,NCI,5R01CA133749-04,,A Phase I Study to Evaluate the Safety and Immunogenicity of HPV 16 L2 11-200,"HUH, WARNER",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$255,953"
Cervical Cancer,2012,NIDCD,5R01DC008579-04,,Human Papillomavirus Infection and Expression of COX-2,"STEINBERG, BETTIE",FEINSTEIN INSTITUTE FOR MEDICAL RESEARCH,NY,"$337,644"
Cervical Cancer,2012,NCI,5R01CA129060-04,,Better Breast and Cervical Cancer Control for Korean American Women,"HAN, HAE-RA",JOHNS HOPKINS UNIVERSITY,MD,"$538,939"
Cervical Cancer,2012,NCI,5R01CA132136-04,,Entry of Oncogenic HPVs into Human Keratinocytes,"OZBUN, MICHELLE",UNIVERSITY OF NEW MEXICO,NM,"$301,913"
Cervical Cancer,2012,NIAID,5R01AI073713-05,,Behavioral and Virologic Impact of HPV Immunization,"KAHN, JESSICA",CHILDREN'S HOSPITAL MEDICAL CENTER CINCI,OH,"$501,511"
Cervical Cancer,2012,NCI,5R21CA156032-02,,Novel biologic markers of treatment resistance in locally advanced cervical carci,"TEWARI, KRISHNANSU",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$172,916"
Cervical Cancer,2012,NCI,5R01CA081135-14,,MODULATION OF HOST CELL APOPTOTIC RESPONSES BY HPVE7,"MUNGER, KARL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$293,049"
Cervical Cancer,2012,NCI,5R01CA142723-03,,Mechanism of Brd4-mediated papillomavirus host interactions,"YOU, JIANXIN",UNIVERSITY OF PENNSYLVANIA,PA,"$322,040"
Cervical Cancer,2012,NIAID,5R01AI038382-19,,HPV Capsid Antibodies,"GALLOWAY, DENISE",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$403,429"
Cervical Cancer,2012,OD,1R21CA163159-01,,Salud es Vida: Reducing Access Barriers to Cervical Cancer Screening Among Unders,"LUQUE, JOHN",GEORGIA SOUTHERN UNIVERSITY,GA,"$183,215"
Cervical Cancer,2012,NCI,5R21CA156537-02,,HPV persistence: An overlooked consequence of helminth infection?,"GRAVITT, PATTI",JOHNS HOPKINS UNIVERSITY,MD,"$156,461"
Cervical Cancer,2012,NCI,5R01CA059655-19,,Regulation of Human Papillomavirus Gene Expression,"LAIMINS, LAIMONIS",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$302,544"
Cervical Cancer,2012,NCI,5R21CA155531-02,,Mobile Phone Text Messaging Intervention for Cervical Cancer Screening,"LEE, HEE",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$156,214"
Cervical Cancer,2012,NCI,5R01CA107394-09,,Functions of Papillomavirus E6,"ANDROPHY, ELLIOT",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$299,935"
