Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cervical Cancer,2014,NCI,5R03CA173105-02,,"Implementation Evaluation of a Cervical Cancer Screening Initiative in Cusco, Per","LUQUE, JOHN",GEORGIA SOUTHERN UNIVERSITY,GA,"$67,430"
Cervical Cancer,2014,NCI,5R21CA167418-03,,Feasibility of Virtual Agent Cervical Cancer Education for Hispanic Farmworkers,"WELLS, KRISTEN",SAN DIEGO STATE UNIVERSITY,CA,"$138,757"
Cervical Cancer,2014,NIAID,5R01AI072204-07,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$1,028,088"
Cervical Cancer,2014,NCI,5R01CA158027-03,,PRE-VIEW An Interactive Video Doctor to Encourage Cancer Screening,"WALSH, JUDITH","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$446,878"
Cervical Cancer,2014,NCI,5R01CA098803-10,,Natural History of HPV Infection in Men: The HIM Study,"GIULIANO, ANNA",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$1,899,816"
Cervical Cancer,2014,NCI,5R01CA081135-16,,MODULATION OF HOST CELL APOPTOTIC RESPONSES BY HPVE7,"MUNGER, KARL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$284,258"
Cervical Cancer,2014,NCI,5R21CA163160-02,,Disparities in HPV vaccine completion: Identifying and quantifying the barriers,"NICCOLAI, LINDA",YALE UNIVERSITY,CT,"$216,282"
Cervical Cancer,2014,NCI,5R01CA142723-05,,Mechanism of Brd4-mediated papillomavirus host interactions,"YOU, JIANXIN",UNIVERSITY OF PENNSYLVANIA,PA,"$312,379"
Cervical Cancer,2014,NCI,5U10CA011488-44,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$155,961"
Cervical Cancer,2014,NCI,1U10CA180868-01,,NRG ONCOLOGY NETWORK GROUP OPERATIONS CENTER,"WOLMARK, NORMAN","NRG ONCOLOGY FOUNDATION, INC.",PA,"$18,813,807"
