Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cervical Cancer,2015,NCI,5F31CA180749-02,,Regulation of Human Papillomavirus Replication via Cell Signaling Pathways,"GRIEGO, ANASTACIA",UNIVERSITY OF NEW MEXICO HEALTH SCIS CTR,NM,"$34,329"
Cervical Cancer,2015,NIAID,5R01AI072204-08,,"Cervical, Anal & Oral HPV Persistence/Adolescent Girls","DIAZ, ANGELA",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$1,253,871"
Cervical Cancer,2015,NIAID,5R01AI104709-03,,Epidemiologic Impact of HPV Vaccination,"KAHN, JESSICA",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$672,714"
Cervical Cancer,2015,NCI,5U10CA011488-45,,EORTC HEADQUARTERS,"LACOMBE, DENIS",EUROPEAN ORG/RES/TREATMENT/CANCER,BELGIU,"$250,025"
Cervical Cancer,2015,NIAID,5UM1AI069421-09,,GHESKIO HIV Clinical Trial Unit,"PAPE, JEAN",GHESKIO CENTER,HAITI,"$919,160"
Cervical Cancer,2015,NCI,5R03CA175464-02,,Southeast Asian Women's Health Project,"KUE, JENNIFER",OHIO STATE UNIVERSITY,OH,"$77,000"
Cervical Cancer,2015,NCI,5R01CA059655-22,,Regulation of Human Papillomavirus Gene Expression,"LAIMINS, LAIMONIS",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$347,625"
Cervical Cancer,2015,NCI,1P01CA190193-01,8720,Project 1: Direct & Repeated pO2 Measurements for Cancer using EPR with Carbon Pa,"KUPPUSAMY, PERIANNAN",DARTMOUTH COLLEGE,NH,"$476,931"
Cervical Cancer,2015,NIAID,5K01AI106961-02,,A Practice-Provider-Parent-Adolescent intervention to increase HPV vaccination,"BEDNARCZYK, ROBERT",EMORY UNIVERSITY,GA,"$117,855"
Cervical Cancer,2015,NICHD,5K23HD068394-04,,Social Network Influences on Values Related to Parental HPV Vaccine Refusal,"FU, LINDA",CHILDREN'S RESEARCH INSTITUTE,DC,"$125,010"
Cervical Cancer,2015,FIC,5D43TW009606-03,,Haiti Research Training Program in the Prevention of AIDS Cervical Cancer,"FITZGERALD, DANIEL",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$23,204"
