Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Uterine Cancer,2017,NCI,5R01CA183953-03,,Cerenkov luminescence imaging for image-guided cancer surgery,"GRIMM, JAN",SLOAN-KETTERING INST CAN RESEARCH,NY,"$488,147"
Uterine Cancer,2017,NCI,5R01CA193455-02,,"NCOA6, A Novel Tumor Suppressor of Endometrial Cancer","XU, JIANMING",BAYLOR COLLEGE OF MEDICINE,TX,"$374,023"
Uterine Cancer,2017,NCI,5R01CA172490-05,,Characterizing and Targeting CHD4 Deficiency in Endometrial Cancer,"LIN, SHIAW-YIH",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$323,036"
Uterine Cancer,2017,NCI,5UM1CA173642-05,,Women's Health Initiative Cancer Survivor Cohort,"ANDERSON, GARNET",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$2,260,718"
Uterine Cancer,2017,NCI,5R01CA183877-03,,Pathobiology and Mechanism of Progesterone Resistance in Human Endometrial Cancer,"MEMARZADEH, SANAZ",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$352,275"
Uterine Cancer,2017,NCI,5R01CA175486-04,,Systematic Functional Characterization of RNA Editing in Endometrial Cancer,"LIANG, HAN",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$332,000"
Uterine Cancer,2017,NCCIH,5R01AT008824-02,,Botanical derived progestins and their impact on women's health,"BURDETTE, JOANNA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$359,775"
Uterine Cancer,2017,NCI,5R01CA196912-02,,Novel tumorigenic mechanisms of the LKB1 tumor suppressor,"CASTRILLON, DIEGO",UT SOUTHWESTERN MEDICAL CENTER,TX,"$370,575"
Uterine Cancer,2017,NCI,5R21CA205819-02,,Modeling the impact of mutations in ubiquitin ligase genes on transcriptional programs in endometrial cancer,"LESLIE, CHRISTINA",SLOAN-KETTERING INST CAN RESEARCH,NY,"$186,398"
Uterine Cancer,2017,NCI,5U10CA180868-04,,NRG ONCOLOGY NETWORK GROUP OPERATIONS CENTER,"WOLMARK, NORMAN","NRG ONCOLOGY FOUNDATION, INC.",PA,"$13,475,638"
Uterine Cancer,2017,NCI,5R01CA196975-02,,First in-human PET imaging studies of NIS reporter [18F]BF4,"DEGRADO, TIMOTHY",MAYO CLINIC ROCHESTER,MN,"$189,087"
Uterine Cancer,2017,NCI,5R01CA099908-15,,Targeted Therapy for Endometrial Cancer,"LESLIE, KIMBERLY",UNIVERSITY OF IOWA,IA,"$252,448"
Uterine Cancer,2017,NCI,5R01CA200864-02,,Molecular Classification of High Grade Endometrial Cancers: Extending TCGA Findings to a Diverse Population,"COTE, MICHELE",WAYNE STATE UNIVERSITY,MI,"$618,743"
Uterine Cancer,2017,NCI,5U01CA176067-04,,Integrated genomic analysis of racial disparities in endometrial cancer,"SANTIN, ALESSANDRO",YALE UNIVERSITY,CT,"$348,353"
