Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Uterine Cancer,2014,NCI,1U10CA180868-01,,NRG ONCOLOGY NETWORK GROUP OPERATIONS CENTER,"WOLMARK, NORMAN","NRG ONCOLOGY FOUNDATION, INC.",PA,"$18,813,807"
Uterine Cancer,2014,NCI,5R01CA137181-05,,Mouse Models and Translational Studies of Endometrial Cancer,"CASTRILLON, DIEGO",UT SOUTHWESTERN MEDICAL CENTER,TX,"$310,426"
Uterine Cancer,2014,NCI,5R01CA172490-02,,Characterizing and Targeting CHD4 Deficiency in Endometrial Cancer,"LIN, SHIAW-YIH",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$319,345"
Uterine Cancer,2014,NCI,5R03CA169888-02,,Endometrial cancer in black women,"WISE, LAUREN",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$60,672"
Uterine Cancer,2014,NCI,5R21CA169950-02,,Implementing survivorship care plans: Metrics to foster research and fidelity,"PALMER, STEVEN",UNIVERSITY OF PENNSYLVANIA,PA,"$202,536"
Uterine Cancer,2014,NCI,5UM1CA173642-02,,Women's Health Initiative Cancer Survivor Cohort,"ANDERSON, GARNET",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$2,232,714"
Uterine Cancer,2014,NCI,5R03CA176796-02,,TRANSPORTERS IN METFORMIN TREATMENT OF ENDOMETRIAL HYPERPLASIA,"THAKKER, DHIREN",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$73,720"
Uterine Cancer,2014,NCI,5R01CA155513-03,,Influence of AKT pathway on progesterone receptor function in endometrial cancer,"KIM, JI-YONG",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$307,193"
Uterine Cancer,2014,NCI,1R01CA175486-01A1,,Systematic Functional Characterization of RNA Editing in Endometrial Cancer,"LIANG, HAN",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$332,000"
Uterine Cancer,2014,NCI,5R01CA082838-12,,Molecular Pathoepidemiology of Endometrial Cancer Risk,"DEVIVO, IMMACULATA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$463,923"
Uterine Cancer,2014,NCI,5R01CA168755-02,,Inflammation and immunity in the crucible of premalignancy,"ERLEBACHER, ADRIAN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$394,185"
Uterine Cancer,2014,NCI,1K08CA175161-01A1,,The critical role of GRP78 for endometrial cancer development and progression,"LIN-LIU, YVONNE",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$175,824"
Uterine Cancer,2014,NCI,5R01CA148747-05,,Targeting the Mullerian Inhibiting Substance pathway in gynecologic cancer,"CLIBY, WILLIAM",MAYO CLINIC ROCHESTER,MN,"$307,889"
