Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Liver Cancer,2016,NIGMS,1P20GM113126-01,5964,Quantifying Biochemical Communication in Hepatocellular Carcinoma,"STAINS, CLIFF",UNIVERSITY OF NEBRASKA LINCOLN,NE,"$180,126"
Liver Cancer,2016,NIGMS,1P20GM113226-01,6174,High fat diet induced hepatocyte exosomes-promoted hepatic inflammation and tumorigenesis,"DENG, ZHONG-BIN",UNIVERSITY OF LOUISVILLE,KY,"$184,680"
Liver Cancer,2016,NCI,5R01CA120206-11,,Identification of Altered Glycan and Glycoproteins in Viral Induced Liver Cancer,"MEHTA, ANAND",DREXEL UNIVERSITY,PA,"$329,172"
Liver Cancer,2016,NCI,4F30CA176922-03,,Recombinant Polymers for Transarterial Chemoembolization of Liver Cancer,"POURSAID, AZADEH",UNIVERSITY OF UTAH,UT,"$33,319"
Liver Cancer,2016,NCI,5R21CA185274-02,,Magnetic Micelles for Catheter-Directed Sorafenib Delivery to Liver Tumors,"KIM, DONG-HYUN",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$201,623"
Liver Cancer,2016,NCI,5R01CA175380-03,,FoxM1 in liver cancer.,"RAYCHAUDHURI, PRADIP",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$405,146"
Liver Cancer,2016,NIDDK,5R01DK074932-10,,LDL Receptor Related Protein-1 in Metabolic and Cardiovascular Disease,"HUI, DAVID",UNIVERSITY OF CINCINNATI,OH,"$355,500"
Liver Cancer,2016,NCI,5R01CA181658-02,,MRI-Monitored Delivery of Sorafenib-Eluting Microspheres to Liver Tumors,"LARSON, ANDREW",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$441,814"
Liver Cancer,2016,NIAAA,5P50AA011999-18,8467,Functional Dissection of EtOH-med Self-renew of Liver Tumor-Int Cells via TLR4,"MACHIDA, KEIGO",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$203,571"
Liver Cancer,2016,NIEHS,5R21ES023906-02,,The antimicrobial triclosan is a potent liver tumor promoter,"YUEH, MEI-FEI",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$193,750"
Liver Cancer,2016,NCI,5R01CA193244-06,,Role of microR-122 in Hepatocarcinogenesis using Conditional Knockout Mice,"GHOSHAL, KALPANA",OHIO STATE UNIVERSITY,OH,"$368,367"
Liver Cancer,2016,NCI,2P30CA014089-41,8293,Gastrointestinal Cancers Research Program (Project-006),"KAHN, MICHAEL",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$35,512"
Liver Cancer,2016,NCI,4R01CA166111-04,,Tumor antigen-specific T-cells and hepatocellular carcinoma,"KAPLAN, DAVID",UNIVERSITY OF PENNSYLVANIA,PA,"$332,000"
Liver Cancer,2016,NCI,5R01CA121275-08,,Tumor Suppressor Roles of E2F7 & E2F8 in Hepatocellular Carcinoma (HCC),"LEONE, GUSTAVO",OHIO STATE UNIVERSITY,OH,"$316,102"
Liver Cancer,2016,NCI,5R01CA190844-02,,Hepatic Stellate Cells and Liver Cancer,"SCHWABE, ROBERT",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$358,306"
Liver Cancer,2016,NCI,5R01CA086978-13,,Molecular mechanism of diet-induced carcinogenesis,"JACOB, SAMSON",OHIO STATE UNIVERSITY,OH,"$311,850"
Liver Cancer,2016,NCI,5R01CA176012-03,,Molecular and cellular communications in liver tumorigenesis,"FENG, GEN-SHENG",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$321,625"
Liver Cancer,2016,NIAID,5R21AI118337-02,,Host and viral determinants of hepatitis C virus macaque infection,"EVANS, MATTHEW",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$263,629"
Liver Cancer,2016,NIGMS,9R01GM118122-16,,Metabolism of Carcinogens and Drugs by Human P450s,"GUENGERICH, F",VANDERBILT UNIVERSITY,TN,"$368,951"
Liver Cancer,2016,NIDDK,5R01DK098424-03,,Chemical probes targeting nuclear effector complex of the Hippo signaling pathway,"PAN, DUOJIA",JOHNS HOPKINS UNIVERSITY,MD,"$27,526"
Liver Cancer,2016,NCI,5R01CA190776-02,,A New Lab Based Algorithm for HCC Surveillance in Patients with Cirrhosis,"EL-SERAG, HASHEM",BAYLOR COLLEGE OF MEDICINE,TX,"$636,299"
Liver Cancer,2016,NCI,1R21CA190945-01A1,,Novel Point-of-Care Tool to Predict Response to Sorafenib in Hepatocellular Carcinoma,"KASEB, AHMED",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$174,000"
Liver Cancer,2016,NCI,5R01CA168912-03,,Engineering alpha fetoprotein and glypican-3 to develop hepatoma (HCC) vaccines,"HE, YUKAI",GEORGIA REGENTS UNIVERSITY,GA,"$320,588"
Liver Cancer,2016,NCI,4U01CA172320-04,,Evaluation of HCC Response to Systemic Therapy with Quantitative MRI,"TAOULI, BACHIR",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$514,057"
Liver Cancer,2016,NIA,5R01AG016927-18,,The Role of Akt in Cell Survival and Cell Growth,"HAY, NISSIM",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$451,912"
Liver Cancer,2016,NCI,5R01CA185169-03,,Targeting Acetyl-CoA Metabolism for the Discovery of New Anti-Cancer Therapeutics,"MCKNIGHT, STEVEN",UT SOUTHWESTERN MEDICAL CENTER,TX,"$475,351"
Liver Cancer,2016,NCI,4R01CA166213-05,,Super-infection and virus spread during chronic hepadnaviral infection,"GUDIMA, SEVERIN",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$319,945"
