Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Liver Cancer,2014,NIDDK,5F30DK093234-03,,Network modeling of epithelial mesenchymal transition in liver cancer metastasis,"STEINWAY, STEVEN",PENNSYLVANIA STATE UNIV HERSHEY MED CTR,PA,"$28,790"
Liver Cancer,2014,NCI,5R01CA143204-06,,"The role of glutaminase 2, a novel p53 target gene in metabolism, in liver cancer","FENG, ZHAOHUI",RBHS -CANCER INSTITUTE OF NEW JERSEY,NJ,"$308,825"
Liver Cancer,2014,NCI,5R01CA120206-08,,Identification of Altered Glycan and Glycoproteins in Viral Induced Liver Cancer,"MEHTA, ANAND",DREXEL UNIVERSITY,PA,"$321,060"
Liver Cancer,2014,NCI,5R01CA132962-05,,A Genetic Screen for HCC Genes,"LARGAESPADA, DAVID",UNIVERSITY OF MINNESOTA,MN,"$293,831"
Liver Cancer,2014,NCI,5P30CA016086-38,8683,Immunology Program,"TING, JENNY",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$142,541"
Liver Cancer,2014,NIAAA,2P50AA011999-16,8467,Functional Dissection of EtOH-med Self-renew of Liver Tumor-Int Cells via TLR4,"MACHIDA, KEIGO",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$198,677"
Liver Cancer,2014,NCI,5R01CA139158-04,,INVESTIGATION OF THE ROLES OF NUCLEAR RECEPTOR FXR IN HEPATOCELLULAR,"HUANG, WENDONG",CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,CA,"$334,117"
Liver Cancer,2014,NCI,5R03CA162089-02,,Epigenetic profiling of hepatoblastoma tumors with respect to low birth weight,"POYNTER, JENNY",UNIVERSITY OF MINNESOTA,MN,"$73,720"
Liver Cancer,2014,NIEHS,5R01ES005116-23,,Biological Markers of Aflatoxin Exposure and Methylation,"SANTELLA, REGINA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$394,598"
Liver Cancer,2014,NCI,5R01CA144034-05,,Prospective studies of cancer etiology and prevention in Shanghai and Singapore,"YUAN, JIAN-MIN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$1,149,583"
Liver Cancer,2014,NCI,5R21CA165384-02,,Motion Management Using 4D-MRI for Liver Cancer in Radiation Therapy,"CAI, JING",DUKE UNIVERSITY,NC,"$69,609"
Liver Cancer,2014,NIAID,5R21AI103648-02,,Hepatitis B virus genotypes B and C,"TONG, SHUPING",RHODE ISLAND HOSPITAL,RI,"$238,500"
Liver Cancer,2014,NCI,5R01CA138540-05,,Analysis of a novel regulator of hepatocellular carcinoma,"SARKAR, DEVANAND",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$291,880"
Liver Cancer,2014,NCI,5R01CA053596-25,,"Retinoids, Nuclear Receptors, and Hepatocyte Proliferation","WAN, YU-JUI",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$318,405"
Liver Cancer,2014,NCI,5R00CA168983-03,,Comparative Genomics Study of Foxa/ER Targets in Liver Cancer and Breast Cancer,"LI, ZHAOYU",MAYO CLINIC  JACKSONVILLE,FL,"$241,529"
Liver Cancer,2014,NIDDK,5K08DK083507-05,,Role of Bile Acids in the Initiation of Liver Regeneration,"NAUGLER, WILLSCOTT",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$148,500"
Liver Cancer,2014,NIDDK,1R01DK100289-01,,Signaling pathways influencing liver disease phenotype in antitrypsin deficiency,"PERLMUTTER, DAVID",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$455,514"
Liver Cancer,2014,NCI,2P01CA059827-16A1,5908,Response-driven Treatment of Hepatocellular Carcinoma,"LAWRENCE, THEODORE",UNIVERSITY OF MICHIGAN,MI,"$342,598"
Liver Cancer,2014,NIAAA,5R01AA012863-14,,Mechanisms of Liver Injury by Hepatitis C and Alcohol,"WEINMAN, STEVEN",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$501,081"
Liver Cancer,2014,NCI,5U01CA172320-02,,Evaluation of HCC Response to Systemic Therapy with Quantitative MRI,"TAOULI, BACHIR",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$493,413"
Liver Cancer,2014,NCI,5R01CA141071-05,,"Inactivation of Hdac3 in the cause, prevention, and treatment of HCC","HIEBERT, SCOTT",VANDERBILT UNIVERSITY,TN,"$360,974"
Liver Cancer,2014,NCI,5R01CA166111-02,,Tumor antigen-specific T-cells and hepatocellular carcinoma,"KAPLAN, DAVID",UNIVERSITY OF PENNSYLVANIA,PA,"$322,040"
Liver Cancer,2014,NCI,1R01CA182264-01,,Development of Advanced C-arm Cone-Beam CT for the Treatment of Liver Cancer,"PAN, XIAOCHUAN",UNIVERSITY OF CHICAGO,IL,"$483,871"
