Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Ovarian Cancer,2011,NCI,5R01CA077429-12,,Basis for Lymphomagenesis in Akt2 Transgenic Mice,"TESTA, JOSEPH",FOX CHASE CANCER CENTER,PA,"$419,987"
Ovarian Cancer,2011,NCI,5R01CA131407-04,,Re-activating Memory T Cells in the Microenvironment of Human Tumors,"BANKERT, RICHARD",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$335,421"
Ovarian Cancer,2011,NCI,5R01CA104996-07,,Promoting Tumor Immunity by Cross-linking B7-DC,"PEASE, LARRY",MAYO CLINIC,MN,"$239,311"
Ovarian Cancer,2011,NCI,5R01CA119200-05,,Optical Imaging of Ovarian Carcinogenesis in a Rat Menopause Model,"BARTON, JENNIFER",UNIVERSITY OF ARIZONA,AZ,"$274,008"
Ovarian Cancer,2011,NCI,5R01CA103937-07,,Molecular Diagnostics for Malignant Effusion,"SHIH, IE-MING",JOHNS HOPKINS UNIVERSITY,MD,"$328,003"
Ovarian Cancer,2011,NCI,5R01CA123233-04,,Regulation of JNK-signaling molecules by the gep oncogenes,"DHANASEKARAN, DANNY",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,$1
Ovarian Cancer,2011,NCI,5R01CA124630-05,,PTTG Role in Ovarian Tumorigenesis and Matastasis,"KAKAR, SHAM",UNIVERSITY OF LOUISVILLE,KY,"$245,488"
Ovarian Cancer,2011,NCI,5R01CA142838-02,,Role of redox state in ovarian cancer response to cisplatin,"DANIEL, LARRY",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$292,962"
Ovarian Cancer,2011,NCI,5R01CA047135-22,,Discovery of novel cytotoxic natural products from marine sponges and fungi,"CREWS, PHIL",UNIVERSITY OF CALIFORNIA SANTA CRUZ,CA,"$462,978"
Ovarian Cancer,2011,NCI,5R01CA144057-07,,Evaluation of Vectors based on group B adenoviruses,"LIEBER, ANDRE",UNIVERSITY OF WASHINGTON,WA,"$320,779"
Ovarian Cancer,2011,NCI,5R01CA114340-05,,Antiangiogenic Gene Therapy of Ovarian and Breast Cancers,"RAMAKRISHNAN, SUNDARAM",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$245,614"
Ovarian Cancer,2011,NCI,5R01CA124951-02,,Novel CTD inhibitors with synthetic lethality to oncogenic Ras for cancer therapy,"FANG, BINGLIANG",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$309,964"
Ovarian Cancer,2011,NCI,5R01CA129080-04,,The Roles of HBXAP Gene in Ovarian Cancer,"SHIH, IE-MING",JOHNS HOPKINS UNIVERSITY,MD,"$330,091"
Ovarian Cancer,2011,NCI,5R21CA143736-02,,Development of a multimarker urine-based test for early diagnosis and screening o,"LOKSHIN, ANNA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$191,776"
Ovarian Cancer,2011,NCI,5R01CA142776-02,,"The role of microRNA, mir-30d, in the initiation and progression of cancer","ZHANG, LIN",UNIVERSITY OF PENNSYLVANIA,PA,"$322,040"
Ovarian Cancer,2011,NCI,5R01CA095175-08,,Analysis of BRCA1 recombination functions,"SCULLY, RALPH",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$295,223"
Ovarian Cancer,2011,NCI,5R01CA123249-04,,Regulation of Serine Protease HtrA1 and Chemoresponse,"SHRIDHAR, VIJI",MAYO CLINIC,MN,"$304,127"
Ovarian Cancer,2011,NCI,5R01CA102707-07,,Inhibition  of Cytochrome c-induced Caspase Activation,"KORNBLUTH, SALLY",DUKE UNIVERSITY,NC,"$263,055"
Ovarian Cancer,2011,NCI,5R01CA133057-03,,Prognostic markers for ovarian cancer,"MOK, SAMUEL",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$287,595"
Ovarian Cancer,2011,NCI,5R01CA132091-04,,Targeted Nanoparticle DNA Therapy for Ovarian Cancer,"SAWICKI, JANET",LANKENAU INSTITUTE FOR MEDICAL RESEARCH,PA,"$266,946"
Ovarian Cancer,2011,NCI,5R01CA123197-05,,Death Receptor-mediated Apoptosis and Therapy Strategies in Ovarian Cancer,"ZHOU, TONG",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$444,659"
Ovarian Cancer,2011,NIEHS,5R01ES005775-19,,"Hypoxia, Genetic Instability and DNA Mismatch Repair","GLAZER, PETER",YALE UNIVERSITY,CT,"$364,578"
Ovarian Cancer,2011,NCI,5R01CA101850-07,,ENGINEERED INTELLIGENT MICELLE FOR TUMOR pH TARGETING,"BAE, YOU",UNIVERSITY OF UTAH,UT,"$263,045"
Ovarian Cancer,2011,NCI,5R01CA109298-07,,Ovarian Cancer: Mechanisms of Neuroendocrine Regulation,"SOOD, ANIL",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$338,690"
Ovarian Cancer,2011,NIGMS,5R01GM052418-12,,Mass Spectrometry Studies on Radical Reactions of DNA,"KENTTAMAA, HILKKA",PURDUE UNIVERSITY WEST LAFAYETTE,IN,"$210,739"
Ovarian Cancer,2011,NCI,5R01CA133117-03,,Role of the Mullerian Tract in Ovarian Cancer Development,"DUBEAU, LOUIS",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$326,066"
Ovarian Cancer,2011,NCI,1R01CA155025-01,,The role of a novel BRCA1 associated complex in DNA damage response and tumor sup,"WANG, BIN",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$327,850"
Ovarian Cancer,2011,NCI,5R01CA114343-05,,Haplotype-Based Genome Screen for Ovarian Cancer Loci,"SELLERS, THOMAS",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$1,078,602"
Ovarian Cancer,2011,NCI,5R01CA141078-02,,Multifunctional roles of homeobox gene DLX4 in ovarian cancer,"NAORA, HONAMI",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$318,015"
Ovarian Cancer,2011,NCI,5R01CA108970-07,,CD4+ Memory T-Cells in Human Tumor Microenvironment,"BANKERT, RICHARD",STATE UNIVERSITY OF NEW YORK AT BUFFALO,NY,"$296,719"
Ovarian Cancer,2011,NIDCR,1R03DE021438-01,,Genetic Markers Associated with Epithelial Ovarian Cancer and Hypodontia,"MORFORD, LORRI",UNIVERSITY OF KENTUCKY,KY,"$111,375"
Ovarian Cancer,2011,NCI,1R21CA155424-01,,Enzyme-delivery scaffold technology for targeted cancer killing.,"LAVIE, ARNON",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$231,069"
Ovarian Cancer,2011,NCI,5R01CA120659-04,,"Role of a novel angiogenic factor, YKL-40, in breast cancer progression","SHAO, RONG",UNIVERSITY OF MASSACHUSETTS AMHERST,MA,"$218,062"
Ovarian Cancer,2011,NCI,1R21CA155479-01,,Use of nanogels to target delivery of siRNA to cancer cells in mice,"MCDONALD, JOHN",GEORGIA INSTITUTE OF TECHNOLOGY,GA,"$240,470"
Ovarian Cancer,2011,NCI,5R01CA149356-11,,The Role of MicroRNAs in Tumor Progression,"PETER, MARCUS",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$283,051"
Ovarian Cancer,2011,NCI,5R03CA139905-02,,Sociocultural Factors and BRCA Genetic Counseling for Diverse Latinas,"SUSSNER, KATARINA",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$82,208"
Ovarian Cancer,2011,NCI,5R01CA116167-05,,BRCA2 missense mutations and breast cancer,"COUCH, FERGUS",MAYO CLINIC,MN,"$512,304"
Ovarian Cancer,2011,NCI,5R03CA150039-02,,MITOCHONDRIAL GENOME ANALYSIS OF EPITHELIAL SEROUS OVARIAN CARCINOMA,"AIKHIONBARE, FELIX",MOREHOUSE SCHOOL OF MEDICINE,GA,"$70,000"
Ovarian Cancer,2011,NCI,5R21CA137681-02,,A Novel Nanocoaxial Biosensor for Detection of Cancer Biomarkers,"CHILES, THOMAS",BOSTON COLLEGE,MA,"$211,697"
Ovarian Cancer,2011,NCI,5R01CA131200-03,,Regulation of Ovarian Cancer Multidrug Resistance by MAP Kinases,"EBLEN, SCOTT",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$296,116"
Ovarian Cancer,2011,NIGMS,5SC1GM082340-02,,The Fulvene Approach to the Syntheses of Antitumor Agents,"ERDEN, IHSAN",SAN FRANCISCO STATE UNIVERSITY,CA,"$265,939"
Ovarian Cancer,2011,NCI,5R01CA123219-04,,The Role of Aberrant Splicing of EVl1 in Ovarian Cancer Pathophysiology,"MILLS, GORDON",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$305,140"
Ovarian Cancer,2011,NCI,7R01CA136549-03,,Regulation of the ATM/ATR-p53 DNA Damage Signaling Pathway by the Wip1 Phosphatas,"LU, XIONGBIN",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$318,015"
Ovarian Cancer,2011,NCI,5R03CA150136-02,,Validating Cancer Risk Models: a Pilot Study to Evaluate Cost-efficient Methods,"WHITTEMORE, ALICE",STANFORD UNIVERSITY,CA,"$80,078"
Ovarian Cancer,2011,NCI,2R01CA079716-12A1,,Ovarian Cancer: Epithelial Dedifferentiation,"XU, XIANGXI MIKE",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$326,412"
Ovarian Cancer,2011,NICHD,5R01HD057110-04,,Molecular Pathways Controlling Ovarian Gene Expression,"STOCCO, CARLOS",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$288,726"
Ovarian Cancer,2011,NCI,7R01CA140323-02,,Exploiting Biological Networks to Improve Clinical Treatment of Ovarian Cancer,"GODWIN, ANDREW",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$366,458"
Ovarian Cancer,2011,NCI,1R03CA143918-01A1,,Characteristics of tubal ligation and risk of epithelial ovarian cancer,"TWOROGER, SHELLEY",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$101,020"
Ovarian Cancer,2011,NCI,5R01CA134424-03,,A Spatial-Spectral Volume Holographic Imaging System for Ex-Vivo and In-Vivo Canc,"KOSTUK, RAYMOND",UNIVERSITY OF ARIZONA,AZ,"$429,845"
Ovarian Cancer,2011,NCI,5R21CA150237-02,,Targeting lipid metabolic and signaling enzyme in ovarian cancer,"NG, SHU-WING",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$230,673"
Ovarian Cancer,2011,NCI,5R01CA142832-02,,Novel Biomarkers in Ovarian Cancer,"BIRRER, MICHAEL",MASSACHUSETTS GENERAL HOSPITAL,MA,"$347,562"
Ovarian Cancer,2011,NCI,5R01CA149429-02,,The Mitochondrial Genome and Ovarian Cancer Risk,"PHELAN, CATHERINE",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$624,525"
Ovarian Cancer,2011,NCI,5R01CA099985-05,,Human Tregs in Ovarian Cancer,"ZOU, WEIPING",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$216,969"
Ovarian Cancer,2011,NCI,5R01CA139159-03,,Signal Transduction Enzyme Inhibitors from Extremophilic Microbes as Anticancer A,"STIERLE, ANDREA",UNIVERSITY OF MONTANA,MT,"$209,710"
Ovarian Cancer,2011,NCI,5R01CA136596-03,,"The Role of HEF1 in Ovarian Cancer Development, Progression, and Metastasis","CONNOLLY, DENISE",FOX CHASE CANCER CENTER,PA,"$316,103"
Ovarian Cancer,2011,NCI,5R01CA138762-03,,Splicing factors as therapeutic targets for the treatment of ovarian cancer,"BECK, WILLIAM",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$303,952"
Ovarian Cancer,2011,NCI,5R01CA131183-04,,"RAS Signaling, Senescent Fibroblasts, and Ovarian Cancer Progression","LIU, JINSONG",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$247,971"
Ovarian Cancer,2011,NCI,5R01CA116984-06,,G Proteins and Their Receptors in Tumor Cell Metastasis,"DHANASEKARAN, DANNY",UNIVERSITY OF OKLAHOMA HLTH SCIENCES CTR,OK,"$289,351"
Ovarian Cancer,2011,NCI,5R01CA123088-05,,Novel immunosupressive macrophages in human ovarian tumor,"ZOU, WEIPING",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$280,136"
Ovarian Cancer,2011,NCI,5R01CA136494-03,,Molecular mechanism of antiangiogenic properties of gold nanoparticle,"MUKHERJEE, PRIYABRATA",MAYO CLINIC,MN,"$273,714"
Ovarian Cancer,2011,NCI,5R01CA136547-03,,Optimizing Measles Virotherapy in the Treatment of Ovarian Cancer,"PENG, KAH-WHYE",MAYO CLINIC,MN,"$424,154"
Ovarian Cancer,2011,NCI,1R21CA156944-01,,Biophotonics Noninvasive Detection of Ovarian Cancer,"BACKMAN, VADIM",NORTHWESTERN UNIVERSITY,IL,"$329,563"
Ovarian Cancer,2011,NCI,1R01CA157176-01,,"Racial Disparities, Survival & Secondary Debulking for Ovarian Cancer","BICKELL, NINA",MOUNT SINAI SCHOOL OF MEDICINE,NY,"$528,302"
Ovarian Cancer,2011,NCI,5R01CA136491-03,,Development of an Assay for the Early Detection of Ovarian Cancer,"MOORE, RICHARD",WOMEN AND INFANTS HOSPITAL-RHODE ISLAND,RI,"$414,995"
Ovarian Cancer,2011,NCI,5R01CA135006-03,,Role of TbRIII in Regulating Motility and Invasion,"BLOBE, GERARD",DUKE UNIVERSITY,NC,"$425,769"
Ovarian Cancer,2011,NCI,5R01CA137041-03,,MicroRNAs in Human Ovarian Cancer,"CHENG, JIN",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$336,129"
Ovarian Cancer,2011,NCI,5R01CA086984-12,,Regulation of Ovarian Carcinoma Proteinases,"STACK, MARY",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$292,490"
Ovarian Cancer,2011,NCI,5K08CA148887-02,,Targeting Histone Deacetylases with Small Moleule Inhibitors in Ovarian Cancer,"KHABELE, DINEO",VANDERBILT UNIVERSITY,TN,"$159,084"
Ovarian Cancer,2011,NCI,5R01CA138556-03,,Impact of exercise on ovarian cancer prognosis,"IRWIN, MELINDA",YALE UNIVERSITY,CT,"$631,739"
Ovarian Cancer,2011,NCI,5R01CA039742-27,,Epidemiology of Cancer in a Cohort of Older Women,"ROBIEN, KIMBERLY",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$444,188"
Ovarian Cancer,2011,NCI,5R01CA122728-04,,Treatment of Chemotherapy-Resistant Human Ovarian Cancer by Administration of CPE,"SANTIN, ALESSANDRO",YALE UNIVERSITY,CT,"$329,744"
Ovarian Cancer,2011,NCI,5R01CA131965-03,,Defining a Pre-Malignant Phenotype in Fallopian Tube Epithelium,"SWISHER, ELIZABETH",UNIVERSITY OF WASHINGTON,WA,"$313,989"
Ovarian Cancer,2011,NCI,5R01CA127913-04,,MyD88-bearing tumors in immune-regulation and chemo-resistance,"MOR, GIL",YALE UNIVERSITY,CT,"$333,111"
Ovarian Cancer,2011,NCI,5R01CA124515-06,,Vascular Leukocytes influence the tumor microenvironment,"CONEJO-GARCIA, JOSE",WISTAR INSTITUTE,PA,"$312,204"
Ovarian Cancer,2011,NCI,5R01CA121187-06,,Monitoring of advanced virotherapy for ovarian cancer,"CURIEL, DAVID",WASHINGTON UNIVERSITY,MO,"$280,136"
Ovarian Cancer,2011,NCI,1R33CA147988-01A1,,Development and Application of Novel Glycan-Specific Reagents to Facilitate Early,"MUDDIMAN, DAVID",NORTH CAROLINA STATE UNIVERSITY RALEIGH,NC,"$330,496"
Ovarian Cancer,2011,NCI,5R01CA132755-04,,MOLECULAR MECHANISMS OF BRCA1-DEPENDENT DNA DAMAGE RESPONSE AND TUMORIGENESIS,"YU, XIAOCHUN",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$305,938"
Ovarian Cancer,2011,NCI,5R01CA094172-10,,Molecular Pathogenesis of Ovarian Endometrioid Adenocarcinomas,"CHO, KATHLEEN",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$253,343"
Ovarian Cancer,2011,NCI,5R01CA135179-03,,INTERNET DECISION SUPPORT FOR BRCA1/BRCA2 CARRIERS,"SCHWARTZ, MARC",GEORGETOWN UNIVERSITY,DC,"$382,346"
Ovarian Cancer,2011,NCI,5R01CA114037-05,,Taxane Resistance in Breast and Ovarian Cancer Cells,"SIKIC, BRANIMIR",STANFORD UNIVERSITY,CA,"$288,798"
Ovarian Cancer,2011,NCI,5R01CA130911-04,,Chimeric NKG2D receptors in ovarian cancer immunotherapy,"SENTMAN, CHARLES",DARTMOUTH COLLEGE,NH,"$321,839"
Ovarian Cancer,2011,NCI,5R01CA126841-03,,Regulatory T Cell Function in Ovarian Cancer,"MOYSICH, KIRSTEN",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$626,563"
Ovarian Cancer,2011,OD,5R01CA126841-03,,Regulatory T Cell Function in Ovarian Cancer,"MOYSICH, KIRSTEN",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$15,000"
Ovarian Cancer,2011,NCI,5K07CA143047-02,,Genetic Epidemiology of Ovarian and Prostate Cancer,"SIEH, WEIVA",STANFORD UNIVERSITY,CA,"$173,448"
Ovarian Cancer,2011,NCI,5R01CA125636-05,,The Fanconi Anemia-BRCA Pathway And Chemosensitivity of Human Cancer,"TANIGUCHI, TOSHIYASU",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$310,947"
Ovarian Cancer,2011,NCI,5R01CA135312-04,,Dendritic nanomedicine for cancer imaging and treatment,"TUNG, CHING-HSUAN",METHODIST HOSPITAL RESEARCH INSTITUTE,TX,"$301,913"
Ovarian Cancer,2011,NCI,5R01CA142081-02,,Epidemiology of Ovarian Cancer in African-American Women,"SCHILDKRAUT, JOELLEN",DUKE UNIVERSITY,NC,"$2,239,114"
Ovarian Cancer,2011,NCI,5R21CA137686-03,,High-throughput intracellular microrheology: a new tool for cancer research,"WIRTZ, DENIS",JOHNS HOPKINS UNIVERSITY,MD,"$201,131"
Ovarian Cancer,2011,NCI,5R01CA136512-03,,BRCA1 Function in Post-Damage Nuclear Foci,"LIVINGSTON, DAVID",DANA-FARBER CANCER INSTITUTE,MA,"$511,671"
Ovarian Cancer,2011,NCI,5R01CA124545-04,,TRAIL Receptor Signaling in Human Tumors,"THORBURN, ANDREW",UNIVERSITY OF COLORADO DENVER,CO,"$412,266"
