Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Ovarian Cancer,2016,NCI,1K22CA193860-01,,"PCOS, Type II diabetes and ovarian cancer risk","HARRIS, HOLLY",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$184,615"
Ovarian Cancer,2016,NCI,1R35CA197605-01,,Mucins and immune cell interactions in ovarian cancer pathogenesis & progression,"CRAMER, DANIEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$1,052,893"
Ovarian Cancer,2016,NIAID,5R01AI033993-22,,Processed Antigen Characterization by Mass Spectrometry,"HUNT, DONALD",UNIVERSITY OF VIRGINIA,VA,"$624,957"
Ovarian Cancer,2016,NCI,5R01CA043054-29,,Nuclear Function of Abl in DNA Damage Response,"WANG, JEAN",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$387,500"
Ovarian Cancer,2016,NCI,5R01CA135650-07,,Predictive Cancer Diagnostics and Therapy Response,"MOORE, ANNA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$552,368"
Ovarian Cancer,2016,NCI,4R01CA158415-05,,Heterocellular 3D ovarian tumor arrays for imaging and mechanistic combinations,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$367,787"
Ovarian Cancer,2016,NCI,4P30CA006516-51,6051,Gynecologic Cancers,"BIRRER, MICHAEL",MASSACHUSETTS GENERAL HOSPITAL,MA,"$93,366"
Ovarian Cancer,2016,NCI,4P30CA006516-51,6064,Cancer Epidemiology,"HANKINSON, SUSAN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$82,450"
Ovarian Cancer,2016,NCI,5R21CA185808-02,,Genetic Testing For Men From Hereditary Cancer Families,"SCHWARTZ, MARC",GEORGETOWN UNIVERSITY,DC,"$169,106"
Ovarian Cancer,2016,NCI,5R00CA168987-04,,Discovering genomic rearrangements under selection in serious ovarian cancer,"SALZMAN, JULIA",STANFORD UNIVERSITY,CA,"$227,841"
