Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Ovarian Cancer,2014,NCI,5R01CA079716-15,,Ovarian Cancer: Epithelial Dedifferentiation,"XU, XIANGXI MIKE",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$316,620"
Ovarian Cancer,2014,NCI,5R01CA144057-10,,Evaluation of Vectors based on group B adenoviruses,"LIEBER, ANDRE",UNIVERSITY OF WASHINGTON,WA,"$319,059"
Ovarian Cancer,2014,NCI,5R01CA158415-03,,Heterocellular 3D ovarian tumor arrays for imaging and mechanistic combinations,"HASAN, TAYYABA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$413,258"
Ovarian Cancer,2014,NCI,5R01CA142838-05,,Role of redox state in ovarian cancer response to cisplatin,"DANIEL, LARRY",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$284,175"
Ovarian Cancer,2014,NCI,5R01CA142776-05,,"The role of microRNA, mir-30d, in the initiation and progression of cancer","ZHANG, LIN",UNIVERSITY OF PENNSYLVANIA,PA,"$312,379"
Ovarian Cancer,2014,NCI,2R01CA135650-05A1,,Predictive Cancer Diagnostics and Therapy Response,"MOORE, ANNA",MASSACHUSETTS GENERAL HOSPITAL,MA,"$589,368"
Ovarian Cancer,2014,NCI,5R01CA138628-05,,Role of the BMP SMADs in Oncogenesis,"PANGAS, STEPHANIE",BAYLOR COLLEGE OF MEDICINE,TX,"$343,739"
Ovarian Cancer,2014,NCI,5P30CA006516-49,6051,Gynecologic Cancers,"BIRRER, MICHAEL",MASSACHUSETTS GENERAL HOSPITAL,MA,"$88,496"
Ovarian Cancer,2014,NCI,5P30CA006516-49,6064,Cancer Epidemiology,"HANKINSON, SUSAN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$78,039"
Ovarian Cancer,2014,NCI,5R03CA173834-02,,Genetic Risk Prediction in Primary Care,"BISWAS, SWATI",UNIVERSITY OF TEXAS DALLAS,TX,"$80,031"
