Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Colo-Rectal Cancer,2015,NCI,5R21CA159559-02,,Irreversible Electroporation Ablation for Colorectal Metastases to the Lung,"SOLOMON, STEPHEN",SLOAN-KETTERING INST CAN RESEARCH,NY,"$238,685"
Colo-Rectal Cancer,2015,NCI,5R01CA160809-04,,Regulation of Lipid Droplets and FOXO3 in Intestinal Epithelial Cell Proliferatio,"SAVKOVIC, SUZANA",TULANE UNIVERSITY OF LOUISIANA,LA,"$298,820"
Colo-Rectal Cancer,2015,NCI,5R01CA112304-10,,Colon Cancer Chemoprevention by Flavonoid Silibinin,"AGARWAL, RAJESH",UNIVERSITY OF COLORADO DENVER,CO,"$286,515"
Colo-Rectal Cancer,2015,NIDDK,1P30DK097948-01A1,5072,Biorepository Core,"FIOCCHI, CLAUDIO",CASE WESTERN RESERVE UNIVERSITY,OH,"$221,916"
Colo-Rectal Cancer,2015,NCI,5R01CA067007-20,,Mismatch Repair and Carcinogenesis,"FISHEL, RICHARD",OHIO STATE UNIVERSITY,OH,"$381,250"
Colo-Rectal Cancer,2015,NCI,5R01CA067985-19,,DNA damage repair by MUTYH and MUTYH variants associated with colorectal cancer,"DAVID, SHEILA",UNIVERSITY OF CALIFORNIA AT DAVIS,CA,"$217,145"
Colo-Rectal Cancer,2015,NIAID,5R01AI033993-21,,Processed Antigen Characterization by Mass Spectrometry,"HUNT, DONALD",UNIVERSITY OF VIRGINIA,VA,"$633,862"
Colo-Rectal Cancer,2015,NCI,5F30CA171547-03,,"Functional characterization of WAC, a candidate tumor suppressor gene in colorect","CONBOY, CAITLIN",UNIVERSITY OF MINNESOTA,MN,"$27,798"
Colo-Rectal Cancer,2015,NCI,5R21CA182050-02,,Culturing viably captured circulating tumor cells using conditional reprogramming,"COTE, RICHARD",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$199,759"
Colo-Rectal Cancer,2015,NCI,5R37CA043460-32,,Molecular Genetic Analysis of Colorectal Cancer,"VOGELSTEIN, BERT",JOHNS HOPKINS UNIVERSITY,MD,"$468,200"
Colo-Rectal Cancer,2015,NIEHS,5R01ES020900-03,,The Role of Aryl Hydrocarbon Receptor in Colon Tumorigenesis,"KENNEDY, GREGORY",UNIVERSITY OF WISCONSIN-MADISON,WI,"$334,989"
