Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Colo-Rectal Cancer,2012,NCI,5R01CA126897-04,,Slit-Robo Signaling in Tumor Growth and Metastasis,"GENG, JIAN-GUO",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$313,325"
Colo-Rectal Cancer,2012,NCI,4R37CA043460-29,,Molecular Genetic Analysis of Colorectal Cancer,"VOGELSTEIN, BERT",JOHNS HOPKINS UNIVERSITY,MD,"$468,200"
Colo-Rectal Cancer,2012,NCI,5R01CA109269-09,,Dietary Prevention of Cancer,"ANANT, SHRIKANT",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$242,655"
Colo-Rectal Cancer,2012,NIDDK,1K01DK092381-01,,Contribution of occludin to intestinal homeostasis and disease,"SHEN, LE",UNIVERSITY OF CHICAGO,IL,"$150,152"
Colo-Rectal Cancer,2012,NCI,4R01CA139003-03,,Interaction of anti-angiogenic and cytotoxic therapies in colorectal cancer,"O'DWYER, PETER",UNIVERSITY OF PENNSYLVANIA,PA,"$636,010"
Colo-Rectal Cancer,2012,NCI,5R01CA136493-03,,Dietary Factors in Colon Cancer Prevention,"SIMMEN, FRANK",UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,AR,"$291,849"
Colo-Rectal Cancer,2012,NCI,5R01CA129383-05,,Chemoprevention of Colorectal Cancer by Aldose Reductase Inhibition,"SRIVASTAVA, SATISH",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$303,925"
Colo-Rectal Cancer,2012,NCI,5R01CA143460-03,,NOC in processed meat as a likely cause of colon cancer,"MIRVISH, SIDNEY",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$209,226"
Colo-Rectal Cancer,2012,NCI,5R01CA064140-19,,Role of AML1-ETO in Acute Leukemia,"HIEBERT, SCOTT",VANDERBILT UNIVERSITY MED CTR,TN,"$307,553"
Colo-Rectal Cancer,2012,NCI,5R01CA137869-04,,Role of TLR4 in colitis-associated neoplasia,"ABREU, MARIA",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$307,951"
Colo-Rectal Cancer,2012,NCI,5R01CA132317-05,,Therapeutic Targeting of Wnt Signaling,"WU, DIANQING",YALE UNIVERSITY,CT,"$333,110"
Colo-Rectal Cancer,2012,NCI,5R01CA129488-04,,Clinical Trial of Vitamin D3 to Reduce Cancer Risk in Postmenopausal Women,"LAPPE, JOAN",CREIGHTON UNIVERSITY,NE,"$744,389"
Colo-Rectal Cancer,2012,NCI,5R01CA129015-04,,The role of Pdcd4 in colorectal tumor progression,"YANG, HSIN-SHENG",UNIVERSITY OF KENTUCKY,KY,"$294,868"
Colo-Rectal Cancer,2012,NCI,5R01CA034432-27,,Heterogeneity of Human Colon Carcinoma,"BRATTAIN, MICHAEL",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$306,420"
Colo-Rectal Cancer,2012,NCI,5R01CA131718-04,,NA-MIC virtual colonoscopy,"YOSHIDA, HIROYUKI",MASSACHUSETTS GENERAL HOSPITAL,MA,"$355,051"
Colo-Rectal Cancer,2012,NCI,5R01CA073674-14,,Antioxidants and Antiinflammatory in Colorectal Cancer,"KONG, AH-NG",RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,NJ,"$270,299"
Colo-Rectal Cancer,2012,NCI,5F32CA138111-02,,Molecular Dissection of Colorectal CanceR: Effects of Loss of Imprinting of IGF2,"TIMP, WINSTON",JOHNS HOPKINS UNIVERSITY,MD,"$55,670"
Colo-Rectal Cancer,2012,NCI,5R01CA142545-03,,Cohort Study of Glucosamine and Chondroitin Supplement Use and Cancer Risk,"WHITE, EMILY",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$275,839"
Colo-Rectal Cancer,2012,NCI,5R01CA156186-02,,Transforming Colorectal Cancer Screening through Multimodal Spectral Markers,"ROY, HEMANT",NORTHSHORE UNIVERSITY HEALTHSYSTEM,IL,"$559,582"
