Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Colo-Rectal Cancer,2011,NIMHD,5R24MD002812-04,,Colon cancer disparity elimination: a faith-based participatory partnership,"UREDA, JOHN",SOUTH CAROLINA HIV/AIDS COUNCIL,SC,"$483,685"
Colo-Rectal Cancer,2011,NCI,5F32CA139882-02,,p53-independent PUMA induction in anti-cancer therapies,"DUDGEON, CRISSY",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$3,692"
Colo-Rectal Cancer,2011,NCI,5R01CA064140-18,,Role of AML1-ETO in Acute Leukemia,"HIEBERT, SCOTT",VANDERBILT UNIVERSITY,TN,"$307,553"
Colo-Rectal Cancer,2011,NCI,5R37CA043460-28,,Molecular Genetic Analysis of Colorectal Cancer,"VOGELSTEIN, BERT",JOHNS HOPKINS UNIVERSITY,MD,"$442,885"
Colo-Rectal Cancer,2011,NCI,5R01CA034432-26,,Heterogeneity of Human Colon Carcinoma,"BRATTAIN, MICHAEL",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$306,420"
Colo-Rectal Cancer,2011,NCI,5R21CA143570-02,,Vitamin D3 and Intestinal Tumorigenesis,"AUGENLICHT, LEONARD","MONTEFIORE MEDICAL CENTER (BRONX, NY)",NY,"$147,288"
Colo-Rectal Cancer,2011,NCI,5R01CA143460-02,,NOC in processed meat as a likely cause of colon cancer,"MIRVISH, SIDNEY",UNIVERSITY OF NEBRASKA MEDICAL CENTER,NE,"$209,226"
Colo-Rectal Cancer,2011,NCI,5R01CA132317-04,,Therapeutic Targeting of Wnt Signaling,"WU, DIANQING",YALE UNIVERSITY,CT,"$333,110"
Colo-Rectal Cancer,2011,NCI,5R01CA136493-02,,Dietary Factors in Colon Cancer Prevention,"SIMMEN, FRANK",UNIVERSITY OF ARKANSAS MED SCIS LTL ROCK,AR,"$291,849"
Colo-Rectal Cancer,2011,NCI,5R01CA129015-03,,The role of Pdcd4 in colorectal tumor progression,"YANG, HSIN-SHENG",UNIVERSITY OF KENTUCKY,KY,"$294,868"
Colo-Rectal Cancer,2011,NCI,5R01CA137869-03,,Role of TLR4 in colitis-associated neoplasia,"ABREU, MARIA",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$307,951"
Colo-Rectal Cancer,2011,NCI,5R01CA135561-03,,MODULATION OF INTESTINAL HOMEOSTASIS AND CANCER,"AUGENLICHT, LEONARD","MONTEFIORE MEDICAL CENTER (BRONX, NY)",NY,"$311,205"
Colo-Rectal Cancer,2011,NCI,5R21CA141187-02,,Vitamin D3 Metabolism and Colorectal Cancer: Correlating Phenotype to Genotype,"MUINDI, JOSEPHIA",ROSWELL PARK CANCER INSTITUTE CORP,NY,"$219,583"
Colo-Rectal Cancer,2011,NCI,5R01CA129383-04,,Chemoprevention of Colorectal Cancer by Aldose Reductase Inhibition,"SRIVASTAVA, SATISH",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$303,925"
Colo-Rectal Cancer,2011,NCI,5R01CA073674-13,,Antioxidants and Antiinflammatory in Colorectal Cancer,"KONG, AH-NG",RUTGERS THE ST UNIV OF NJ NEW BRUNSWICK,NJ,"$270,299"
Colo-Rectal Cancer,2011,NCI,5R01CA131718-03,,NA-MIC virtual colonoscopy,"YOSHIDA, HIROYUKI",MASSACHUSETTS GENERAL HOSPITAL,MA,"$355,051"
Colo-Rectal Cancer,2011,NCI,5R01CA134759-03,,Transposon-based screens for colorectal cancer genes,"LARGAESPADA, DAVID",UNIVERSITY OF MINNESOTA TWIN CITIES,MN,"$303,925"
Colo-Rectal Cancer,2011,NCI,5R01CA131426-03,,"The role of the Hippo pathway on mammalian organ size, progenitor cells and cance","BRUMMELKAMP, THIJN",WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,MA,$1
Colo-Rectal Cancer,2011,NCI,5R21CA137508-02,,Critical Role of Mybl2 in Spontaneous and Short-Chain Fatty Acid-Induced Intestin,"PAPETTI, MICHAEL","MONTEFIORE MEDICAL CENTER (BRONX, NY)",NY,"$178,038"
Colo-Rectal Cancer,2011,NCI,5R01CA120381-05,,A Mediterranean Diet in for Colon Cancer Prevention,"DJURIC, ZORA",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$287,805"
Colo-Rectal Cancer,2011,NCI,5R01CA123277-05,,Using Targeted Immunotherapy to Enhance Chemotherapy of Colorectal Cancer,"BEDI, ATUL",JOHNS HOPKINS UNIVERSITY,MD,"$302,252"
Colo-Rectal Cancer,2011,NCI,5R01CA137000-02,,TGFBR1 Signaling in Colorectal Cancer,"PASCHE, BORIS",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$306,266"
Colo-Rectal Cancer,2011,NCI,5R01CA142545-02,,Cohort Study of Glucosamine and Chondroitin Supplement Use and Cancer Risk,"WHITE, EMILY",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$276,059"
Colo-Rectal Cancer,2011,NCI,5R01CA129420-03,,Refining Entertainment Education for Cancer Literacy in African American Women,"KENNEDY, MAY",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$288,950"
Colo-Rectal Cancer,2011,NCI,5R01CA115513-05,,TGF-beta signaling and colon cancer,"GRADY, WILLIAM",FRED HUTCHINSON CANCER RESEARCH CENTER,WA,"$312,778"
Colo-Rectal Cancer,2011,NCI,5R01CA132862-03,,Colonoscopy: Practice Patterns and Limitations,"COOPER, GREGORY",CASE WESTERN RESERVE UNIVERSITY,OH,"$252,801"
Colo-Rectal Cancer,2011,NCI,5R01CA144835-02,,Virtual Colonoscopy and Colorectal Cancer Screening,"SMITH, MAUREEN",UNIVERSITY OF WISCONSIN MADISON,WI,"$537,020"
Colo-Rectal Cancer,2011,NCI,5R01CA122959-04,,Dietary HDAC Inhibitors in Colon Cancer Prevention,"DASHWOOD, RODERICK",OREGON STATE UNIVERSITY,OR,"$294,264"
Colo-Rectal Cancer,2011,NCI,5R01CA050633-21,,Determinants of Tumor Sensitivity to EGFR-Targeted Antibodies,"WEINER, LOUIS",GEORGETOWN UNIVERSITY,DC,"$319,720"
Colo-Rectal Cancer,2011,NCI,5R01CA123756-04,,A Tumor Suppressor Function for the c-Fes Tyrosine Kinase in Colon Cancer,"SMITHGALL, THOMAS",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$252,122"
Colo-Rectal Cancer,2011,NCI,5R01CA129688-02,,Mechanisms of colon cancer chemoprevention by ursodeoxycholic acid,"MARTINEZ, JESSE",UNIVERSITY OF ARIZONA,AZ,"$241,334"
Colo-Rectal Cancer,2011,NCI,5R01CA102184-06,,Functional Analysis of p53 Polymorphic Variants,"MURPHY, MAUREEN",FOX CHASE CANCER CENTER,PA,"$326,484"
Colo-Rectal Cancer,2011,NCI,5R01CA098454-07,,The Role of Polyamine Oxidase in Antitumor Drug Response,"CASERO, ROBERT",JOHNS HOPKINS UNIVERSITY,MD,"$320,408"
Colo-Rectal Cancer,2011,NIDDK,2P30DK042086-21,6634,Genomics & Molecular Engineering Core,"ELLIS, NATHAN",UNIVERSITY OF CHICAGO,IL,"$199,280"
Colo-Rectal Cancer,2011,NCI,5R01CA124687-04,,The Sphingolipid Pathway in Colon Cancer Chemoprevention,"KAWAMORI, TOSHIHIKO",UNIVERSITY OF HAWAII AT MANOA,HI,"$301,913"
Colo-Rectal Cancer,2011,NCI,5R01CA121851-05,,The Role of CRD-BP-regulated mRNA Stability in Colorectal Cancers,"SPIEGELMAN, VLADIMIR",UNIVERSITY OF WISCONSIN MADISON,WI,"$268,149"
Colo-Rectal Cancer,2011,NCI,5R01CA118405-05,,Regulation and Function of PTP-PEST in colon carcinoma,"SASTRY, SARITA",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$278,293"
Colo-Rectal Cancer,2011,NCI,5R21CA139385-02,,Tumor-specific agents for cancer imaging,"VICENTE, MARIA DA GRACA",LOUISIANA STATE UNIV A&M COL BATON ROUGE,LA,"$156,122"
