Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Stroke,2015,NICHD,5R01HD061462-04,,Driving Cortical Plasticity for Rehabilitation of Reaching After Stroke.,"WITTENBERG, GEORGE",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$301,509"
Stroke,2015,NINDS,5U01NS062835-05,,POINT: Platelet-Oriented Inhibition in New TIA,"EASTON, J. DONALD","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$7,772,710"
Stroke,2015,NIDCD,5K23DC011056-03,,Neural Basis of Coexisting Swallowing and Communication Disorders after Stroke,"GONZALEZ-FERNANDEZ, MARLIS",JOHNS HOPKINS UNIVERSITY,MD,"$236,359"
Stroke,2015,NINDS,5F31NS086431-02,,Molecular Mechanisms of Activity-dependent Cortical Circuits in Stroke Recovery,"NIE, ESTHER",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$48,120"
Stroke,2015,NINDS,5F32NS082017-04,,Endothelial Aromatase in Sex-Specific Cerebrovascular Dysfunction After Ischemia,"ZULOAGA, KRISTEN",REGENERATIVE RESEARCH FOUNDATION,NY,"$56,042"
Stroke,2015,NEI,5R01EY022129-05,,Signaling Scaffolds and Survival in Stroke,"GOLDBERG, JEFFREY",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$84,183"
Stroke,2015,NIA,5P01AG027956-07,6471,Animal Core,"FORSTER, MICHAEL",UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,TX,"$284,176"
Stroke,2015,NHLBI,5P01HL101398-05,8664,Depressions and Mental Stress Ischemia: Brain Mechanisms,"VACCARINO, VIOLA",EMORY UNIVERSITY,GA,"$209,793"
Stroke,2015,NICHD,5R01HD068488-05,,Post-Stroke Aphasia and rTMS Treatment (PART) Study,"SZAFLARSKI, JERZY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$518,439"
Stroke,2015,NINDS,5R01NS055215-09,,Chromosomal and Hormonal Contributions to Sex Differences in Ischemic Stroke.,"MCCULLOUGH, LOUISE",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$478,062"
Stroke,2015,NINDS,5R01NS027713-24,,Hemodynamics of Cerebral Arteriovenous Malformations,"SU, HUA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$312,588"
Stroke,2015,NINDS,5P01NS082184-02,5161,Osteopontin Protects Neurovascular Unite by Activation Interleukin Receptors,"ZHANG, JOHN",LOMA LINDA UNIVERSITY,CA,"$183,907"
Stroke,2015,NINDS,5P01NS082184-02,5162,Gleevec Protects Neurovascular Unit by Inhibition of PDGFR,"TANG, JIPING",LOMA LINDA UNIVERSITY,CA,"$194,619"
Stroke,2015,NINDS,5P01NS082184-02,5163,Caveolin 1 Role in Hemorrhagic Injuries,"BADAUT, JEROME",LOMA LINDA UNIVERSITY,CA,"$142,419"
Stroke,2015,NINDS,5P01NS082184-02,5164,Administrative Core,"ZHANG, JOHN",LOMA LINDA UNIVERSITY,CA,"$175,462"
Stroke,2015,NINDS,5P01NS082184-02,5165,Imaging Core,"OBENAUS, ANDRE",LOMA LINDA UNIVERSITY,CA,"$194,656"
Stroke,2015,NINDS,5P01NS082184-02,5166,Neurological and Neurobehavioral Function Evaluation Core,"HARTMAN, RICHARD",LOMA LINDA UNIVERSITY,CA,"$81,083"
Stroke,2015,NINDS,5P01NS082184-02,5167,Vascular Biology Core Facility,"PEARCE, WILLIAM",LOMA LINDA UNIVERSITY,CA,"$255,960"
Stroke,2015,NINDS,5U54NS081763-03,5151,Florida Puerto Rico Stroke Registry,"SACCO, RALPH",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$245,904"
Stroke,2015,NINDS,5U54NS081763-03,5152,Administrative Core,"SACCO, RALPH",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$186,442"
Stroke,2015,NINDS,5U54NS081763-03,5153,Research Education and Training Plan,"ROMANO, JOSE",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$191,300"
Stroke,2015,NINDS,5U54NS081763-03,5154,The Data Management and Biostatistics,"RUNDEK, TATJANA",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$93,816"
Stroke,2015,NHLBI,5R01HL082517-10,,Sulfonylurea receptor 1 (SUR1) - A novel therapeutic target in ischemic stroke,"SIMARD, J. MARC",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$505,654"
Stroke,2015,NHLBI,5R01HL118742-02,,Fibronectin alternative splicing in thrombosis and inflammation,"CHAUHAN, ANIL",UNIVERSITY OF IOWA,IA,"$371,837"
Stroke,2015,NHLBI,5K25HL121192-02,,MRI-based Quantitative Brain Perfusion Mapping for Sickle Cell Disease,"QIN, QIN",HUGO W. MOSER RES INST KENNEDY KRIEGER,MD,"$152,145"
Stroke,2015,NINDS,5R01NS073779-04,,Increased cerebral ischemic injury by repeated hypoglycemic episodes in diabetes,"DAVE, KUNJAN",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$301,219"
Stroke,2015,NINDS,5R01NS073595-04,,Mechanisms of Brain Injury after Intraventricular Hemorrhage,"XI, GUOHUA",UNIVERSITY OF MICHIGAN,MI,"$340,156"
Stroke,2015,NINDS,5R01NS065825-05,,The attenuation of ischemic injury by transglutaminase 2,"JOHNSON, GAIL",UNIVERSITY OF ROCHESTER,NY,"$389,275"
Stroke,2015,NINDS,5U01NS041588-14,,Etiology of Geographic and Racial Differences in Stroke,"HOWARD, GEORGE",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$5,251,259"
Stroke,2015,NICHD,5R01HD075777-02,,Cortical priming to optimize gait rehabilitation post stroke,"MADHAVAN, SANGEETHA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$287,410"
Stroke,2015,NINDS,5U01NS038384-16,,Carotid Revascularization Endarterectomy vs. Stenting Trial: Long Term Follow-up,"BROTT, THOMAS",RBHS-NEW JERSEY MEDICAL SCHOOL,NJ,"$1,425,454"
Stroke,2015,NINDS,5R01NS073666-05,,"CHRONIC INTERMITTENT HYPOXIA, NEUROVASCULAR DYSFUNCTION AND STROKE","IADECOLA, COSTANTINO",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$369,688"
Stroke,2015,NICHD,5R44HD074331-03,,A Music-Based Rehabilitation Device for Training and Assessing Hand Function,"FRIEDMAN, NIZAN",FLINT REHABILITATION DEVICES,CA,"$923,524"
Stroke,2015,NINDS,5R01NS055876-09,,Intracranial aneurysm pathogenesis-roles of vascular remodeling and inflammation,"HASHIMOTO, TOMOKI","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$337,969"
Stroke,2015,NINDS,5R01NS079331-03,,tPA is a Neuroprotectant in the Ischemic Brain,"YEPES, MANUEL",EMORY UNIVERSITY,GA,"$341,250"
Stroke,2015,NINDS,5R01NS071011-05,,THE ROLE OF A-BETA SPECIES IN VASCULAR SMOOTH MUSCLE CELL AND CEREBRAL ARTERIOLE,"ZIPFEL, GREGORY",WASHINGTON UNIVERSITY,MO,"$332,500"
Stroke,2015,NIBIB,5R01EB016629-02,,Neurovascualar Regeneration,"HIRSCHI, KAREN",YALE UNIVERSITY,CT,"$938,623"
Stroke,2015,NINDS,5K23NS086852-02,,Stroke Plasticity,"PRABHAKARAN, VIVEK",UNIVERSITY OF WISCONSIN-MADISON,WI,"$187,483"
Stroke,2015,NCI,5U01AG029824-05,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$1,421,281"
Stroke,2015,NIA,5U01AG029824-05,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$7,064,057"
Stroke,2015,NINDS,5R01NS080177-03,,Mitochondrial protection in post-stroke recovery,"GIFFARD, RONA",STANFORD UNIVERSITY,CA,"$343,858"
Stroke,2015,NIDCD,5R01DC011526-04,,"Overcoming Learned Non-Use in Chronic Aphasia: Behavioral, fMRI, and QoL Outcomes","KURLAND, JACQUIE",UNIVERSITY OF MASSACHUSETTS AMHERST,MA,"$347,563"
Stroke,2015,NINDS,5R01NS071127-05,,Cytoprotection with Autologous Mononuclear Cells for Stroke,"SAVITZ, SEAN",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$328,125"
Stroke,2015,NIMHD,5P60MD006920-04,5584,Subproject 2: Verifying Information and Communication Technology and Outcomes,"ADAMS-CAMPBELL, LUCILE",GEORGETOWN UNIVERSITY,DC,"$282,207"
Stroke,2015,NIMHD,5P60MD006920-04,5586,Research Core,"ADAMS-CAMPBELL, LUCILE",GEORGETOWN UNIVERSITY,DC,"$142,391"
Stroke,2015,NICHD,5K08HD074668-03,,The role of ROCKs in stroke recovery,"WANG, QING",SPAULDING REHABILITATION HOSPITAL,MA,"$137,160"
Stroke,2015,NINDS,5U01NS079077-03,,Insights on Selected Procoagulation Markers and Outcomes in Stroke Trial (I-SPOT),"GENTILE, NINA",TEMPLE UNIV OF THE COMMONWEALTH,PA,"$484,256"
Stroke,2015,NINDS,5R01NS053898-09,,Astrocytes and ischemic brain injury,"GIFFARD, RONA",STANFORD UNIVERSITY,CA,"$366,071"
Stroke,2015,NINDS,5R01NS071050-05,,Neuroplasticity after experimental stroke,"LIU, JIALING",NORTHERN CALIFORNIA INSTITUTE/RES/EDU,CA,"$324,188"
Stroke,2015,NINDS,5R01NS080531-04,,Effects of obstructive sleep apnea on cerebral circulation,"BRYAN, ROBERT",BAYLOR COLLEGE OF MEDICINE,TX,"$342,344"
Stroke,2015,NINDS,5K23NS079477-03,,Surgical Indirect Revascularization For Symptomatic Intracranial Aterial Stenosis,"GONZALEZ, NESTOR",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$164,389"
Stroke,2015,NINDS,5R01NS083559-02,,Vascular Injury and Recovery in Diabetic Ischemic Stroke,"ERGUL, ADVIYE",GEORGIA REGENTS UNIVERSITY,GA,"$378,715"
Stroke,2015,NINDS,5R21NS083692-02,,"Leptin, Obesity, and Stroke","MURPHY, MICHAEL",UNIVERSITY OF KENTUCKY,KY,"$187,865"
Stroke,2015,NICHD,5R01HD068290-04,,Dose-Response of Movement Practice During Stroke Rehabilitation,"LANG, CATHERINE",WASHINGTON UNIVERSITY,MO,"$429,265"
Stroke,2015,NINR,5R01NR014221-02,,Developing Goal Directed Perfusion Therapy in SAH Neurocardiac Injury,"HRAVNAK, MARILYN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$518,484"
Stroke,2015,NIA,1R01AG049084-01,,Rhythm and Timing Exercises for Cerebral Vascular Disease in American Indians,"VERNEY, STEVEN",UNIVERSITY OF NEW MEXICO,NM,"$291,923"
Stroke,2015,NIGMS,1R01AG049084-01,,Rhythm and Timing Exercises for Cerebral Vascular Disease in American Indians,"VERNEY, STEVEN",UNIVERSITY OF NEW MEXICO,NM,"$280,000"
Stroke,2015,NINDS,5K23NS079422-03,,The trajectory of functional status and quality of life before and after stroke,"DHAMOON, MANDIP",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$183,093"
Stroke,2015,NINDS,5R21NS084148-02,,Nanomotors for thrombolytic therapy after stroke,"JIN, KUNLIN",UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,TX,"$184,495"
Stroke,2015,NIDCD,5R03DC012643-03,,Masked priming treatment for anomia,"SILKES, JOANN",UNIVERSITY OF WASHINGTON,WA,"$154,500"
Stroke,2015,NINDS,5R01NS083947-02,,Germinal matrix hemorrhage affects glutamatergic neurogenesis,"BALLABH, PRAVEEN",NEW YORK MEDICAL COLLEGE,NY,"$352,188"
Stroke,2015,NHLBI,5R01HL107640-04,,Mechanisms of Mitochondrial Dysfunction in Brain Vasculature,"TYAGI, NEETU",UNIVERSITY OF LOUISVILLE,KY,"$369,375"
Stroke,2015,NINDS,5R21NS085475-02,,Prediction of Motor Outcome after Acute Stroke using Diffusional Kurtosis Imaging,"JENSEN, JENS",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$186,875"
Stroke,2015,NINDS,5R21NS084081-02,,A stroke preparedness assessment instrument,"MORGENSTERN, LEWIS",UNIVERSITY OF MICHIGAN,MI,"$196,462"
Stroke,2015,NICHD,5R01HD033053-18,,Fetal Cardiovascular and Endocrine Reflex Responses,"WOOD, CHARLES",UNIVERSITY OF FLORIDA,FL,"$296,387"
Stroke,2015,NIDCD,5R01DC012511-03,,Figurative Language in Aphasic and Health Participants,"CHATTERJEE, ANJAN",UNIVERSITY OF PENNSYLVANIA,PA,"$336,600"
Stroke,2015,NICHD,5R01HD065438-05,,Optimizing the Dose of Rehabilitation After Stroke,"SCHWEIGHOFER, NICOLAS",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$335,643"
Stroke,2015,NICHD,5R01HD003807-42,,Cerebral Artery Alpha1 Adrenergic and PKC Regulatory Mechanisms,"LONGO, LAWRENCE",LOMA LINDA UNIVERSITY,CA,"$307,673"
Stroke,2015,NINDS,5R01NS072370-05,,MRI method for quantitatively mapping cerebral microbleeds,"WANG, YI",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$361,594"
Stroke,2015,NINDS,5R01NS078167-04,,Failure of metabolite clearance in a model of multi-lacunar infarcts,"NEDERGAARD, MAIKEN",UNIVERSITY OF ROCHESTER,NY,"$337,969"
Stroke,2015,NINDS,5R01NS083078-02,,Neurorestorative therapy of stroke with HUCBC in type two diabetic mice,"CHEN, JIELI",HENRY FORD HEALTH SYSTEM,MI,"$324,844"
Stroke,2015,NINDS,5R01NS084288-02,,Mechanisms of Early Recurrence in Intracranial Atherosclerotic Disease,"ROMANO, JOSE",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$625,883"
