Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Stroke,2016,NIGMS,1P20GM113125-01,5942,Interventions to improve cardiovascular health and fitness and walking function and activity after stroke,"REISMAN, DARCY",UNIVERSITY OF DELAWARE,DE,"$306,084"
Stroke,2016,NIGMS,1P20GM113125-01,5943,"Reduced Endothelial Function, Brain, and Cognition","SIMS, REGINA",UNIVERSITY OF DELAWARE,DE,"$296,337"
Stroke,2016,NHLBI,4R01HL114563-03,,Comparative Effectiveness of Carotid Artery Revascularization vs Medical Therapy,"KEYHANI, SALOMEH",NORTHERN CALIFORNIA INSTITUTE/RES/EDU,CA,"$723,843"
Stroke,2016,NINDS,5U01NS076474-02,,Translational Development of Glial Growth Factor 2 (GGF2) for the Treatment of St,"CAGGIANO, ANTHONY","ACORDA THERAPEUTICS, INC.",NY,"$889,977"
Stroke,2016,NINDS,5F32NS087783-02,,Analysis and manipulation of astrocyte heterogeneity after stroke,"GLEICHMAN, AMY",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$58,002"
Stroke,2016,NINDS,4F31NS086431-03,,Molecular Mechanisms of Activity-dependent Cortical Circuits in Stroke Recovery,"NIE, ESTHER",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$23,803"
Stroke,2016,NICHD,2R44HD080278-02,,Bimanual Robotic Rehabilitation System with Variable Interaction Modes,"TOWNSEND, WILLIAM","BARRETT TECHNOLOGY, LLC",MA,"$754,441"
Stroke,2016,NHLBI,5F32HL124889-02,,Validation of aneurysm associated genes in a zebrafish model,"TON, QUYNH",CINCINNATI CHILDRENS HOSP MED CTR,OH,"$54,294"
Stroke,2016,NHLBI,5R01HL093554-07,,Mitochondrial influences on cerebral arteries,"BUSIJA, DAVID",TULANE UNIVERSITY OF LOUISIANA,LA,"$376,250"
Stroke,2016,NHLBI,5K25HL121192-03,,MRI-based Quantitative Brain Perfusion Mapping for Sickle Cell Disease,"QIN, QIN",HUGO W. MOSER RES INST KENNEDY KRIEGER,MD,"$161,457"
Stroke,2016,NINDS,5R01NS027713-25,,Hemodynamics of Cerebral Arteriovenous Malformations,"SU, HUA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$313,082"
Stroke,2016,NIDCD,4K23DC011056-04,,Neural Basis of Coexisting Swallowing and Communication Disorders after Stroke,"GONZALEZ-FERNANDEZ, MARLIS",JOHNS HOPKINS UNIVERSITY,MD,"$236,359"
Stroke,2016,NIA,4P01AG027956-08,6471,Animal Core,"FORSTER, MICHAEL",UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,TX,"$309,491"
Stroke,2016,NICHD,5R01HD075777-03,,Cortical priming to optimize gait rehabilitation post stroke,"MADHAVAN, SANGEETHA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$291,831"
Stroke,2016,NINDS,4R01NS073779-05,,Increased cerebral ischemic injury by repeated hypoglycemic episodes in diabetes,"DAVE, KUNJAN",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$301,219"
