Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Stroke,2011,NINDS,3R01NS034773-11S1,,ISCHEMIC PRECONDITIONING: MECHANISMS OF NEUROPROTECTION,"PEREZ-PINZON, MIGUEL",UNIVERSITY OF MIAMI SCHOOL OF MEDICINE,FL,"$229,500"
Stroke,2011,FIC,1R01NS064905-01A1,,CHADSS: Chagas Disease Scan Study,"OLIVEIRA-FILHO, JAMARY",FEDERAL UNIVERSITY OF BAHIA,BRAZIL,"$5,000"
Stroke,2011,NINDS,1R01NS064905-01A1,,CHADSS: Chagas Disease Scan Study,"OLIVEIRA-FILHO, JAMARY",FEDERAL UNIVERSITY OF BAHIA,BRAZIL,"$324,041"
Stroke,2011,NHLBI,2R01HL082517-06,,Sulfonylurea receptor 1 (SUR1) - A novel therapeutic target in ischemic stroke,"SIMARD, J. MARC",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$343,337"
Stroke,2011,NHLBI,7R01HL095511-02,,TCD with Transfusions Changing to Hydroxyurea - SDMC,"DAVIS, BARRY",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$726,102"
Stroke,2011,NIDCD,5R01DC000942-14,,Disorders of Syntactic Comprehension,"CAPLAN, DAVID",MASSACHUSETTS GENERAL HOSPITAL,MA,"$532,397"
Stroke,2011,NINDS,1R01NS066027-01A2,,ASICs and increased ischemic brain injury in diabetic condition,"XIONG, ZHIGANG",MOREHOUSE SCHOOL OF MEDICINE,GA,"$309,531"
Stroke,2011,NIDCD,5R01DC000314-25,,Speech and Language Processing in Aphasia,"BLUMSTEIN, SHEILA",BROWN UNIVERSITY,RI,"$319,584"
Stroke,2011,NINDS,5R01NS029331-18,,Cerebral ischemia and expression of stress genes,"KARIKO, KATALIN",UNIVERSITY OF PENNSYLVANIA,PA,"$337,641"
Stroke,2011,NINDS,5R01NS054687-04,,Interaction of Estrogen and Tissue Plasminogen Activator,"YANG, SHAOHUA",UNIVERSITY OF NORTH TEXAS HLTH SCI CTR,TX,"$246,960"
Stroke,2011,NINDS,5R01NS054685-05,,Mechanisms of EPO-Induced Neuroprotection,"ZHANG, JOHN",LOMA LINDA UNIVERSITY,CA,"$344,072"
Stroke,2011,NINDS,5R01NS038653-13,,Cell Death/Survival After Global Cerebral Ischemia,"CHAN, PAK",STANFORD UNIVERSITY,CA,"$343,256"
Stroke,2011,NICHD,5R01HD055525-03,,Donepezil to promote functional recovery post-stroke,"WHYTE, ELLEN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$436,024"
Stroke,2011,NINDS,5R01NS052369-04,,Mechanisms Impairing Finger Extension Following Stroke,"KAMPER, DEREK",REHABILITATION INSTITUTE OF CHICAGO,IL,"$309,313"
Stroke,2011,NINDS,5R01NS062200-03,,Computer Models of Normal and Abnormal Discharge Patterns in Human Motoneurons,"POWERS, RANDALL",UNIVERSITY OF WASHINGTON,WA,"$472,081"
Stroke,2011,NINDS,5R01NS059909-03,,Motor Function after Stroke,"CRAMER, STEVEN",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$340,210"
Stroke,2011,NINDS,5R01NS055383-04,,"Muscle Morphology, Strength and Compensatory Strategies Following Stroke","HIGGINSON, JILL",UNIVERSITY OF DELAWARE,DE,"$321,563"
Stroke,2011,NINDS,5R01NS055215-05,,Gender Differences in Ischemic Cell Death,"MCCULLOUGH, LOUISE",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$317,275"
