Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Stroke,2012,NINDS,2U01NS038384-12,,Carotid Revascularization Endarterectomy vs. Stenting Trial: Long Term Follow-up,"BROTT, THOMAS",UNIV OF MED/DENT OF NJ-NJ MEDICAL SCHOOL,NJ,"$3,674,594"
Stroke,2012,NHLBI,5R01HL089067-05,,Signals and targets underlying mechanisms for neurovascular coupling in the brain,"FILOSA, JESSICA",GEORGIA  HEALTH SCIENCES UNIVERSITY,GA,"$294,000"
Stroke,2012,NHLBI,5R01HL093140-05,,High resolution 3D functional imaging of cerebrovascular perfusion,"WANG, RUIKANG",UNIVERSITY OF WASHINGTON,WA,"$337,315"
Stroke,2012,NINDS,2U01NS038529-14,,SECONDARY PREVENTION OF SMALL SUBCORTICAL STROKES (SPS3),"BENAVENTE, OSCAR",UNIVERSITY OF BRITISH COLUMBIA,CANADA,"$2,600,119"
Stroke,2012,NINDS,2U01NS044364-09,,Field Administration of Stroke Therapy-Magnesium Trial (FAST-MAG),"SAVER, JEFFREY",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$7,305,339"
Stroke,2012,NICHD,5K01HD060886-03,,Reach Forward: Mechanisms of Practice-Induced Reaching Improvement After Stroke,"HARRIS-LOVE, MICHELLE",NATIONAL REHABILITATION HOSPITAL,DC,"$129,173"
Stroke,2012,NICHD,5R01HD055525-04,,Donepezil to promote functional recovery post-stroke,"WHYTE, ELLEN",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$442,278"
Stroke,2012,NINDS,5R01NS052369-05,,Mechanisms Impairing Finger Extension Following Stroke,"KAMPER, DEREK",REHABILITATION INSTITUTE OF CHICAGO,IL,"$308,982"
Stroke,2012,NINDS,5R01NS038653-14,,Cell Death/Survival After Global Cerebral Ischemia,"CHAN, PAK",STANFORD UNIVERSITY,CA,"$343,333"
Stroke,2012,NINDS,5R01NS055383-05,,"Muscle Morphology, Strength and Compensatory Strategies Following Stroke","HIGGINSON, JILL",UNIVERSITY OF DELAWARE,DE,"$327,994"
Stroke,2012,NHLBI,5R01HL073349-08,,APOPTOSIS OF SMOOTH MUSCLE CELLS IN CAROTID PLAQUES,"AGRAWAL, DEVENDRA",CREIGHTON UNIVERSITY,NE,"$321,874"
Stroke,2012,NINDS,5F31NS068010-03,,The Neuroprotective Gene Botch in Stroke-Induced Neurogenesis,"BYRNE, SEAN",JOHNS HOPKINS UNIVERSITY,MD,"$42,232"
Stroke,2012,NINDS,5R01NS036812-15,,Excitotoxicity and Inflammation,"HEWETT, SANDRA",SYRACUSE UNIVERSITY,NY,"$390,704"
Stroke,2012,NINDS,5R01NS059909-04,,Motor Function after Stroke,"CRAMER, STEVEN",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$339,200"
Stroke,2012,NIGMS,5R01GM084136-04,,Kv2.1 membrane corrals:Regulators of K+ channel function and trafficking,"TAMKUN, MICHAEL",COLORADO STATE UNIVERSITY-FORT COLLINS,CO,"$295,354"
Stroke,2012,NINDS,5R01NS062200-04,,Computer Models of Normal and Abnormal Discharge Patterns in Human Motoneurons,"POWERS, RANDALL",UNIVERSITY OF WASHINGTON,WA,"$478,587"
Stroke,2012,NICHD,5R03HD060157-02,,Evolution of Learned Nonuse in Stroke Hemiparesis,"MARK, VICTOR",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$73,250"
Stroke,2012,NINDS,5R01NS064084-03,,Neuromechanical Substrates for Post Stroke Asymmetric Gait,"DHAHER, YASIN",REHABILITATION INSTITUTE OF CHICAGO,IL,"$326,222"
Stroke,2012,NHLBI,5R01HL092105-04,,Modification of Vascular Signaling in the Brain by ROS,"HARDER, DAVID",MEDICAL COLLEGE OF WISCONSIN,WI,"$410,117"
Stroke,2012,NINDS,5K02NS067051-02,,Microglial uptake and inactivation of epoxyeicosatrienoic acid in stroke injury,"KOERNER, INES",OREGON HEALTH AND SCIENCE UNIVERSITY,OR,"$182,250"
Stroke,2012,NINDS,5R01NS065219-03,,"Zn2+, mitochondria and the induction of ischemic neurodegeneration","WEISS, JOHN",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$327,994"
Stroke,2012,NHLBI,5R01HL095511-03,,TCD with Transfusions Changing to Hydroxyurea - SDMC,"DAVIS, BARRY",UNIVERSITY OF TEXAS HLTH SCI CTR HOUSTON,TX,"$716,509"
Stroke,2012,NINDS,5R01NS062040-04,,Neuroglobin in Neuronal Hypoxi and Cerebral Ischemia,"GREENBERG, DAVID",BUCK INSTITUTE FOR RESEARCH ON AGING,CA,"$415,888"
Stroke,2012,FIC,1R01NS076348-01,,Combined brain and peripheral nerve stimulation to enhance beneficial effects of,"CONFORTO, ADRIANA",FUNDACAO FACULDADE DE MEDICINA,BRAZIL,"$10,000"
Stroke,2012,NINDS,1R01NS076348-01,,Combined brain and peripheral nerve stimulation to enhance beneficial effects of,"CONFORTO, ADRIANA",FUNDACAO FACULDADE DE MEDICINA,BRAZIL,"$128,117"
Stroke,2012,NINDS,5R01NS062059-04,,Occult Small Vessel Cerebrovascular Disease in High Risk Families,"NYQUIST, PAUL",JOHNS HOPKINS UNIVERSITY,MD,"$601,029"
Stroke,2012,NINDS,5R01NS063279-03,,Vascular adhesion protein-1 (VAP-1) as a therapeutic target in stroke,"PELLIGRINO, DALE",UNIVERSITY OF ILLINOIS,IL,"$336,569"
Stroke,2012,NINDS,5R01NS059944-04,,Determinants of Intracranial Aneurysm Growth,"SALONER, DAVID",UNIV OF CALIFORNIA AT SAN FRANCISCO,CA,"$331,209"
Stroke,2012,NIDCD,5R01DC008796-05,,Behavioral and Neural Correlates of Melodic Intonation Therapy,"SCHLAUG, GOTTFRIED",BETH ISRAEL DEACONESS MEDICAL CENTER,MA,"$346,193"
Stroke,2012,NCI,5R01CA047988-21,,Women's Health Study:  Continued Follow-up,"BURING, JULIE",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$1,813,397"
Stroke,2012,NICHD,5R01HD059814-04,,Contralaterally Controlled FES for Chronic Arm/Hand Hemiplegia: Single-Site RCT,"KNUTSON, JAYME",CASE WESTERN RESERVE UNIVERSITY,OH,"$458,739"
Stroke,2012,NINDS,5R01NS027713-21,,Hemodynamics of Cerebral Arteriovenous Malformations,"YOUNG, WILLIAM L",UNIV OF CALIFORNIA AT SAN FRANCISCO,CA,"$331,209"
Stroke,2012,NICHD,5R01HD065438-02,,Optimizing the Dose of Rehabilitation After Stroke,"SCHWEIGHOFER, NICOLAS",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$344,250"
Stroke,2012,NICHD,5K01HD060693-03,,Supraspinal Contributions to Locomotor Control and Recovery after Stroke,"SCHINDLER-IVENS, SHEILA",MARQUETTE UNIVERSITY,WI,"$115,334"
