Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Neuroblastoma,2014,NCI,5R01CA116548-09,,Localization and Function of NKT Cells in Neuroblastoma,"METELITSA, LEONID",BAYLOR COLLEGE OF MEDICINE,TX,"$227,424"
Neuroblastoma,2014,NCI,5R01CA134794-05,,"Pediatric Cancer, Family Conflict and Child Adjustment","KATZ, LYNN",UNIVERSITY OF WASHINGTON,WA,"$281,660"
Neuroblastoma,2014,NCI,5R01CA138466-05,,Intermittent hypoxia on the progression of neuroblastoma,"MOHANAM, SANJEEVA",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$306,522"
Neuroblastoma,2014,NCI,5R01CA148688-04,,The ALK receptor tyrosine kinase as a therapeutic target in neuroblastoma,"GEORGE, RANI",DANA-FARBER CANCER INST,MA,"$352,231"
Neuroblastoma,2014,NCI,5R21CA168218-02,,IGF1R gene 3'UTR variants in high-risk pediatric neuroblastoma,"THOMAS-TIKHONENKO, ANDREI",CHILDREN'S HOSP OF PHILADELPHIA,PA,"$212,030"
Neuroblastoma,2014,NCI,1U10CA180884-01,,COG NCTN Solid Malignancy Integrated Translational Science Center,"ADAMSON, PETER",CHILDREN'S HOSP OF PHILADELPHIA,PA,"$400,000"
Neuroblastoma,2014,NCI,5R01CA154754-04,,Engineering and Evaluation of Human L-Methionase for Cancer Therapy,"GEORGIOU, GEORGE","UNIVERSITY OF TEXAS, AUSTIN",TX,"$414,813"
Neuroblastoma,2014,NCI,5R01CA142636-05,,Improving T-cell therapies for neuroblastoma,"DOTTI, GIANPIETRO",BAYLOR COLLEGE OF MEDICINE,TX,"$287,576"
Neuroblastoma,2014,NCI,1R01CA182633-01,,Molecular Diagnostics for Risk Stratification and Monitoring of Neuroblastoma,"ASGHARZADEH, SHAHAB",CHILDREN'S HOSPITAL OF LOS ANGELES,CA,"$704,800"
Neuroblastoma,2014,NCI,5R01CA147792-05,,Combination therapy to inhibit neuroblastoma growth,"GONDI, CHRISTOPHER",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$344,838"
