Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Neuroblastoma,2013,NCI,5R01CA116548-08,,Localization and Function of NKT Cells in Neuroblastoma,"METELITSA, LEONID",BAYLOR COLLEGE OF MEDICINE,TX,"$220,389"
Neuroblastoma,2013,NCI,5R01CA134794-04,,"Pediatric Cancer, Family Conflict and Child Adjustment","KATZ, LYNN",UNIVERSITY OF WASHINGTON,WA,"$313,829"
Neuroblastoma,2013,NCI,5R01CA154754-03,,Engineering and Evaluation of Human L-Methionase for Cancer Therapy,"GEORGIOU, GEORGE","UNIVERSITY OF TEXAS, AUSTIN",TX,"$403,071"
Neuroblastoma,2013,NCI,5R01CA138466-04,,Intermittent hypoxia on the progression of neuroblastoma,"MOHANAM, SANJEEVA",UNIVERSITY OF ILLINOIS,IL,"$297,042"
Neuroblastoma,2013,NCI,5R01CA148688-03,,The ALK receptor tyrosine kinase as a therapeutic target in neuroblastoma,"GEORGE, RANI",DANA-FARBER CANCER INST,MA,"$341,338"
Neuroblastoma,2013,RMAP,5R03DA033980-02,,High-throughput screen for specific small-molecule inhibitors of HIF-2A activity,"KOH, MEI YEE",UT MD ANDERSON CANCER CTR,TX,"$3,950"
Neuroblastoma,2013,NCI,1R01CA172067-01,,Optimizing 131I-mIBG Therapy for Children with Advanced Neuroblastoma,"DUBOIS, STEVEN",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$197,757"
Neuroblastoma,2013,NIGMS,5R01GM072611-08,,Statistical Methods for Ultrahigh-dimensional Biomedical Data,"FAN, JIANQING",PRINCETON UNIVERSITY,NJ,"$254,324"
Neuroblastoma,2013,NINDS,5R01NS072420-03,,DUSP26: A Novel Therapeutic Target in Neuroblastoma,"YANG, JIANHUA",BAYLOR COLLEGE OF MEDICINE,TX,"$330,362"
Neuroblastoma,2013,NCI,5R01CA142636-04,,Improving T-cell therapies for neuroblastoma,"DOTTI, GIANPIETRO",BAYLOR COLLEGE OF MEDICINE,TX,"$366,494"
Neuroblastoma,2013,NCI,2P01CA094237-11,6341,Vaccination to Enhance T cell Immunotherapy,"ROONEY, CLIONA",BAYLOR COLLEGE OF MEDICINE,TX,"$291,271"
Neuroblastoma,2013,NCI,2P01CA094237-11,6342,Engineering T Cells for Pancreatic Cancer,"LEEN, ANN",BAYLOR COLLEGE OF MEDICINE,TX,"$255,140"
Neuroblastoma,2013,NCI,2P01CA094237-11,6343,Chimeric T Cells Targeting Neuroblastoma,"BRENNER, MALCOLM",BAYLOR COLLEGE OF MEDICINE,TX,"$296,275"
Neuroblastoma,2013,NCI,5R01CA147792-04,,Combination therapy to inhibit neuroblastoma growth,"GONDI, CHRISTOPHER",UNIVERSITY OF ILLINOIS,IL,"$334,173"
Neuroblastoma,2013,NCI,5R01CA039771-25,,Molecular Genetic Analysis of Human Neuroblastoma,"BRODEUR, GARRETT",CHILDREN'S HOSP OF PHILADELPHIA,PA,"$354,521"
Neuroblastoma,2013,NCI,5R00CA134743-04,,"""Oncorequisite"" Genes in MYC-mediated Transformation","FENG, HUI",BOSTON UNIVERSITY MEDICAL CAMPUS,MA,"$245,188"
Neuroblastoma,2013,NIGMS,5R01GM046993-19,,Molecular Genetics of Sensory Organ Development,"POSAKONY, JAMES",UNIVERSITY OF CALIFORNIA,CA,"$291,548"
Neuroblastoma,2013,NCI,5R01CA166105-02,,The Role of KIR and FcR Genotype in the Efficacy of mAb and IL2 Immunotherapy,"SONDEL, PAUL",UNIVERSITY OF WISCONSIN-MADISON,WI,"$318,902"
