Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Neuroblastoma,2012,NINDS,5R01NS055750-05,,Modifiers of Tumor Susceptibility in Murine Neuroblastoma,"WEISS, WILLIAM",UNIV OF CALIFORNIA AT SAN FRANCISCO,CA,"$331,209"
Neuroblastoma,2012,NCI,5R01CA116548-07,,Localization and Function of NKT Cells in Neuroblastoma,"METELITSA, LEONID",BAYLOR COLLEGE OF MEDICINE,TX,"$234,457"
Neuroblastoma,2012,NCI,5R01CA127496-05,,MiRNA Expression in Neuroblastoma,"STALLINGS, RAYMOND",ROYAL COLLEGE OF SURGEONS IN IRELAND,IRELAN,"$184,409"
Neuroblastoma,2012,NCI,5R01CA148688-02,,The ALK receptor tyrosine kinase as a therapeutic target in neuroblastoma,"GEORGE, RANI",DANA-FARBER CANCER INSTITUTE,MA,"$363,125"
Neuroblastoma,2012,NCI,5R01CA154754-02,,Engineering and Evaluation of Human L-Methionase for Cancer Therapy,"GEORGIOU, GEORGE",UNIVERSITY OF TEXAS AUSTIN,TX,"$430,276"
Neuroblastoma,2012,NCI,5R01CA138466-03,,Intermittent hypoxia on the progression of neuroblastoma,"MOHANAM, SANJEEVA",UNIVERSITY OF ILLINOIS,IL,"$316,002"
Neuroblastoma,2012,NCI,5R01CA124709-05,,The Genetic Basis of Neuroblastoma Tumorigenesis,"MARIS, JOHN",CHILDRENS HOSPITAL OF PHILADELPHIA,PA,"$602,864"
Neuroblastoma,2012,NCI,5R01CA124644-05,,VEGF blockade and alternative angiogenic pathways in neuroblastoma,"YAMASHIRO, DARRELL",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$324,053"
Neuroblastoma,2012,NCI,1R01CA164132-01,,Predicting toxicity and success of anti-GD2 immunotherapy of neuroblastoma,"YU, ALICE",UNIVERSITY OF CALIFORNIA AT SAN DIEGO,CA,"$321,366"
Neuroblastoma,2012,NCI,5R01CA039771-24,,Molecular Genetic Analysis of Human Neuroblastoma,"BRODEUR, GARRETT",CHILDRENS HOSPITAL OF PHILADELPHIA,PA,"$377,150"
Neuroblastoma,2012,NIGMS,5R01GM072611-07,,Statistical Methods for Ultrahigh-dimensional Biomedical Data,"FAN, JIANQING",PRINCETON UNIVERSITY,NJ,"$266,915"
