Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Aging,2016,NIA,4U01AG034661-05,,PACTTE-Partnership for Anemia: Clinical and Translational Trials in the Elderly,"COHEN, HARVEY",DUKE UNIVERSITY,NC,"$2,706,562"
Aging,2016,NINDS,3R01NS075075-05S1,,Determinants of Neurodegenerative Decline in Primary Progressive Aphasia,"ROGALSKI, EMILY",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$50,000"
Aging,2016,NIA,5R01AG031176-06,,EXERCISE INTERVENTIONS DURING VOLUNTARY WEIGHT LOSS IN OBESE OLDER ADULTS,"VILLAREAL, DENNIS",BAYLOR COLLEGE OF MEDICINE,TX,"$528,719"
Aging,2016,NIA,3R01AG019899-15S1,,Longevity genes and calorie restriction: early post-natal effects,"BARTKE, ANDRZEJ",SOUTHERN ILLINOIS UNIVERSITY SCH OF MED,IL,"$50,793"
Aging,2016,NIA,4R01AG037120-04,,Non-Invasive Treatment of Abdominal Aortic Aneurysm Clinical Trial (N-TA^3CT ),"TERRIN, MICHAEL",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$2,591,041"
Aging,2016,NIA,4R01AG035009-05,,Community Ambulation Following Hip Fracture,"MAGAZINER, JAY",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$1,579,168"
Aging,2016,NINR,4R01NR012973-04,,Preserving muscle mass and function in bedridden older adults,"PADDON-JONES, DOUGLAS",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$536,638"
Aging,2016,NHLBI,4R01HL111724-04,,"Blood Pressure, Cerebral Perfusion & Cognitive Outcome In Hypertension.","GLODZIK, LIDIA",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$676,244"
Aging,2016,NIGMS,1P20GM113125-01,5939,"Bone Marrow Capillary Redistribution with Advanced Age, PTH and Mechanical Loading","PRISBY, RHONDA",UNIVERSITY OF DELAWARE,DE,"$306,364"
Aging,2016,NIGMS,1P20GM113125-01,5940,Mechanisms contributing to hypertension in postmenopausal women,"WENNER, MEGAN",UNIVERSITY OF DELAWARE,DE,"$279,538"
Aging,2016,NIGMS,1P20GM113125-01,5942,Interventions to improve cardiovascular health and fitness and walking function and activity after stroke,"REISMAN, DARCY",UNIVERSITY OF DELAWARE,DE,"$306,084"
Aging,2016,NIGMS,1P20GM113125-01,5943,"Reduced Endothelial Function, Brain, and Cognition","SIMS, REGINA",UNIVERSITY OF DELAWARE,DE,"$296,337"
Aging,2016,NIGMS,1P20GM109036-01A1,5991,Longitudinal Change in Obesity during Childhood and Adult Cardiometabolic Risk,"LI, SHENGXU",TULANE UNIVERSITY OF LOUISIANA,LA,"$225,750"
Aging,2016,NIGMS,1P20GM109035-01A1,6006,Project 4: A Drug Repositioning Strategy for Healthspan Extension,"NERETTI, NICOLA",BROWN UNIVERSITY,RI,"$284,375"
Aging,2016,NCI,5R01CA175491-04,,Improving prostate cancer screening by integration of SNPs with blood biomarkers,"KLEIN, ROBERT",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,$1
Aging,2016,NIA,5R44AG034722-03,,Nutritional Intervention for Age-Related Muscular Function and Strength Losses,"RATHMACHER, JOHN","METABOLIC TECHNOLOGIES, INC.",IA,"$374,999"
Aging,2016,NIA,4R01AG030146-08,,Genetic Epidemiology of Cognitive Decline in an Aging Population Sample,"EVANS, DENIS",RUSH UNIVERSITY MEDICAL CENTER,IL,"$661,078"
Aging,2016,NCI,5R01CA154980-05,,Role of Transcriptional Corepressor CtBP1 in Prostate Cancer Progression,"VARAMBALLY, SOORYANARAYANA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$305,025"
Aging,2016,NHLBI,4R01HL109413-04,,Mental Stress and Myocardial Ischemia after MI: Sex Differences and Mechanisms,"VACCARINO, VIOLA",EMORY UNIVERSITY,GA,"$728,097"
Aging,2016,NIA,4R00AG040184-05,,Identifying Alzheimer's disease genes using genomic and family data,"BLUE, ELIZABETH",UNIVERSITY OF WASHINGTON,WA,"$248,487"
Aging,2016,NIA,4R01AG022092-10,,Intensive Blood Pressure Reduction to Lessen Functional Decline,"WOLFSON, LESLIE",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$616,985"
Aging,2016,NIA,4R01AG039588-05,,Childhood SES Factors: Impact on age-related cognitive and vascular health,"HOWARD, VIRGINIA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$540,879"
Aging,2016,NIA,5R01AG046463-02,,Effects of Hurricane Sandy on Functional Limitation Trajectories of Older People,"PRUCHNO, RACHEL",ROWAN UNIVERSITY SCHOOL/OSTEOPATHIC MED,NJ,"$570,826"
Aging,2016,NHLBI,5R01HL113387-04,,A Trial of Heart Failure Disease Management in Skilled Nursing Facilities,"BOXER, REBECCA",UNIVERSITY OF COLORADO DENVER,CO,"$438,924"
