Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Aging,2015,NIMHD,1K22MD006143-01,,Exergame Physical ActivityPainand Functional Mobility Among Women with Knee Ost,"RAHIM-WILLIAMS, BRIDGETT",BETHUNE-COOKMAN COLLEGE,FL,"$242,177"
Aging,2015,NIA,1R24AG045055-01,,Formal and Informal Support Systems for the Elderly in 50 Countries,"LEE, RONALD",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$200,000"
Aging,2015,NIDA,5R01DA029577-04,,Cognitive Enhancement as a Target for Cocaine Pharmacotherapy,"SOFUOGLU, MEHMET",YALE UNIVERSITY,CT,"$350,803"
Aging,2015,NCI,1K22CA181550-01,,Targeting defective DNA repair for the prevention of BRCA1-associated cancers,"ALLI, ELIZABETH",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$162,000"
Aging,2015,NIDDK,5R01DK095684-03,,Diabetes-mediated effects on myeloid precursors and vascular complications,"FISHER, EDWARD",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$617,182"
Aging,2015,FIC,1D43MH108170-01A1,,UCLA-South Africa Center for Chronic Mental Disorders,"WYATT, GAIL",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$5,000"
Aging,2015,NIMH,1D43MH108170-01A1,,UCLA-South Africa Center for Chronic Mental Disorders,"WYATT, GAIL",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$265,000"
Aging,2015,NINDS,5R01NS077239-04,,Epitope-Specific Targeting of Tau Aggregates.,"SIGURDSSON, EINAR",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$449,080"
Aging,2015,NIA,5R01AG041265-04,,Molecular basis of age-dependent changes in airway smooth muscle functions,"DESHPANDE, DEEPAK",THOMAS JEFFERSON UNIVERSITY,PA,"$326,246"
Aging,2015,NIA,5R13AG018327-14,,RAND Mini-Medical School for Social Scientists,"MAESTAS, NICOLE",RAND CORPORATION,CA,"$34,750"
Aging,2015,OD,5R13AG018327-14,,RAND Mini-Medical School for Social Scientists,"MAESTAS, NICOLE",RAND CORPORATION,CA,"$40,000"
Aging,2015,NCI,5U01CA149556-04,,Signaling Pathway Alterations in the Racial Disparity of Prostate Cancer,"LEE, PENG",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$351,088"
Aging,2015,NICHD,5R01HD061462-04,,Driving Cortical Plasticity for Rehabilitation of Reaching After Stroke.,"WITTENBERG, GEORGE",UNIVERSITY OF MARYLAND BALTIMORE,MD,"$301,509"
Aging,2015,NINR,1R01NR014502-01A1,,A selective Androgen Receptor Modulator for Symptom Management in Prostate Cancer,"BHASIN, SHALENDAR",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$739,632"
Aging,2015,NIA,5K24AG042765-02,,Midcareer Investigator Award in Patient-Oriented Research in Aging,"CAPPOLA, ANNE",UNIVERSITY OF PENNSYLVANIA,PA,"$181,896"
Aging,2015,NIA,5R01AG022304-10,,fMRI as an Imaging Biomarker for Preclinical Alzheimer's Disease,"RAO, STEPHEN",CLEVELAND CLINIC LERNER COM-CWRU,OH,"$374,592"
Aging,2015,NIA,5R01AG036755-05,,"A Large Randomized Trial of Vitamin D, Omega-3 Fatty Acids and Cognitive Decline","KANG, JAE",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$494,257"
Aging,2015,NINR,1R01NR014973-01,,"Healing Hearts, Mending Minds in Older Persons with HIV","WALDROP-VALVERDE, DRENNA",EMORY UNIVERSITY,GA,"$618,006"
Aging,2015,NIA,5R01AG041200-03,,The Role of Vascular Aging in Cognitive and Physical Function,"BAZZANO, LYDIA",TULANE UNIVERSITY OF LOUISIANA,LA,"$536,970"
Aging,2015,NIA,5R01AG026720-08,,Changes in Sleep and Cognition in Older Women,"STONE, KATIE",CALIFORNIA PACIFIC MED CTR RES INSTITUTE,CA,"$588,705"
Aging,2015,NIA,5R21AG042667-02,,Testosterone Therapy for Diastolic Function Recovery in Hypogonadal Elderly,"ABRAHAM, THEODORE",JOHNS HOPKINS UNIVERSITY,MD,"$196,425"
Aging,2015,NIA,5R01AG041781-03,,Reducing Agitation in Dementia Patients at Home: The Customized Activity Trial,"GITLIN, LAURA",JOHNS HOPKINS UNIVERSITY,MD,"$611,304"
Aging,2015,NHLBI,4R44HL117572-02,,Phase II Trial Evaluating the Safety and Efficacy of an Allogeneic Stem Cell for,"TING, ANTHONY","ATHERSYS, INC.",OH,"$865,500"
Aging,2015,NIA,5R01AG026308-09,,Hemispheric differences in memory and language,"FEDERMEIER, KARA",UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,"$303,576"
Aging,2015,NIA,5K25AG033725-05,,Quantitative Methods for Neuroimaging Studies of Interventions in Aging,"WANG, MICHELLE",UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,"$150,833"
Aging,2015,NIA,4R37AG008796-24,,Slow Outward Currents and Learning In Aging Hippocampus,"DISTERHOFT, JOHN",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$603,693"
Aging,2015,NIDCR,7K23DE022470-03,,Development and Validation of an Instrument to Assess Cognitive Function Regulati,"CHEN, XI",UNIVERSITY OF IOWA,IA,"$128,287"
Aging,2015,NIA,5R01AG012101-20,,MRI Progression Markers of Cognitive Decline in the Elderly,"DE LEON, MONY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$618,546"
Aging,2015,NIA,5R01AG022374-10,,Biomarkers in Early Alzheimer's Disease (AD).,"DE LEON, MONY",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$620,385"
Aging,2015,NCI,5R01CA179992-03,,(PQA5) 'Dose and Mechanisms of Exercise in Breast Cancer Prevention',"JONES, LEE",SLOAN-KETTERING INST CAN RESEARCH,NY,"$175,891"
Aging,2015,NIA,5R21AG044449-02,,Disorders of Emotional Communication in Patient with Cerebellar Dysfunction,"HEILMAN, KENNETH",UNIVERSITY OF FLORIDA,FL,"$218,250"
Aging,2015,NIA,1R01AG044378-01A1,,Mechanisms integrating hypoxia responses with proteostasis,"MILLER, DANA",UNIVERSITY OF WASHINGTON,WA,"$303,810"
Aging,2015,NIDCD,5R01DC005827-12,,Genetics of Age-related Hearing Loss,"JOHNSON, KENNETH",JACKSON LABORATORY,ME,"$435,064"
Aging,2015,NIEHS,5R01ES019935-04,,Novel Interactions of DNA Repair Processes in Replication Fork Maintenance,"COOPER, PRISCILLA",UNIVERSITY OF CALIF-LAWRENC BERKELEY LAB,CA,"$407,588"
Aging,2015,NCI,2R01CA138962-07,,The VITamin D and OmegA-3 TriaL (VITAL),"MANSON, JOANN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$3,124,816"
Aging,2015,NHLBI,2R01CA138962-07,,The VITamin D and OmegA-3 TriaL (VITAL),"MANSON, JOANN",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$1,210,345"
Aging,2015,NINDS,5F32NS086253-02,,Defining protein quality control for neurodegenerative disease-related proteins,"SONTAG, EMILY",STANFORD UNIVERSITY,CA,"$54,194"
Aging,2015,NIA,5F31AG043266-02,,Understanding the Logic of Protein Triage Decisions,"ASSIMON, VICTORIA",UNIVERSITY OF MICHIGAN,MI,"$33,887"
Aging,2015,NIA,5F32AG044953-02,,"Insulin resistance, amyloid, and memory in normal aging and preclinical AD","MORRIS, JILL",UNIVERSITY OF KANSAS MEDICAL CENTER,KS,"$57,121"
Aging,2015,NIA,5F32AG044954-02,,Role of exosomes in amyloid clearance and plaque formation in AD.,"DINKINS, MICHAEL",GEORGIA REGENTS UNIVERSITY,GA,"$56,042"
Aging,2015,NIA,5F31AG046038-02,,Investigating the Molecular Mechanisms of Skeletal Muscle Atrophy,"DYLE, MICHAEL",UNIVERSITY OF IOWA,IA,"$10,933"
Aging,2015,NIA,5F31AG046990-02,,The Role of Macrophage Migration Inhibitory Factor in Osteoarthritis,"GREENE, MEREDITH",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$43,120"
Aging,2015,NIA,5F32AG047023-02,,Dissecting the biochemical role of BOK in regulating cellular life and death,"GOLDSTEIN, REBECCA",DANA-FARBER CANCER INST,MA,"$54,194"
Aging,2015,NIA,5F31AG047037-02,,Resting brain networks and implicit learning in healthy aging,"STILLMAN, CHELSEA",GEORGETOWN UNIVERSITY,DC,"$23,217"
Aging,2015,NHLBI,5F32HL118836-02,,"Aging and neurovascular regulation of endothelial cell calcium signals, in vivo","WESTCOTT, ERIKA",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$56,042"
Aging,2015,NHLBI,5R01HL095556-05,,The role of adenosine kinase in atherosclerosis,"HUO, YUQING",GEORGIA REGENTS UNIVERSITY,GA,"$371,533"
Aging,2015,NIDCD,5K23DC011056-03,,Neural Basis of Coexisting Swallowing and Communication Disorders after Stroke,"GONZALEZ-FERNANDEZ, MARLIS",JOHNS HOPKINS UNIVERSITY,MD,"$236,359"
Aging,2015,NIAMS,2K24AR057827-06,,Patient Oriented Research and Mentoring Program in Orthopedics,"LOSINA, ELENA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$184,815"
Aging,2015,NCI,1K22CA188169-01,,Clonal analysis of epithelial stem cells in prostate regeneration and cancer,"TALOS, FLAMINIA",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$219,866"
Aging,2015,NIA,1R21AG046626-01A1,,In vivo permeability of the human blood-cerbrospinal fluid barrier in dementia,"ANDERSON, VALERIE",OREGON HEALTH & SCIENCE UNIVERSITY,OR,"$230,352"
Aging,2015,NIA,4R37AG033590-06,,Social Regulation of Gene Expression,"CACIOPPO, JOHN",UNIVERSITY OF CHICAGO,IL,"$468,847"
Aging,2015,NIGMS,1R21GM108045-01A1,,Modeling of the metabolic network of Caenorhabditis elegans,"WALHOUT, ALBERTHA",UNIV OF MASSACHUSETTS MED SCH WORCESTER,MA,"$209,375"
Aging,2015,NINDS,5F31NS086431-02,,Molecular Mechanisms of Activity-dependent Cortical Circuits in Stroke Recovery,"NIE, ESTHER",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$48,120"
Aging,2015,NCI,5R01CA030276-33,,IMMUNOLOGICAL MODULATION OF OCULAR TUMOR METASTASES,"NIEDERKORN, JERRY",UT SOUTHWESTERN MEDICAL CENTER,TX,"$282,171"
Aging,2015,NIMH,5R01MH054846-19,,Geriatric Depression: Risk Factors for Adverse Outcomes,"STEFFENS, DAVID",UNIVERSITY OF CONNECTICUT SCH OF MED/DNT,CT,"$500,550"
Aging,2015,NIA,5F31AG046036-02,,Associating knee osteoarthritis with fall risk: implications for interventions,"PATER, MACKENZIE",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$21,957"
Aging,2015,NHLBI,7R01HL070241-12,,Insulin-like Growth Factor-1 and Atherosclerosis,"DELAFONTAINE, PATRICE",UNIVERSITY OF MISSOURI-COLUMBIA,MO,"$364,397"
Aging,2015,NHLBI,5R01HL107497-04,,Mechanisms of Defective Efferocytosis in Atherosclerosis,"TABAS, IRA",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$394,000"
Aging,2015,NHLBI,5R01HL111121-03,,Role of SIRT6 in calcific aortic valve disease,"MILLER, JORDAN",MAYO CLINIC ROCHESTER,MN,"$391,537"
Aging,2015,NINDS,5F32NS082017-04,,Endothelial Aromatase in Sex-Specific Cerebrovascular Dysfunction After Ischemia,"ZULOAGA, KRISTEN",REGENERATIVE RESEARCH FOUNDATION,NY,"$56,042"
Aging,2015,NCI,5R01CA114336-09,,Optimization of Tumor Vaccines for the Aged,"GENDLER, SANDRA",MAYO CLINIC ARIZONA,AZ,"$276,092"
Aging,2015,NCI,5R01CA112250-10,,Novel Energy Restriction-Mimetic Agents for Prostate Cancer Prevention,"CHEN, CHING-SHIH",OHIO STATE UNIVERSITY,OH,"$285,581"
Aging,2015,NIA,5F30AG039164-05,,Investigating the role of MTBP in aging using a novel mouse model,"GRIEB, BRIAN",VANDERBILT UNIVERSITY,TN,"$48,120"
Aging,2015,NIA,5F32AG044095-03,,"Autophagy, Mitochondria and Aging in Drosophila","ICREVERZI, AMALIA",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$56,042"
Aging,2015,NIA,5F31AG044097-03,,Tis11 mediated mRNA degradation regulates intestinal stem cell quiescence,"MCCLELLAND, LINDY",UNIVERSITY OF ROCHESTER,NY,"$43,120"
