Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Aging,2014,NICHD,5R01HD059814-05,,Contralaterally Controlled FES for Chronic Arm/Hand Hemiplegia: Single-Site RCT,"KNUTSON, JAYME",CASE WESTERN RESERVE UNIVERSITY,OH,"$281,267"
Aging,2014,NIA,7R42AG032159-03,,Using Technology to Deliver Evidence-Based Interventions to Alzheimer Caregivers,"FARRAN, CAROL","HOFMEIER AND ZURAWSKI ENTERPRIESES, INC.",IL,"$276,991"
Aging,2014,NIA,5R01AG035117-03,,The MIND USA Study,"ELY, E",VANDERBILT UNIVERSITY,TN,"$1,528,602"
Aging,2014,NINDS,5R01NS076291-04,,Neuronal dysfunction caused by Abeta inhibition of MT motors,"POTTER, HUNTINGTON",UNIVERSITY OF COLORADO DENVER,CO,"$318,348"
Aging,2014,NIA,5R37AG036791-04,,Estimating the Potential Medicare Savings from Comparative Effectiveness Research,"GARBER, ALAN",HARVARD MEDICAL SCHOOL,MA,"$477,517"
Aging,2014,NHLBI,5R01HL106043-03,,Multiethnic Study of Breast Arterial Calcium Gradation and CVD,"IRIBARREN, CARLOS",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$1,365,927"
Aging,2014,NICHD,5R01HD066139-04,,RCT of GnRH-a for ovarian protection during CYC therapy for rheumatic disease,"MC CUNE, WILLIAM",UNIVERSITY OF MICHIGAN,MI,$1
Aging,2014,NCI,5R13CA134025-04,,Mutagenesis 2008 Gordon Research Conference,"MAIZELS, NANCY",GORDON RESEARCH CONFERENCES,RI,"$2,000"
Aging,2014,NIMH,5K23MH091176-05,,Improving Psychiatric Interventions at the End of Life,"IRWIN, SCOTT",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$179,263"
Aging,2014,NIA,5R37AG025667-09,,Influence of Fitness and Cognitive Training on Brain and Cognition,"KRAMER, ARTHUR",UNIVERSITY OF ILLINOIS URBANA-CHAMPAIGN,IL,"$516,141"
Aging,2014,NIA,1R01AG042407-01A1,,Age Effects in Self-Reports: Answering Questions and Using Response Scales,"STONE, ARTHUR",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$671,298"
Aging,2014,NINR,5R01NR007674-07,,Decision Support: Optimizing Post Acute Referrals and Effect on Patient Outcomes,"BOWLES, KATHRYN",UNIVERSITY OF PENNSYLVANIA,PA,"$513,642"
Aging,2014,NIA,2RF1AG015301-23A1,,Alzheimer Caregiver Coping: Mental and Physical Health,"GRANT, IGOR",UNIVERSITY OF CALIFORNIA SAN DIEGO,CA,"$4,444,456"
Aging,2014,NIA,5R01AG016790-15,,"Biodemography of Health, Social Factors and Life Challenge","GOLDMAN, NOREEN",PRINCETON UNIVERSITY,NJ,"$403,971"
Aging,2014,NIA,5R01AG038453-03,,Chemoprevention of Prostate Cancer,"MCKINLAY, JOHN","NEW ENGLAND RESEARCH INSTITUTES, INC.",MA,"$193,323"
Aging,2014,NHLBI,5R01HL104284-04,,Global Cardiovascular Disease Policy Model for Screening Prevention and Treatment,"GAZIANO, THOMAS",HARVARD SCHOOL OF PUBLIC HEALTH,MA,"$625,778"
Aging,2014,NIAAA,5U24AA020794-04,,"Consortium to improve OutcoMes in HIV/Aids, Alcohol, Aging & multi-Substance use","JUSTICE, AMY",YALE UNIVERSITY,CT,"$752,306"
Aging,2014,NIA,5R01AG042611-02,,Pleiotropic and Interaction Effects on Alzheimer's disease Risk and Progression,"KAUWE, JOHN",BRIGHAM YOUNG UNIVERSITY,UT,"$254,789"
Aging,2014,NCCAM,5R21AT005510-03,,Phase 11-Grape Seed Extract as Anti-Oligomerization Agent in Alzheimer's Disease,"GANDY, SAMUEL",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$164,415"
Aging,2014,NINDS,5K23NS081087-03,,Parkinson Disease Disparities and Outcomes,"WRIGHT WILLIS, ALLISON",UNIVERSITY OF PENNSYLVANIA,PA,"$164,731"
Aging,2014,NCI,5R01CA157809-03,,Tele-based Psychosocial Intervention for Symptom Management & HRQOL in Men Living,"PENEDO, FRANK",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$492,514"
Aging,2014,NINR,5K23NR014008-03,,Cognitive Behavioral Therapy for Insomnia and Nocturnal Hot Flashes in Menopause,"NOWAKOWSKI, SARA",UNIVERSITY OF TEXAS MEDICAL BR GALVESTON,TX,"$124,811"
Aging,2014,NCI,5F31CA165834-02,,The Role of Adipocyte-Induced Inflammation in Prostate Tumor Progression,"HARDAWAY, AIMALIE",WAYNE STATE UNIVERSITY,MI,"$37,465"
Aging,2014,NINDS,5U18NS082132-02,,LRRK2 and Other Novel Exosome Proteins in Parkinson's Disease,"WEST, ANDREW",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$290,070"
Aging,2014,NINDS,5U18NS082140-02,,Development of Lewy Bodies Biofluid Signatures by Targeted Proteomics,"PETYUK, VLADISLAV",BATTELLE PACIFIC NORTHWEST LABORATORIES,WA,"$336,955"
Aging,2014,NEI,1R01EY023557-01,,Primary Open Angle African-American Glaucoma Genetics (POAAGG),"O'BRIEN, JOAN",UNIVERSITY OF PENNSYLVANIA,PA,"$2,263,848"
Aging,2014,NIA,1R01AG045571-01,,"Exceptional Cognitive Aging: Neuropsychologic, Anatomic and Pathologic Correlates","ROGALSKI, EMILY",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$460,543"
