Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cancer,2014,NCI,,,IHS NARCH,,,,"$240,000"
Cancer,2014,NCI,,,CDC,,,,"$678,889"
Cancer,2014,NCI,1K22CA166544-01,,Elucidating binding modes of BRCT-modules,"DAVIS, JAMAINE",MEHARRY MEDICAL COLLEGE,TN,"$143,994"
Cancer,2014,NCI,5R01CA129771-05,,Tobacco cessation interventions with Ohio Appalachian smokers,"WEWERS, MARY",OHIO STATE UNIVERSITY,OH,"$438,869"
Cancer,2014,NCI,5R01CA096679-09,,LUNG TRAJECTORY MAPPING FOR RADIATION THERAPY,"LOW, DANIEL",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$309,722"
Cancer,2014,NCI,5P01CA082834-15,8765,Subnuclear Targeting and Architectural Epigenetics in Cancer Cells,"STEIN, GARY",UNIV OF VERMONT STATE AGR COLL,,"$261,271"
Cancer,2014,NCI,5P01CA082834-15,8766,Regulatory Mechanisms Controlling Breast Tissue Development and Transformation,"IMBALZANO, ANTHONY",UNIV OF VERMONT STATE AGR COLL,,"$251,350"
Cancer,2014,NCI,5P01CA082834-15,8767,Runx2 Organizes Transcriptional Complexes in Nuclear Microenvironments to Support,"LIAN, JANE",UNIV OF VERMONT STATE AGR COLL,,"$199,046"
Cancer,2014,NCI,5P01CA082834-15,8768,Microscopy,"NICKERSON, JEFFREY",UNIV OF VERMONT STATE AGR COLL,,"$248,025"
Cancer,2014,NCI,5P01CA082834-15,8770,ADMINISTRATIVE,"STEIN, GARY",UNIV OF VERMONT STATE AGR COLL,,"$172,460"
Cancer,2014,NCI,5R13CA150295-03,,2010 Cold Spring Harbor Laboratory Conference on Systems Biology: Global Regulati,"STEWART, DAVID",COLD SPRING HARBOR LABORATORY,NY,"$5,000"
Cancer,2014,NHLBI,5R01HL106043-03,,Multiethnic Study of Breast Arterial Calcium Gradation and CVD,"IRIBARREN, CARLOS",KAISER FOUNDATION RESEARCH INSTITUTE,CA,"$1,365,927"
Cancer,2014,NCI,5U01CA136859-06,,Enhancing physical activity after breast cancer diagnosis: randomized trial,"ROGERS, LAURA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$504,275"
Cancer,2014,NICHD,5R01HD066139-04,,RCT of GnRH-a for ovarian protection during CYC therapy for rheumatic disease,"MC CUNE, WILLIAM",UNIVERSITY OF MICHIGAN,MI,$1
Cancer,2014,NCI,5K08CA153036-04,,EPIMORPHIN DELETION ALTERS STEM CELL NICHE MYOFIBROBLAST SECRETION,"SHAKER, ANISA",UNIVERSITY OF SOUTHERN CALIFORNIA,CA,"$161,511"
Cancer,2014,NCI,5R13CA134025-04,,Mutagenesis 2008 Gordon Research Conference,"MAIZELS, NANCY",GORDON RESEARCH CONFERENCES,RI,"$2,000"
Cancer,2014,NCI,5R43CA159797-02,,Humanization of a mouse anti-OX40 monoclonal antibody to treat cancer,"TRIGLIA, DENNIS","AGONOX, INC.",OR,"$106,505"
Cancer,2014,NCI,1K22CA175276-01,,Assessing BIM expression as a cause and marker for resistance to targeted therapi,"FABER, ANTHONY",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$191,067"
Cancer,2014,NCI,4R37CA008759-48,,"Structure, Biosynthesis & Function of Glycoproteins","KORNFELD, STUART",WASHINGTON UNIVERSITY,MO,"$691,510"
Cancer,2014,NCI,5R21CA167795-02,,MULTI-TRACER PET ASSESSMENT OF RESPONSE TO NOVEL TARGETED CHEMOTHERAPY,"HOFFMAN, JOHN",UNIVERSITY OF UTAH,UT,"$299,900"
Cancer,2014,NCI,5R01CA163394-02,,Impact of chlorhexidine bathing on reducing infections in children with cancer,"ZERR, DANIELLE",SEATTLE CHILDREN'S HOSPITAL,WA,"$353,172"
Cancer,2014,NCI,5R01CA082783-13,,PTEN Tumor Suppressor and Signal Transduction,"PARSONS, RAMON",ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI,NY,"$246,415"
Cancer,2014,NCI,5DP1CA174423-05,,Creating a Genetically Encodable Nano-Compass to Navigate in Molecular Networks,"ZHANG, JIN",JOHNS HOPKINS UNIVERSITY,MD,"$393,723"
Cancer,2014,FIC,5R01DA035160-07,,Advancing addiction research and capacity to guide tobacco control in the Eastern,"MAZIAK, WASIM",FLORIDA INTERNATIONAL UNIVERSITY,FL,"$76,110"
Cancer,2014,NCI,5R01DA035160-07,,Advancing addiction research and capacity to guide tobacco control in the Eastern,"MAZIAK, WASIM",FLORIDA INTERNATIONAL UNIVERSITY,FL,"$105,000"
Cancer,2014,NIDA,5R01DA035160-07,,Advancing addiction research and capacity to guide tobacco control in the Eastern,"MAZIAK, WASIM",FLORIDA INTERNATIONAL UNIVERSITY,FL,"$124,674"
Cancer,2014,NIA,5R01AG038453-03,,Chemoprevention of Prostate Cancer,"MCKINLAY, JOHN","NEW ENGLAND RESEARCH INSTITUTES, INC.",MA,"$193,323"
Cancer,2014,NIGMS,7R01GM094880-04,,Sound excitable drugs,"TUNG, CHING-HSUAN",WEILL MEDICAL COLL OF CORNELL UNIV,NY,"$308,644"
Cancer,2014,NCI,5K08CA151658-03,,Regulation of Extracellular Matrix 1(ECM1) and its role in thyroid carcinogenesis,"LAL, GEETA",UNIVERSITY OF IOWA,IA,"$166,320"
Cancer,2014,NCI,5R01CA138528-05,,Role of the noncanonical WNT pathway in non-small cell lung cancer,"WINN, ROBERT",UNIVERSITY OF ILLINOIS AT CHICAGO,IL,"$261,578"
Cancer,2014,NIDDK,5R01DK095662-08,,Regulation of Intestinal Stem Cell Activation in Colitis,"BARRETT, TERRENCE",UNIVERSITY OF KENTUCKY,KY,"$307,395"
Cancer,2014,NCI,5R03CA173105-02,,"Implementation Evaluation of a Cervical Cancer Screening Initiative in Cusco, Per","LUQUE, JOHN",GEORGIA SOUTHERN UNIVERSITY,GA,"$67,430"
Cancer,2014,NCI,5R21CA167418-03,,Feasibility of Virtual Agent Cervical Cancer Education for Hispanic Farmworkers,"WELLS, KRISTEN",SAN DIEGO STATE UNIVERSITY,CA,"$138,757"
Cancer,2014,NCI,5F31CA171520-02,,Analyzing the Efficacy of Galectin-1 Ligand Inhibition in Adoptive T cell Therapy,"GEDDES, JENNA",HARVARD MEDICAL SCHOOL,MA,"$34,366"
Cancer,2014,NCI,5F30CA171547-02,,"Functional characterization of WAC, a candidate tumor suppressor gene in colorect","CONBOY, CAITLIN",UNIVERSITY OF MINNESOTA,MN,"$47,156"
Cancer,2014,NCI,5R01CA152110-05,,Accountability and the Role of the Principal Investigator in Multicenter Trials,"JOFFE, STEVEN",UNIVERSITY OF PENNSYLVANIA,PA,"$260,343"
Cancer,2014,NCI,5R01CA157809-03,,Tele-based Psychosocial Intervention for Symptom Management & HRQOL in Men Living,"PENEDO, FRANK",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$492,514"
Cancer,2014,NCI,2UM1AI068636-08,,"Leadership and Operations Center (LOC), AIDS Clinical Trials Group (ACTG); LOC 1/","KURITZKES, DANIEL",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$100,000"
Cancer,2014,NCI,5F31CA165834-02,,The Role of Adipocyte-Induced Inflammation in Prostate Tumor Progression,"HARDAWAY, AIMALIE",WAYNE STATE UNIVERSITY,MI,"$37,465"
Cancer,2014,OD,1K01OD017242-01,,Preclinical evaluation and clinical translation of novel bispecific toxins that t,"BORGATTI, ANTONELLA",UNIVERSITY OF MINNESOTA,MN,"$148,164"
