Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Cancer,2013,NCI,,,CDC,,,,"$740,000"
Cancer,2013,NCI,,,NCI Native American Research Centers for Health (NARCH),,,,"$376,488"
Cancer,2013,NCI,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$633,989"
Cancer,2013,NIA,5U01AG029824-03,,ASPirin in Reducing Events in the Elderly,"GRIMM, RICHARD","MINNEAPOLIS MEDICAL RESEARCH FDN, INC.",MN,"$7,908,651"
Cancer,2013,NCI,5R13CA138140-03,,CSHL Conference on Network Biology,"STEWART, DAVID",COLD SPRING HARBOR LABORATORY,NY,"$5,000"
Cancer,2013,NINDS,5F30NS064686-04,,Polymer mediated delivery of siRNA for malignant glioma treatment,"KHORMAEE, SARIAH",HARVARD UNIVERSITY (MEDICAL SCHOOL),MA,"$47,232"
Cancer,2013,NCI,5R13CA137955-03,,Cell Contact & Adhesion Gordon Research Conference,"MCCREA, PIERRE",GORDON RESEARCH CONFERENCES,RI,"$2,000"
Cancer,2013,NICHD,5R13CA137955-03,,Cell Contact & Adhesion Gordon Research Conference,"MCCREA, PIERRE",GORDON RESEARCH CONFERENCES,RI,"$3,000"
Cancer,2013,NCI,5R01CA149623-04,,Targeting aberrant epigenetics by nanomedicine,"LIU, SHUJUN",UNIVERSITY OF MINNESOTA,MN,"$327,444"
Cancer,2013,NCI,5R01CA109545-07,,Receptor Cross-Talk in Early Metastatic Dissemination,"STACK, MARY",UNIVERSITY OF NOTRE DAME,IN,"$280,166"
Cancer,2013,NCI,5R01CA098664-09,,Repair of oxidative DNA damage in mammalian cells,"IZUMI, TADAHIDE",UNIVERSITY OF KENTUCKY,KY,"$230,806"
Cancer,2013,NHLBI,5R01HL075826-08,,The Role of CREB in Normal Myelopoiesis and Leukemogenesis,"SAKAMOTO, KATHLEEN",STANFORD UNIVERSITY,CA,"$408,074"
Cancer,2013,NIEHS,5F30ES018038-03,,Examination of the BRCA1-dependent DNA Repair Pathway in Basal-like Breast Tumors,"CHAO, HANN-HSIANG",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$33,967"
Cancer,2013,NCI,5R13CA095919-11,,Workshops On Viral Oncogenesis and Pathogenesis,"FAN, HUNG",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$7,000"
Cancer,2013,NIBIB,1R21EB015016-01,,Endoscopic molecular imaging of esophageal cancer with multiplexed Raman nanopart,"LIU, JONATHAN",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$261,052"
Cancer,2013,NCI,2R01CA097022-11,,Survival Mechanisms of Invasive Carcinoma Cells,"KLEMKE, RICHARD",UNIVERSITY OF CALIFORNIA,CA,"$289,599"
Cancer,2013,NHLBI,5R42HL083331-04,,MicroFlex Technology for Early Detection of Lung Disease,"LAWRENCE, DALE",QUEST PRODUCT DEVELOPMENT CORPORATION,CO,"$561,069"
Cancer,2013,NCI,4R37CA080024-16,,Intra- and Extra-Chromosomal Probes for Mutagenesis by Carcinogens,"ESSIGMANN, JOHN",MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,"$367,311"
Cancer,2013,NICHD,5R01HD060530-03,,Genetic Studies of Uterine Leiomyomata,"MORTON, CYNTHIA",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$345,568"
Cancer,2013,OD,5R01HD060530-03,,Genetic Studies of Uterine Leiomyomata,"MORTON, CYNTHIA",BRIGHAM AND WOMEN'S HOSPITAL,MA,$1
Cancer,2013,NIAID,1K22AI095372-01A1,,Treatment of transplanted and established multiple myeloma using oncolytic myxoma,"BARTEE, ERIC",MEDICAL UNIVERSITY OF SOUTH CAROLINA,SC,"$153,856"
Cancer,2013,NCI,5R01CA154537-02,,Assessing PROMIS and other simple patient-reported measures for cancer research,"SLOAN, JEFF",MAYO CLINIC ROCHESTER,MN,"$637,191"
Cancer,2013,NCI,5R01CA085848-13,,Flexible Statistical Methods for Biomedical Data,"DAVIDIAN, MARIE",NORTH CAROLINA STATE UNIVERSITY RALEIGH,NC,"$205,328"
Cancer,2013,NCI,5R21CA152074-03,,Using Cellular Phones to Capture Social Network Dynamics in Young Adult Smoking,"LI, YUELIN",SLOAN-KETTERING INST CAN RES,NY,"$66,669"
Cancer,2013,NHLBI,5F32HL107078-02,,"The Role of Endothelial Derived miRNA17-92 in angiogenesis, an in vivo approach","LANDSKRONER-EIGER, SHIRA",YALE UNIVERSITY,CT,"$53,942"
Cancer,2013,NCI,7R21CA150381-02,,Preliminary Evaluation of FDG-PET with anti-IGF-1R Targeted Therapy in GISTs,"VON MEHREN, MARGARET",RESEARCH INST OF FOX CHASE CAN CTR,PA,"$258,020"
Cancer,2013,NCI,5R01CA129637-05,,Regulation of MMP-9 mRNA stability and tumor growth by alpha3 beta1 integrin,"DIPERSIO, C. MICHAEL",ALBANY MEDICAL COLLEGE,NY,"$230,410"
Cancer,2013,OD,1S10OD012269-01,,InCell 6000 High Content Instrument for Cellular Systems Biology Program,"TAYLOR, D. LANSING",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$502,020"
Cancer,2013,NIGMS,1T36GM101997-01,,The Advanced Research Training Corps (ARTC): A Novel Initiative for URM Students,"BLANCATO, JAN",GEORGETOWN UNIVERSITY,DC,"$179,909"
Cancer,2013,NCI,4R01CA137116-03,,Role of the Bone Marrow Microenvironment in the Development of Multiple Myeloma,"EDWARDS, CLAIRE",UNIVERSITY OF OXFORD,UK,"$204,335"
Cancer,2013,OD,1S10OD012304-01,,Orbitrap Elite High-Resolution Mass Spectrometer for Proteomics and Metabolomics,"HAWKE, DAVID",UT MD ANDERSON CANCER CTR,TX,"$877,433"
Cancer,2013,NIDDK,5F30DK093234-02,,Network modeling of epithelial mesenchymal transition in liver cancer metastasis,"STEINWAY, STEVEN",PENNSYLVANIA STATE UNIVERSITY,PA,"$28,346"
Cancer,2013,NINDS,5F31NS074597-02,,Regulation of the Vasculature by Invading Glioma Cells,"WATKINS, STACEY",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$34,632"
Cancer,2013,NCI,5R01CA162139-02,,"The Lymphedema and Gynecologic Cancer (LEG) Study: Incidence, Risk Factors, and","BARAKAT, RICHARD",SLOAN-KETTERING INST CAN RES,NY,"$547,497"
Cancer,2013,NIA,5F31AG040974-02,,Novel therapeutic targets for Leukemia in Elderly,"MARTIN, HOLLY",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$29,616"
Cancer,2013,NCI,2R25CA078583-15A1,,Increasing Diversity in Cancer Control Research,"PASICK, RENA",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$279,984"
Cancer,2013,NCI,5F32CA165785-02,,Non-Cell Autonomous Functions of N-cadherin in KRas-driven Preneoplastic Lesions,"BEKES, ERIN",NEW YORK UNIVERSITY SCHOOL OF MEDICINE,NY,"$52,190"
Cancer,2013,NCI,1R01CA169338-01,,Rational Combined Inhibition of NF-kB and EGFR to Optimize Lung Cancer Treatment,"BIVONA, TREVER",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$250,754"
Cancer,2013,NCI,1K22CA168828-01,,"Role of Id1 in adiposity, energy balance and obesity associated liver tumorigenes","ANDE, SATYANARAYANA",GEORGIA  REGENTS UNIVERSITY,GA,"$146,259"
Cancer,2013,NCI,5F31CA165781-02,,Investigating the role of dUTX in Drosophila male germ cell differentiation,"TARAYRAH, LAMA",JOHNS HOPKINS UNIVERSITY,MD,"$42,232"
Cancer,2013,NCI,1R00CA168997-01,,Understanding metabolic flux and the control of mammalian cell growth,"LOCASALE, JASON",CORNELL UNIVERSITY,NY,"$233,556"
Cancer,2013,NCI,5F31CA165853-02,,Therapeutic Targeting of Novel Antifolates to Solid Tumors via Folate Receptor,"MITCHELL, SHERMAINE",WAYNE STATE UNIVERSITY,MI,"$37,021"
Cancer,2013,NCI,5F31CA165825-02,,Oncogenic cooperation restrained by a putative internal antagonist in miR-17-92,"SABIO, ERICH",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$34,791"
Cancer,2013,NCI,5F32CA162634-02,,The role of aberrant translation initiation in Myc-induced tumorigenesis,"STUMPF, CRAIG",UNIVERSITY OF CALIFORNIA SAN FRANCISCO,CA,"$55,670"
Cancer,2013,NIGMS,5R01GM060911-09,,Regulation of caspase-9,"YANG, XIAOLU",UNIVERSITY OF PENNSYLVANIA,PA,"$290,427"
Cancer,2013,NIEHS,5R01ES016623-06,,Identification of Tumor Promotion Susceptibility Genes,"DIGIOVANNI, JOHN","UNIVERSITY OF TEXAS, AUSTIN",TX,"$328,492"
