Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Breast Cancer,2012,NIGMS,1R15GM097718-01,,ARF6 Modulation of Chemokine Gradient Sensing Functions in Metastatic Cells,"MOORE, CATHERINE",UNIVERSITY OF THE SCIENCES PHILADELPHIA,PA,"$323,270"
Breast Cancer,2012,NCI,5R01CA138197-05,,"Targeting Notch, PI3K-AKT and Other Novel Pathways in Breast Cancer Stem Cells","CHANG, JENNY",METHODIST HOSPITAL RESEARCH INSTITUTE,TX,"$433,884"
Breast Cancer,2012,NCI,1R41CA159567-01,,Targeted Imaging Mass Spectroscopy for Biomarker Detection in Human Tissues,"TROYER, DEAN",PROVIA BIOLOGICS,TX,"$266,343"
Breast Cancer,2012,NCI,5R01CA131294-04,,"Role of adipocytokines, leptin and adiponectin in breast carcinogenesis","SHARMA, DIPALI",JOHNS HOPKINS UNIVERSITY,MD,$1
Breast Cancer,2012,NCI,1R01CA138536-01A2,,Partnership-3: multimode quantitative ultrasound prototype breast scanner,"JOHNSON, STEVEN","CVUS CLINICAL TRIALS, LLC",UT,"$665,659"
Breast Cancer,2012,NCI,4R01CA136871-03,,Quantification of breast density using dual energy mammography,"MOLLOI, SABEE",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$317,475"
Breast Cancer,2012,NCI,4R01CA139003-03,,Interaction of anti-angiogenic and cytotoxic therapies in colorectal cancer,"O'DWYER, PETER",UNIVERSITY OF PENNSYLVANIA,PA,"$636,010"
Breast Cancer,2012,NCI,4R01CA090265-08,,Anticancer Agents from Plant- and Lichen-Associated Fungi of the Sonoran Desert,"GUNATILAKA, LESLIE",UNIVERSITY OF ARIZONA,AZ,"$263,534"
Breast Cancer,2012,NCI,4R01CA137102-03,,BRCA1 and progesterone receptors in breast cancer,"LEE, EVA",UNIVERSITY OF CALIFORNIA IRVINE,CA,"$314,392"
Breast Cancer,2012,NCI,4R01CA139014-03,,Racial/Ethnic and SES Disparities in Quality of Breast Cancer Systemic Therapy,"GRIGGS, JENNIFER",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$616,385"
Breast Cancer,2012,NCI,4R01CA133081-03,,Emotion Regulation and Depression in Breast Cancer Survivorship,"STANTON, ANNETTE",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$578,320"
Breast Cancer,2012,NCI,5R01CA142604-03,,Breast Cancer Prevention by Ayurvedic Medicine Constituents,"SINGH, SHIVENDRA",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$304,932"
Breast Cancer,2012,NCI,5R01CA080065-12,,Signaling by Neuregulins and ErbB4 in Breast Cancer,"STERN, DAVID",YALE UNIVERSITY,CT,"$379,444"
Breast Cancer,2012,NCI,5R01CA096997-07,,A HER-2/neu pulsed DC1 vaccine for patients with DCIS,"CZERNIECKI, BRIAN",UNIVERSITY OF PENNSYLVANIA,PA,"$497,125"
Breast Cancer,2012,NIEHS,5R01ES017400-04,,Breast Cancer GWAS:  Function and Environmental Interactions,"GOULD, MICHAEL",UNIVERSITY OF WISCONSIN MADISON,WI,"$409,469"
Breast Cancer,2012,NCI,5R01CA126942-04,,Wnt5a and TGF-beta in mammary development and cancer,"SERRA, ROSA",UNIVERSITY OF ALABAMA AT BIRMINGHAM,AL,"$291,849"
Breast Cancer,2012,NCI,5R01CA109311-08,,Tumor Progression of Nuclear EGFR in Breast Cancer,"HUNG, MIEN-CHIE",UNIVERSITY OF TEXAS MD ANDERSON CAN CTR,TX,"$299,073"
Breast Cancer,2012,NCI,5R01CA104996-08,,Promoting Tumor Immunity by Cross-linking B7-DC,"PEASE, LARRY",MAYO CLINIC,MN,"$239,311"
Breast Cancer,2012,NCI,5R01CA131270-05,,Macrophages and Tumor Angiogenesis,"POLLARD, JEFFREY",ALBERT EINSTEIN COL OF MED YESHIVA UNIV,NY,"$318,015"
Breast Cancer,2012,NCI,5R01CA130946-04,,Quantitative diagnosis of breast cancer with ultrasound,"SEHGAL, CHANDRA",UNIVERSITY OF PENNSYLVANIA,PA,"$317,008"
Breast Cancer,2012,NCI,5R01CA092265-09,,Multimeric Signaling Complexes in PRLr Transduction,"CLEVENGER, CHARLES",NORTHWESTERN UNIVERSITY AT CHICAGO,IL,"$239,971"
Breast Cancer,2012,NCI,5R01CA137625-03,,Adolescents' Long-Term Adaptation to Familial Cancer Risks,"TERCYAK, KENNETH",GEORGETOWN UNIVERSITY,DC,"$588,797"
Breast Cancer,2012,NCI,5R01CA100603-10,,Regulation and Role of Ornithine Decarboxylase in Cell Proliferation and Cancer,"CLEVELAND, JOHN",SCRIPPS RESEARCH INSTITUTE,CA,"$417,344"
Breast Cancer,2012,NCI,5R01CA078461-13,,Catalytic Subunit of the Telomerase Gene Hest2,"WEINBERG, ROBERT",WHITEHEAD INSTITUTE FOR BIOMEDICAL RES,MA,"$528,752"
Breast Cancer,2012,NCI,5R01CA138835-03,,The RAP80-BRCC36 Deubiquitinating Complex in DNA Repair,"GREENBERG, ROGER",UNIVERSITY OF PENNSYLVANIA,PA,"$322,040"
Breast Cancer,2012,NCI,5R01CA080320-13,,Myc Oncogene Mutations and Polymorphisms in Cancer,"COLE, MICHAEL",DARTMOUTH COLLEGE,NH,"$336,775"
Breast Cancer,2012,NCI,5R01CA069158-16,,TGFbeta IN THE BONE MICROENVIRONMENT: ROLE IN TUMOR METASTASIS,"GUISE, THERESA",INDIANA UNIV-PURDUE UNIV AT INDIANAPOLIS,IN,"$272,224"
Breast Cancer,2012,NCI,5R01CA097305-09,,3D Optical Imaging and Digital Xray of Breast Lesions,"BOAS, DAVID",MASSACHUSETTS GENERAL HOSPITAL,MA,"$348,490"
Breast Cancer,2012,NCI,5R01CA143126-03,,HER3 Signaling in Development and Cancer of the Breast,"COOK, REBECCA",VANDERBILT UNIVERSITY MED CTR,TN,"$313,989"
Breast Cancer,2012,NCI,5R01CA129927-05,,Discovery of Gene Expression Signatures in Cancer Stroma,"WEST, ROBERT",STANFORD UNIVERSITY,CA,"$378,263"
Breast Cancer,2012,NCI,5R01CA143019-03,,Digital Breast Tomosynthesis (DBT) in a Screening Environment: a Prospective Stud,"SUMKIN, JULES",UNIVERSITY OF PITTSBURGH AT PITTSBURGH,PA,"$304,932"
Breast Cancer,2012,NCI,5R01CA129488-04,,Clinical Trial of Vitamin D3 to Reduce Cancer Risk in Postmenopausal Women,"LAPPE, JOAN",CREIGHTON UNIVERSITY,NE,"$744,389"
Breast Cancer,2012,NCI,5F31CA144812-03,,Radiosensitization of Breast Cancer Cells by Vitamin D3 and Vitamin D Analogs,"WILSON, EDEN",VIRGINIA COMMONWEALTH UNIVERSITY,VA,"$39,341"
Breast Cancer,2012,NCI,5R01CA129060-04,,Better Breast and Cervical Cancer Control for Korean American Women,"HAN, HAE-RA",JOHNS HOPKINS UNIVERSITY,MD,"$538,939"
