Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Breast Cancer,2016,NCI,5R01CA154739-05,,Targeting Slc16a/Mct Lactate Transporters in Cancer Therapeutics,"CLEVELAND, JOHN",H. LEE MOFFITT CANCER CTR & RES INST,FL,"$598,617"
Breast Cancer,2016,NHLBI,4R01HL118740-03,,Preventing Anthracycline Cardiovascular Toxicity with Statins,"HUNDLEY, WILLIAM",WAKE FOREST UNIVERSITY HEALTH SCIENCES,NC,"$900,665"
Breast Cancer,2016,NCI,5R01CA177679-03,,The role of adipocyte/macrophage fatty acid binding protein in breast cancer deve,"LI, BING",UNIVERSITY OF LOUISVILLE,KY,"$318,095"
Breast Cancer,2016,NCI,5R01CA180986-03,,Prevention of Breast Cancer Development by Epidermal Fatty Acid Binding Protein (,"LI, BING",UNIVERSITY OF LOUISVILLE,KY,"$318,580"
Breast Cancer,2016,NCI,4F31CA180395-03,,Biochemical and structural studies of HER2/ErbB2-containing heterodimers,"RAINES, LILY",JOHNS HOPKINS UNIVERSITY,MD,"$43,120"
Breast Cancer,2016,NCI,5F32CA180653-02,,Cancer Specific Sensitivity to Suppression of Spliceosome Components,"PAOLELLA, BRENTON",DANA-FARBER CANCER INST,MA,"$58,002"
Breast Cancer,2016,NCI,1R35CA197585-01,,Targeting breast cancer stem cells,"WICHA, MAX",UNIVERSITY OF MICHIGAN,MI,"$930,000"
Breast Cancer,2016,NCI,1R35CA197684-01,,"IKK/NF-kappaB Signaling in Cancer:  Therapy, Resistance, and Tumor Initiating Cells","BALDWIN, ALBERT",UNIV OF NORTH CAROLINA CHAPEL HILL,NC,"$848,325"
Breast Cancer,2016,NCI,1R35CA197566-01,,Mechanisms governing metastatic dormancy and reactivation,"GIANCOTTI, FILIPPO",UNIVERSITY OF TX MD ANDERSON CAN CTR,TX,"$959,998"
Breast Cancer,2016,NCI,1R35CA197694-01,,Plastic States Associated with Cellular Stress and Malignancy: Insights for Prevention and Treatment of Lethal Metaplastic Cancers,"TLSTY, THEA","UNIVERSITY OF CALIFORNIA, SAN FRANCISCO",CA,"$929,349"
