Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Lymphoma,2017,NCI,5R01CA179062-03,,Role of Specific Histone Deacetylases in Lymphoma Immunobiology and Therapy,"SOTOMAYOR, EDUARDO",GEORGE WASHINGTON UNIVERSITY,DC,"$362,569"
Lymphoma,2017,NIEHS,5U13ES026496-02,,Childhood Leukemia International Consortium Scientific Annual Meetings,"METAYER, CATHERINE",UNIVERSITY OF CALIFORNIA BERKELEY,CA,"$15,000"
Lymphoma,2017,NCI,1K22CA207598-01,,The Role of Suv420h1 Histone Methyltransferase in MYC-Driven Tumorigenesis,"LI, YULIN",METHODIST HOSPITAL RESEARCH INSTITUTE,TX,"$188,379"
Lymphoma,2017,NIAID,5R01AI105114-04,,Viral Interface with an Interferon-Induced Gene,"REICH, NANCY",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$463,541"
Lymphoma,2017,NIAID,5R01AI072194-08,,Elucidation of Immunoglobulin Class Switch Recombination,"CHAUDHURI, JAYANTA",SLOAN-KETTERING INST CAN RESEARCH,NY,"$439,750"
Lymphoma,2017,NIAID,5R01AI114556-03,,"Targeting Fnip1 to disrupt B cell development, metabolism, and transformation","IRITANI, BRIAN",UNIVERSITY OF WASHINGTON,WA,"$386,250"
Lymphoma,2017,NCI,5R01CA184187-03,,DNA-PKCS Phosphorylation in DNA Repair and Chromosomal Translocations,"ZHA, SHAN",COLUMBIA UNIVERSITY HEALTH SCIENCES,NY,"$366,000"
Lymphoma,2017,NIAID,5R01AI114557-03,,Neutralizing Antibodies in Acute and Persistent Epstein-Barr Virus Infection,"WANG, FREDERICK",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$593,287"
Lymphoma,2017,NIGMS,5R01GM111741-03,,High-throughput informatics for antibodies,"MACCARTHY, THOMAS",STATE UNIVERSITY NEW YORK STONY BROOK,NY,"$266,488"
Lymphoma,2017,NIDCR,5R01DE025567-02,,Atomic structure of Kaposi's sarcoma-associated herpesvirus capsid,"ZHOU, Z",UNIVERSITY OF CALIFORNIA LOS ANGELES,CA,"$385,000"
