Category,FY,Funding IC,Project Number,Sub Project #,Project Title,PI Name,Org Name,State / Country,Amount
Lymphoma,2012,NCI,5R01CA093729-11,,Repair of Genome Destabilizing DNA Structures,"VASQUEZ, KAREN",UNIVERSITY OF TEXAS AUSTIN,TX,"$306,828"
Lymphoma,2012,NCI,2P50CA094056-12,7927,Imaging NFkB Activation in HTLV Lymphoma,"RATNER, LEE",WASHINGTON UNIVERSITY,MO,"$116,457"
Lymphoma,2012,NCI,5R01CA140806-03,,Proteomic biomarkers of ALK+ lymphoma,"LIM, MEGAN",UNIVERSITY OF MICHIGAN AT ANN ARBOR,MI,"$310,970"
Lymphoma,2012,NCI,5R01CA077429-13,,Basis for Lymphomagenesis in Akt2 Transgenic Mice,"TESTA, JOSEPH",FOX CHASE CANCER CENTER,PA,"$410,451"
Lymphoma,2012,NCI,5R01CA052004-23,,Control of Gammaherpesvirus Replication,"SPECK, SAMUEL",EMORY UNIVERSITY,GA,"$310,549"
Lymphoma,2012,NCI,5R01CA100603-10,,Regulation and Role of Ornithine Decarboxylase in Cell Proliferation and Cancer,"CLEVELAND, JOHN",SCRIPPS RESEARCH INSTITUTE,CA,"$417,344"
Lymphoma,2012,NCI,5R01CA131354-04,,Inhibitors of Epstein-Barr Virus Nuclear Protein 1 Mediated Latent Infection,"KIEFF, ELLIOTT",BRIGHAM AND WOMEN'S HOSPITAL,MA,"$359,276"
Lymphoma,2012,NCI,5R01CA080320-13,,Myc Oncogene Mutations and Polymorphisms in Cancer,"COLE, MICHAEL",DARTMOUTH COLLEGE,NH,"$336,775"
Lymphoma,2012,NCI,5R01CA138891-03,,In vivo targeting of hematopoetic cells with glycan ligands of siglecs,"PAULSON, JAMES",SCRIPPS RESEARCH INSTITUTE,CA,"$379,941"
Lymphoma,2012,NIAID,5R01AI083510-03,,Functional role of RAG2 H3K4me3 interaction in V(D)J recombination,"OETTINGER, MARJORIE",MASSACHUSETTS GENERAL HOSPITAL,MA,"$438,075"
